"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"FL",0,1,1,100850,99246.9687622393,99541.1051090996,99714.1820591741,99767.0341780394,99743.1593015321,99574.8320357484,99261.8978648417,98861.8635448641,98401.5336786635,97856.1063157992,97188.2574374477,96442.7220712646,95662.2386760094,94866.1103494056,94092.3935231029,93364.5502368993,92692.1966831233,92033.4681222064,91349.3156777265,90625.2839496221,89875.131314124,89161.7432803648,88522.7976907595,87909.7648862521,87315.4929549016,86778.4786944794,86270.0664080372,85762.9836613429,85278.6079171853,84821.8531080734,84361.7741723076,83893.8922352615,83422.9657727089,82949.8188893999,82474.6204242595,81994.3886695959,81507.2077909234,81012.9735826317,80509.9735406715,79995.4488877617,79469.9630657817,78934.2623307723,78388.4426690677,77835.2692838008,77280.0229221043,76727.1388926001,76180.1057324852,75641.4878298358,75113.6659812719,74598.1094631864,74095.5253240929,73605.690320152,73127.749694145,72660.7720155893,72204.294028525,71757.4195664227,71318.5659316454,70886.3112174093,70459.3586534802,70036.0144254963,69614.5680358932,69193.6657520657,68772.0561154554,68348.6224949147,67922.6318131224,67493.7605575719,67062.0477913865,66627.8270252781,66191.6477046949,65754.2640410342,65316.5859846845,64879.5598495048,64444.1318168337,64011.2499897868,63581.8006142647,63156.556046235,62736.1697940856,62321.1572017715,61911.866242502,61508.4639091132,61110.9376482117,60719.1036585713,60332.6270242684,59951.0495967276,59573.8190688974,59200.3219640234,58829.9254568574,58462.0158345569,58096.0239826944,57731.4483149394
"FL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL",1,1,1,103070,100549.752788574,98951.494041234,99244.7546953039,99417.3163665323,99470.0111358556,99446.2073388237,99278.3812112865,98966.3786974168,98567.535346096,98108.5759584147,97564.7724234605,96898.9118422174,96155.5960587286,95377.4362922586,94583.6781720008,93812.264829283,93086.5884535111,92416.2366080108,91759.4691915016,91077.353582556,90355.4774172414,89607.5581108157,88896.2939517992,88259.2506094079,87648.0429054465,87055.5402204046,86520.1247406883,86013.2260821217,85507.6530050422,85024.719327979,84569.3243538472,84110.6151495389,83644.1261747822,83174.6017385773,82702.8634921777,82229.0797718468,81750.277746932,81264.5472867055,80771.7844957944,80270.2819685585,79757.2891410552,79233.3677777039,78699.2619128168,78155.0672469612,77603.5407508005,77049.9474498056,76498.7094479474,75953.3048964679,75416.2905488339,74890.0401136379,74376.018492993,73874.9306304119,73386.5539466891,72910.0362293602,72444.448820966,71989.3298447365,71543.7858021791,71106.2387076107,70675.2708875003,70249.5894323141,69827.5055704574,69407.3138968012,68987.6647090273,68567.3102743773,68145.1372861003,67720.414849368,67292.8204148244,66862.3929292953,66429.4649105757,65994.5841683235,65558.5026685234,65122.1276524902,64686.4026167494,64252.2709257004,63820.6778597982,63392.5070264422,62968.5284821678,62549.3937897599,62135.6167589089,61727.5443268499,61325.3429892537,60929.0002301004,60538.3327953706,60153.006766241,59772.5653581207,59396.4579082682,59024.0727663512,58654.7789911475,58287.9646969398,57923.0624636487
"FL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL",2,1,1,108130,103034.466342446,100515.087992971,98917.3802496001,99210.5398012769,99383.0419814087,99435.7185840696,99411.9229934602,99244.1547244284,98932.2597742579,98533.5539252469,98074.7527650392,97531.1367078049,96865.5056837741,96122.4461603853,95344.5546665714,94551.0701965438,93779.9228006345,93054.4966037297,92384.3758638171,91727.8348696273,91045.9544218582,90324.327125278,89576.6656660291,88865.6467172296,88228.8229972306,87617.8260087562,87025.5275905961,86490.2966967953,85983.5727928939,85478.1740134819,84995.4068290927,84540.1688535935,84081.6177905075,83615.2896390696,83145.9270726672,82674.3514592869,82200.7310771578,81722.0941205189,81236.5311171648,80743.9382075409,80242.6085746396,79729.7926027825,79206.0518627193,78672.1301322545,78128.1230789622,77576.7867230329,77023.3842748058,76472.3363137198,75927.1197919149,75390.2905814103,74864.2215724562,74350.3771621368,73849.4620509335,73361.2537363757,72884.9002998015,72419.4734039088,71964.5113311609,71519.1208911011,71081.7246420613,70650.9053992569,70225.3706988884,69803.4323515694,69383.385540114,68963.8810275175,68543.6715111806,68121.644068168,67697.0680556291,67269.6210354079,66839.3419409031,66406.5631752733,65971.8323593175,65535.9011997782,65099.6766251963,64664.1018068244,64230.1197838344,63798.6755107934,63370.6522904748,62946.819913935,62527.8297193308,62114.1953392153,61706.2635912163,61304.2009136046,60907.9947946752,60517.462043586,60132.2688566333,59751.9586067037,59375.9808208982,59003.7240597526,58634.5575995634,58267.8697655625
"FL",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL",3,1,1,108620,108104.306085814,103009.983231964,100491.203538655,98893.8754435368,99186.9653344685,99359.4265245308,99412.0906101464,99388.3006738593,99220.5722700222,98908.7514325132,98510.1403242205,98051.4481846143,97507.9613017472,96842.4884453517,96099.6054882038,95321.8988374242,94528.6029156429,93757.6387602313,93032.384939526,92362.4234340977,91706.038447565,91024.3200286289,90302.8642055513,89555.380406058,88844.5304099991,88207.858012427,87597.0062094163,87004.8485335546,86469.7448216335,85963.1413257642,85457.8626395074,84975.2101705404,84520.0803689566,84061.6382670439,83595.4209247756,83126.1698885822,82654.7063312764,82181.1984911011,81702.6752684573,81217.2276448696,80724.7517854625,80223.5412788034,79710.8471625791,79187.2308740986,78653.4360144293,78109.5582284129,77558.3528813527,77005.0819329408,76454.1649121954,75909.077945061,75372.376296229,74846.4322921022,74332.7099817938,73831.9138983338,73343.8215921227,72867.5813469323,72402.2650460522,71947.4110816596,71502.1264755382,71064.8341608522,70634.1172895696,70208.6837050069,69786.8456189261,69366.8986192411,68947.4937895535,68527.384123649,68105.4569630455,67680.9818385085,67253.6363884996,66823.4595371662,66390.7836086812,65956.1560937175,65520.3285203967,65084.2076017547,64648.7362849273,64214.8573850008,63783.5156320017,63355.5941188124,62931.8624535712,62512.9718196634,62099.4357275926,61691.6009125754,61289.6337733335,60893.5218011351,60503.0818486679,60117.9801915468,59737.7603111624,59361.8718654195,58989.7035601444,58620.6248215065
"FL",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL",4,1,1,106260,108599.955011144,108084.35626432,102990.973528725,100472.658656911,98875.6253364556,99168.6611398933,99341.0905035643,99393.7448704263,99369.9593243897,99202.2618735445,98890.4985801823,98491.9610325158,98033.3535410299,97489.9669545034,96824.6169060253,96081.8710422358,95304.3079112605,94511.1583861641,93740.336506281,93015.2165256121,92345.378656447,91689.114800735,91007.5221877104,90286.1995037778,89538.8536466932,88828.1348325553,88191.5799279965,87580.8408530063,86988.7924553072,86453.7874926766,85947.2774866013,85442.0920456551,84959.5286465036,84504.4828356379,84046.125335703,83579.9940302735,83110.8295907638,82639.4530384457,82166.0325805147,81687.5976656656,81202.2396277178,80709.8546509577,80208.7366388578,79696.1371364048,79172.6174772989,78638.9211253816,78095.1437078439,77544.0400815077,76990.8712350107,76440.0558817808,75895.0695062702,75358.4669016159,74832.6199564258,74318.992449634,73818.2887842546,73330.2865517393,72854.1341930376,72388.9037627161,71934.1337381379,71488.9313058792,71051.7196901398,70621.0823043561,70195.7272303021,69773.9669912084,69354.0974895249,68934.7700577855,68514.7379199014,68092.888622723,67668.4918318183,67241.2252451382,66811.1277796472,66378.53169819,65943.9843904045,65508.2372457234,65072.1968098559,64636.8058559238,64203.0070250243,63771.7448728411,63343.9023292888,62920.2488604801,62501.4355296297,62087.9757524765,61680.2162002501,61278.3232409643,60882.2843681957,60491.9164684305,60106.8858788699,59726.7361651516,59350.9170867416,58978.817462276
"FL",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
