"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"AL",0,1,1,30180,30279.7204944062,30475.2395409794,30607.2518291896,30687.8719621526,30710.4109102809,30698.3203476985,30685.5641309821,30609.9731744307,30492.8331541897,30377.0470658327,30229.6228800218,30020.9895935449,29777.3512988413,29521.9150555505,29257.0814585494,29039.1592858549,28876.4789112269,28716.11711574,28561.7514412042,28439.3831496681,28325.0584822388,28212.0279687215,28153.2211446897,28125.8371699491,28090.2207998212,28083.8041325261,28098.8016921665,28097.4059321714,28086.7062024116,28085.2235695854,28066.2437688918,28026.380049382,27984.4296840109,27930.1212792072,27851.4098621198,27759.3811898841,27662.6808454165,27547.7934839804,27419.2973136436,27288.6644044761,27154.9511967662,27019.1361886132,26887.7295988868,26762.7234914594,26642.4313633206,26529.3580870865,26428.1326678665,26336.8434268299,26255.4391909408,26185.1137241263,26122.7613929464,26066.9501870393,26016.8822911435,25970.4971833467,25925.568622322,25880.8845804693,25834.7180334163,25784.9614787175,25730.5866122399,25670.9748006098,25605.144499713,25532.9727147067,25455.1822386566,25372.0838242862,25284.1353948357,25192.5170112952,25098.3263596478,25002.4488916571,24906.1900603339,24810.9139063933,24717.5011331742,24626.7679319901,24539.581835978,24456.36649152,24377.2333088432,24302.3027704074,24231.4448546282,24164.1975865131,24100.055494093,24038.4413004024,23978.5909866884,23919.725782021,23861.1424529734,23802.143632087,23742.0783455799,23680.4531933458,23616.8969461003,23551.1385495178,23483.0763343062,23412.7554303086
"AL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL",1,1,1,29250,30051.1987728355,30150.4936833433,30345.1783000579,30476.6271904973,30556.9032554662,30579.3460126013,30567.3070497305,30554.605273583,30479.3369216692,30362.6968278151,30247.4048875785,30100.6098739361,29892.8669858463,29650.268482771,29395.9223820117,29132.219033264,28915.2269017646,28753.240809174,28593.5634005674,28439.856522861,28318.0104707589,28204.1737144449,28091.6255888947,28033.0697387232,28005.8026324236,27970.3382646873,27963.9489822373,27978.882535778,27977.4927325623,27966.8386667628,27965.362361469,27946.4635621545,27906.7699717366,27864.998640777,27810.9220116255,27732.5465165762,27640.9106013292,27544.6229514619,27430.2259025884,27302.2781240483,27172.2027257824,27039.0601749724,26903.8247937153,26772.9790167792,26648.506406371,26528.7276570833,26416.1369513176,26315.3435386654,26224.443898897,26143.387077371,26073.3617433076,26011.2755173885,25955.7025007395,25905.8482829893,25859.6611360542,25814.924319688,25770.4309789429,25724.461459985,25674.9172547,25620.7744475176,25561.4170452477,25495.8676927783,25424.00392018,25346.5454358058,25263.8016661586,25176.2285801687,25085.0012026001,24991.2125347671,24895.744249531,24799.8962285326,24705.026691078,24612.0125818689,24521.666608904,24434.8526028905,24351.9924021862,24273.1969415451,24198.586189236,24128.0306785763,24061.0704061755,23997.2020573013,23935.8508186723,23876.25593219,23817.6419505377,23759.3086415257,23700.5616138975,23640.752672076,23579.390521672,23516.1055177214,23450.6277626954,23382.856021203
"AL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL",2,1,1,31140,29233.6531659049,30034.4041758885,30133.6435938347,30328.2194079123,30459.5948360199,30539.8260374157,30562.2562520541,30550.2240173518,30537.5293397967,30462.303052815,30345.7281451579,30230.5006376808,30083.7876627986,29876.1608751713,29633.6979521808,29379.4939968407,29115.9380229611,28899.067161013,28737.1715969619,28577.5834266495,28423.96245051,28302.1844940386,28188.4113572312,28075.9261310156,28017.403005725,27990.1511380874,27954.7065901849,27948.3208784883,27963.2460861719,27961.8570596701,27951.2089480671,27949.7334678302,27930.8452304144,27891.1738233995,27849.4258370217,27795.3794294663,27717.0477358261,27625.4630327878,27529.229194826,27414.8960785876,27287.0198057265,27157.0171021941,27023.9489602453,26888.7891574614,26758.0165057974,26633.6134589144,26513.9016499119,26401.3738672774,26300.6367846489,26209.7879456097,26128.7764239953,26058.7902247189,25996.7386966881,25941.1967379156,25891.3703819987,25845.2090474953,25800.4972330202,25756.028758096,25710.084929945,25660.5684132378,25606.4558646361,25547.1316352076,25481.6189160506,25409.7953056803,25332.380110229,25249.6825832715,25162.1584389127,25070.9820452348,24977.245792711,24881.8308614653,24786.0364066788,24691.2198885948,24598.2577618203,24507.962280159,24421.1967915525,24338.3828986072,24259.6314740797,24185.0624191925,24114.5463396175,24047.6234890445,23983.7908340269,23922.4738825267,23862.9123016076,23804.331077324,23746.0303688222,23687.3161729176,23627.5406562875,23566.2127991106,23502.9631630047,23437.5220012778
"AL",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL",3,1,1,30830,31127.8731100934,29222.2686670767,30022.7078395735,30121.9086105866,30316.4086507568,30447.732917164,30527.9328740207,30550.354353632,30538.3268046582,30525.6370708075,30450.4400792947,30333.9105695525,30218.7279352707,30072.0720950093,29864.5261637466,29622.1576634015,29368.0527030318,29104.5993660911,28887.8129604393,28725.9804435842,28566.4544218965,28412.8932705695,28291.162738243,28177.4339082533,28064.9924873029,28006.4921527476,27979.2508978395,27943.8201531525,27937.4369282517,27952.3563235927,27950.9678380212,27940.3238731259,27938.8489674872,27919.9680857418,27880.3121280135,27838.5803996072,27784.5550394133,27706.2538505844,27614.7048134937,27518.5084519982,27404.2198606511,27276.3933868099,27146.4413103961,27013.4249893435,26878.3178220139,26747.5960973104,26623.2414968646,26503.5763073845,26391.0923465879,26290.39449413,26199.58103447,26118.6010612758,26048.6421168141,25986.6147535891,25931.0944245923,25881.2874726168,25835.1441147807,25790.4497124846,25745.9985549752,25700.0726187878,25650.5753853609,25596.483909878,25537.1827831598,25471.6955767046,25399.8999366945,25322.5148891414,25239.8495671873,25152.3595074676,25061.218620729,24967.5188720335,24872.1410983462,24776.3839489163,24681.6043553498,24588.6784309349,24498.4181131582,24411.6864137465,24328.9047711212,24250.1840148614,24175.6439994963,24105.1553810881,24038.2585923661,23974.4507957807,23913.1577230192,23853.6193372424,23795.0609263197,23736.7829219372,23678.0915911767,23618.3393530023,23557.035378811,23493.8103740916
"AL",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL",4,1,1,29880,30820.5417837405,31118.3235104966,29213.3036804843,30013.4972893483,30112.6676269412,30307.1079971977,30438.3919751419,30518.5673277645,30540.981928777,30528.9580696884,30516.272228872,30441.0983067528,30324.6045466475,30209.4572487998,30062.8464005155,29855.364141465,29613.0699964131,29359.0429919197,29095.6704788077,28878.9505802174,28717.1677113331,28557.6906300156,28404.1765891193,28282.4834020312,28168.7894624687,28056.3825369861,27997.9001495218,27970.6672518529,27935.2473768267,27928.8661102108,27943.7809284882,27942.3928688849,27931.7521694103,27930.2777162522,27911.4026268994,27871.7588350687,27830.0399093777,27776.0311234147,27697.7539563042,27606.233005188,27510.0661554015,27395.8126262085,27268.025367756,27138.1131588363,27005.1376453456,26870.0719270204,26739.3903059284,26615.0738557486,26495.4453778884,26382.9959256103,26282.3289658565,26191.543366506,26110.588236844,26040.6507548159,25978.6424207253,25923.1391245952,25873.3474527015,25827.2182510074,25782.5375603338,25738.1000398228,25692.1881930754,25642.706144713,25588.6312637443,25529.348329789,25463.8812139002,25392.1075997963,25314.7462929021,25232.1063315219,25144.6431125387,25053.5301865597,24959.8591836471,24864.5106705374,24768.7828980724,24674.0323815703,24581.1349655397,24490.9023383762,24404.1972470466,24321.4410006807,24242.7443948567,24168.2272473342,24097.7602538561,24030.8839881408,23967.0957669021,23905.8214980049,23846.3013777788,23787.7609317641,23729.5008062648,23670.8274811903,23611.0935741735,23549.808407191
"AL",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
