region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
NV,840-32,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.006103385,0.006905995,0.006103385,0.006905995,NA,NA
NV,840-32,1,99392.95487,99313.57183,99392.95487,99313.57183,NA,NA,0.000440832,0.00044869,0.000440832,0.00044869,NA,NA
NV,840-32,2,99349.1484,99269.02059,99349.1484,99269.02059,NA,NA,0.000283781,0.000318473,0.000283781,0.000318473,NA,NA
NV,840-32,3,99320.95896,99237.41147,99320.95896,99237.41147,NA,NA,0.000208376,0.00023946,0.000208376,0.00023946,NA,NA
NV,840-32,4,99300.26502,99213.65108,99300.26502,99213.65108,NA,NA,0.000172808,0.000213405,0.000172808,0.000213405,NA,NA
NV,840-32,5,99283.10652,99192.4806,99283.10652,99192.4806,NA,NA,1.61E-04,0.000187297,1.61E-04,0.000187297,NA,NA
NV,840-32,6,99267.09208,99173.90385,99267.09208,99173.90385,NA,NA,1.43E-04,0.000166821,1.43E-04,0.000166821,NA,NA
NV,840-32,7,99252.86196,99157.3609,99252.86196,99157.3609,NA,NA,1.30E-04,0.000149724,1.30E-04,0.000149724,NA,NA
NV,840-32,8,99239.91212,99142.51568,99239.91212,99142.51568,NA,NA,1.20E-04,1.31E-04,1.20E-04,1.31E-04,NA,NA
NV,840-32,9,99227.99026,99129.48413,99227.99026,99129.48413,NA,NA,1.14E-04,1.17E-04,1.14E-04,1.17E-04,NA,NA
NV,840-32,10,99216.71308,99117.92912,99216.71308,99117.92912,NA,NA,1.12E-04,1.10E-04,1.12E-04,1.10E-04,NA,NA
NV,840-32,11,99205.566,99107.05716,99205.566,99107.05716,NA,NA,1.19E-04,1.21E-04,1.19E-04,1.21E-04,NA,NA
NV,840-32,12,99193.77677,99095.05074,99193.77677,99095.05074,NA,NA,1.37E-04,0.000161126,1.37E-04,0.000161126,NA,NA
NV,840-32,13,99180.19526,99079.08523,99180.19526,99079.08523,NA,NA,1.66E-04,0.000236063,1.66E-04,0.000236063,NA,NA
NV,840-32,14,99163.69038,99055.69907,99163.69038,99055.69907,NA,NA,0.000207113,0.000339851,0.000207113,0.000339851,NA,NA
NV,840-32,15,99143.15469,99022.04038,99143.15469,99022.04038,NA,NA,0.000251223,0.000449809,0.000251223,0.000449809,NA,NA
NV,840-32,16,99118.2506,98977.50912,99118.2506,98977.50912,NA,NA,0.000297509,0.000562658,0.000297509,0.000562658,NA,NA
NV,840-32,17,99088.76661,98921.83461,99088.76661,98921.83461,NA,NA,0.000345967,0.000695124,0.000345967,0.000695124,NA,NA
NV,840-32,18,99054.49132,98853.09595,99054.49132,98853.09595,NA,NA,3.92E-04,0.000845991,0.000391673,0.000845991,NA,NA
NV,840-32,19,99015.70192,98769.50243,99015.70192,98769.50243,NA,NA,0.000435932,0.001000831,0.000435932,0.001000831,NA,NA
NV,840-32,20,98972.54724,98670.70034,98972.54724,98670.70034,NA,NA,0.000480005,0.001156374,0.000480005,0.001156374,NA,NA
NV,840-32,21,98925.05164,98556.66604,98925.05164,98556.66604,NA,NA,0.000522689,0.001296178,0.000522689,0.001296178,NA,NA
NV,840-32,22,98873.35848,98429.00182,98873.35848,98429.00182,NA,NA,0.000560368,0.001398388,0.000560368,0.001398388,NA,NA
NV,840-32,23,98817.9685,98291.45525,98817.9685,98291.45525,NA,NA,0.000593099,0.001456587,0.000593099,0.001456587,NA,NA
NV,840-32,24,98759.37669,98148.38861,98759.37669,98148.38861,NA,NA,0.000624549,0.00148514,0.000624549,0.00148514,NA,NA
NV,840-32,25,98697.71549,98002.73351,98697.71549,98002.73351,NA,NA,0.000657151,0.001502688,0.000657151,0.001502688,NA,NA
NV,840-32,26,98632.87828,97855.57655,98632.87828,97855.57655,NA,NA,0.000692076,0.001525726,0.000692076,0.001525726,NA,NA
NV,840-32,27,98564.64085,97706.38957,98564.64085,97706.38957,NA,NA,0.000728137,0.001553145,0.000728137,0.001553145,NA,NA
NV,840-32,28,98492.8993,97554.75517,98492.8993,97554.75517,NA,NA,0.000765313,0.00158822,0.000765313,0.00158822,NA,NA
NV,840-32,29,98417.55075,97399.93877,98417.55075,97399.93877,NA,NA,0.000802412,0.001629867,0.000802412,0.001629867,NA,NA
NV,840-32,30,98338.61098,97241.31817,98338.61098,97241.31817,NA,NA,0.000843031,0.001673707,0.000843031,0.001673707,NA,NA
NV,840-32,31,98255.74396,97078.70175,98255.74396,97078.70175,NA,NA,0.000888326,0.001716405,0.000888326,0.001716405,NA,NA
NV,840-32,32,98168.50012,96912.2183,98168.50012,96912.2183,NA,NA,0.000937078,0.001758001,0.000937078,0.001758001,NA,NA
NV,840-32,33,98076.55109,96741.99617,98076.55109,96741.99617,NA,NA,0.000994033,0.001798477,0.000994033,0.001798477,NA,NA
NV,840-32,34,97979.10758,96568.16325,97979.10758,96568.16325,NA,NA,0.001059141,0.001842251,0.001059141,0.001842251,NA,NA
NV,840-32,35,97875.38943,96390.42522,97875.38943,96390.42522,NA,NA,0.00113586,0.001900177,0.00113586,0.001900177,NA,NA
NV,840-32,36,97764.2805,96207.43918,97764.2805,96207.43918,NA,NA,0.001224108,0.001973425,0.001224108,0.001973425,NA,NA
NV,840-32,37,97644.67965,96017.77036,97644.67965,96017.77036,NA,NA,0.00131913,0.002056412,0.00131913,0.002056412,NA,NA
NV,840-32,38,97515.95856,95820.5222,97515.95856,95820.5222,NA,NA,0.001417373,0.002146983,0.001417373,0.002146983,NA,NA
NV,840-32,39,97377.83999,95615.01776,97377.83999,95615.01776,NA,NA,0.001518829,0.002247332,0.001518829,0.002247332,NA,NA
NV,840-32,40,97230.0519,95400.38148,97230.0519,95400.38148,NA,NA,0.001631621,0.002367209,0.001631621,0.002367209,NA,NA
NV,840-32,41,97071.53866,95174.81709,97071.53866,95174.81709,NA,NA,0.001757985,0.002513117,0.001757985,0.002513117,NA,NA
NV,840-32,42,96901.03818,94935.93324,96901.03818,94935.93324,NA,NA,0.001892047,0.002684976,0.001892047,0.002684976,NA,NA
NV,840-32,43,96717.86901,94681.37426,96717.86901,94681.37426,NA,NA,0.002039554,0.00289034,0.002039554,0.00289034,NA,NA
NV,840-32,44,96520.80869,94408.10625,96520.80869,94408.10625,NA,NA,0.002206103,0.003134576,0.002206103,0.003134576,NA,NA
NV,840-32,45,96308.1072,94112.63994,96308.1072,94112.63994,NA,NA,0.002383604,0.003404503,0.002383604,0.003404503,NA,NA
NV,840-32,46,96078.82006,93792.77583,96078.82006,93792.77583,NA,NA,0.002585619,0.003713144,0.002585619,0.003713144,NA,NA
NV,840-32,47,95830.71608,93445.15719,95830.71608,93445.15719,NA,NA,0.002832446,0.004087291,0.002832446,0.004087291,NA,NA
NV,840-32,48,95559.66298,93063.99862,95559.66298,93063.99862,NA,NA,0.003123686,0.00452788,0.003123686,0.00452788,NA,NA
NV,840-32,49,95261.63013,92643.56533,95261.63013,92643.56533,NA,NA,0.003439749,0.005010017,0.003439749,0.005010017,NA,NA
NV,840-32,50,94934.51664,92180.58197,94934.51664,92180.58197,NA,NA,0.003756914,0.005494669,0.003756914,0.005494669,NA,NA
NV,840-32,51,94578.52455,91675.46494,94578.52455,91675.46494,NA,NA,0.004069674,0.005985302,0.004069674,0.005985302,NA,NA
NV,840-32,52,94194.40237,91128.3936,94194.40237,91128.3936,NA,NA,0.004392662,0.006517393,0.004392662,0.006517393,NA,NA
NV,840-32,53,93781.54495,90536.40319,93781.54495,90536.40319,NA,NA,0.004733711,0.007113395,0.004733711,0.007113395,NA,NA
NV,840-32,54,93338.66382,89894.6683,93338.66382,89894.6683,NA,NA,0.005100371,0.007772083,0.005100371,0.007772083,NA,NA
NV,840-32,55,92863.81587,89198.70818,92863.81587,89198.70818,NA,NA,0.005493726,0.008476218,0.005493726,0.008476218,NA,NA
NV,840-32,56,92355.04813,88445.83122,92355.04813,88445.83122,NA,NA,0.005903682,0.009196969,0.005903682,0.009196969,NA,NA
NV,840-32,57,91811.42129,87636.12106,91811.42129,87636.12106,NA,NA,0.006318047,0.009935467,0.006318047,0.009935467,NA,NA
