"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"CO",0,1,1,31900,31911.0267631389,31786.6627565296,31634.5385430786,31463.3371381644,31268.8166187767,31068.1664179921,30895.9270351386,30764.2135309474,30670.2068952191,30631.4189489355,30644.4516167692,30661.8978143188,30670.1586899663,30684.4121143999,30729.5662479121,30788.3996037849,30838.7193400432,30860.6224437528,30829.3895578527,30751.6799709891,30661.8152552391,30575.4723608262,30470.8128263836,30344.8807601486,30203.2197955296,30038.5346174778,29858.4346779786,29670.3952969086,29485.0245046699,29306.90603603,29130.7048596669,28970.8835488046,28831.174434105,28709.1362414217,28600.9081878726,28508.7057911147,28434.7375861313,28374.346607017,28323.3804325547,28276.1390445472,28233.2959287277,28193.8667953584,28154.3334313464,28112.1212100511,28064.3705866625,28009.5413323986,27945.9876600774,27873.3116360592,27791.1868411086,27700.0071879436,27600.7298803382,27494.1999564216,27382.1039130554,27266.2844003915,27148.2979852124,27029.7404414153,26912.3689371875,26797.7268137798,26686.9595438428,26580.9189413309,26480.3411346248,26385.7165346099,26297.1110756333,26214.2885500535,26136.8046454354,26063.9568579053,25994.7782490917,25928.2127253269,25863.2405418104,25798.8542475302,25734.0603526134,25667.9385102767,25599.7582946961,25528.9894906632,25455.2607969825,25378.3705791188,25298.309624212,25215.2629007587,25129.562375131,25041.6532925975,24952.0709141483,24861.419935968,24770.3366071903,24679.4393863079,24589.3066157464,24500.4518408226,24413.297421979,24328.1580009892,24245.2374197586,24164.6285886064
"CO",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO",1,1,1,32020,31812.1591709251,31823.1555704271,31699.1340164023,31547.4286969022,31376.6987174848,31182.7138358305,30982.61615166,30810.8510525115,30679.5002387092,30585.7524625678,30547.0713239757,30560.0681046512,30577.4662618103,30585.7043900545,30599.9185658166,30644.9483615068,30703.6197120267,30753.800886299,30775.6436769431,30744.4967948861,30667.0011915503,30577.3839300679,30491.2787921261,30386.9074514225,30261.3221556297,30120.0512730352,29955.8195771958,29776.2155664741,29588.6939764741,29403.8336269963,29226.2056308944,29050.4896475537,28891.1084256083,28751.7840182588,28630.0818737266,28522.1518403015,28430.2033349221,28356.4388110814,28296.2141264396,28245.3882940155,28198.2769913588,28155.5518496713,28116.2312895862,28076.8067858711,28034.7108014572,27987.0916656657,27932.4133909364,27869.0347219777,27796.5588209126,27714.6601673438,27623.7315892988,27524.7276547657,27418.4910749506,27306.703702725,27191.2031142622,27073.5415901342,26955.3105100657,26838.262203651,26723.9357623489,26613.4735046008,26507.7248987798,26407.4240462407,26313.0600074583,26224.6985352208,26142.1040723153,26064.8335297795,25992.1863381758,25923.1982217243,25856.8159948496,25792.0227207522,25727.8137225682,25663.1982461295,25597.2584789479,25529.2660065229,25458.692073663,25385.1664015992,25308.4879110234,25228.6474144444,25145.8293710238,25060.3648330206,24972.6978196624,24883.3621180281,24792.9607591919,24702.1282402924,24611.4813168158,24521.596738646,24432.9866369853,24346.0722092517,24261.1672308113,24178.4749822642
"CO",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO",2,1,1,34440,32011.1250734893,31803.3418512877,31814.3352029372,31690.3480237462,31538.68475214,31368.0020936476,31174.0709784383,30974.0287549874,30802.3112636663,30670.9968561357,30577.2750638989,30538.6046464892,30551.5978248702,30568.9911598129,30577.2270047097,30591.437240754,30636.4545556157,30695.1096443016,30745.276909947,30767.1136464636,30735.9753973326,30658.5012733155,30568.9088508902,30482.8275785565,30378.485166272,30252.9346787325,30111.7029519375,29947.5167759055,29767.9625457084,29580.4929307343,29395.6838186712,29218.1050554053,29042.4377749515,28883.1007284163,28743.8149373651,28622.1465248002,28514.2464061507,28422.3233859751,28348.5793073164,28288.3713150435,28237.559569925,28190.4613250244,28147.7480253886,28108.4383637132,28069.0247872177,28026.9404704731,27979.3345331928,27924.6714135438,27861.3103111382,27788.8544980898,27706.9785442253,27616.0751686927,27517.0986749042,27410.8915404933,27299.135152175,27183.6665768051,27066.0376647127,26947.8393545425,26830.823490199,26716.5287365535,26606.0970954331,26500.3777997654,26400.1047474354,26305.7668633659,26217.4298821207,26134.8583117758,26057.6091861789,25984.9821300682,25916.0131349305,25849.6493070996,25784.8739916388,25720.6827901488,25656.0852230669,25590.1637322935,25522.1901052212,25451.6357332129,25378.130440129,25301.4732023942,25221.6548350638,25138.8597461731,25053.4188962241,24965.7761813762,24876.4652407596,24786.0889383075,24695.2815952958,24604.659796266,24514.8001312449,24426.2145894888,24339.3242516727,24254.4428061943
"CO",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO",3,1,1,34800,34433.5451653882,32005.1254649502,31797.381186022,31808.3724772689,31684.4085360783,31532.773689598,31362.1230208945,31168.2282527606,30968.2235217449,30796.5382141638,30665.2484179219,30571.5441912678,30532.8810215686,30545.8717647341,30563.2618397727,30571.496141086,30585.7037138107,30630.7125914099,30689.3566868062,30739.5145499718,30761.3471937903,30730.2147806711,30652.7551770564,30563.1795462765,30477.1144075194,30372.7915513619,30247.2645948222,30106.0593380457,29941.903934215,29762.3833565399,29574.9488776099,29390.1744029525,29212.6289219616,29036.9945655276,28877.6873823571,28738.4276966122,28616.7820874584,28508.9021917305,28416.9964000071,28343.2661426559,28283.0694347219,28232.2672128732,28185.1777952485,28142.4725010507,28103.1702068946,28063.7640173944,28021.6875882022,27974.0905733508,27919.4376988062,27856.0884717037,27783.6462385127,27701.7856300529,27610.8992918681,27511.9413485122,27405.7541197193,27294.0186770748,27178.5717431264,27060.9648773514,26942.7887202168,26825.7947872918,26711.521455067,26601.1105113328,26495.4110298511,26395.1567709581,26300.8365679408,26212.516143043,26129.9600484771,26052.7254011129,25980.1119569544,25911.1558881656,25844.8044984164,25780.0413233142,25715.8621527065,25651.2766926691,25585.3675570734,25517.4066697956,25446.8655212717,25373.3740047415,25296.7311343061,25216.9277267422,25134.148155523,25048.7233191209,24961.0970304992,24871.8028287719,24781.4434648821,24690.6531412195,24600.0483267635,24510.2055034753,24421.6365646523,24334.76251205
"CO",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO",4,1,1,34730,34795.0009109384,34428.5987182909,32000.5278651621,31792.8134291118,31803.8031414379,31679.8570079135,31528.2439440798,31357.6177896835,31163.7508749179,30963.7748749787,30792.1142303327,30660.8432941306,30567.1525282746,30528.4949126165,30541.483789636,30558.8713665558,30567.1044849953,30581.3100167741,30626.3124287586,30684.9480998142,30735.0987577033,30756.9282652192,30725.8003243329,30648.3518479439,30558.7890848812,30472.7363095521,30368.4284395799,30242.9195152366,30101.7345428755,29937.6027202943,29758.1079311065,29570.7003775113,29385.9524460739,29208.4324698437,29032.8233436336,28873.5390452561,28734.2993644413,28612.6712299207,28504.8068313539,28412.9142420799,28339.1945762265,28279.0065156691,28228.2115916604,28181.128938524,28138.4297790263,28099.1331307229,28059.732602,28017.6622171703,27970.0720397246,27915.4270161738,27852.0868893135,27779.6550625931,27697.8062135722,27606.9329313902,27507.9892035393,27401.8172287525,27290.0978371261,27174.6674873589,27057.0775160435,26938.9183351484,26821.941208634,26707.6842920003,26597.2892090172,26491.6049114758,26391.365054306,26297.0584005731,26208.7506630796,26126.2064278605,26048.9828754066,25976.3798623135,25907.4336992008,25841.0918409605,25776.3379692169,25712.1680180744,25647.5918358665,25581.6921682489,25513.7410436874,25443.2100285395,25369.7290692115,25293.0972086766,25213.3052650306,25130.537585261,25045.1250203062,24957.5113193748,24868.2299449368,24777.8835613489,24687.1062798965,24596.5144810019,24506.6845638135,24418.1283480944
"CO",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
