region,region_code,age,net_male,net_female,net_all
PA,840-42,0,0.013864133,0.014404713,NA
PA,840-42,1,0.013864133,0.014404713,NA
PA,840-42,2,0.013864133,0.014404713,NA
PA,840-42,3,0.013864133,0.014404713,NA
PA,840-42,4,0.013864133,0.014404713,NA
PA,840-42,5,0.008499041,0.008809087,NA
PA,840-42,6,0.008499041,0.008809087,NA
PA,840-42,7,0.008499041,0.008809087,NA
PA,840-42,8,0.008499041,0.008809087,NA
PA,840-42,9,0.008499041,0.008809087,NA
PA,840-42,10,0.005039348,0.005178136,NA
PA,840-42,11,0.005039348,0.005178136,NA
PA,840-42,12,0.005039348,0.005178136,NA
PA,840-42,13,0.005039348,0.005178136,NA
PA,840-42,14,0.005039348,0.005178136,NA
PA,840-42,15,0.00529833,0.005395293,NA
PA,840-42,16,0.00529833,0.005395293,NA
PA,840-42,17,0.00529833,0.005395293,NA
PA,840-42,18,0.00529833,0.005395293,NA
PA,840-42,19,0.00529833,0.005395293,NA
PA,840-42,20,0.028762915,0.02886303,NA
PA,840-42,21,0.028762915,0.02886303,NA
PA,840-42,22,0.028762915,0.02886303,NA
PA,840-42,23,0.028762915,0.02886303,NA
PA,840-42,24,0.028762915,0.02886303,NA
PA,840-42,25,0.042376058,0.042216196,NA
PA,840-42,26,0.042376058,0.042216196,NA
PA,840-42,27,0.042376058,0.042216196,NA
PA,840-42,28,0.042376058,0.042216196,NA
PA,840-42,29,0.042376058,0.042216196,NA
PA,840-42,30,0.032774011,0.032709066,NA
PA,840-42,31,0.032774011,0.032709066,NA
PA,840-42,32,0.032774011,0.032709066,NA
PA,840-42,33,0.032774011,0.032709066,NA
PA,840-42,34,0.032774011,0.032709066,NA
PA,840-42,35,0.021025529,0.020880862,NA
PA,840-42,36,0.021025529,0.020880862,NA
PA,840-42,37,0.021025529,0.020880862,NA
PA,840-42,38,0.021025529,0.020880862,NA
PA,840-42,39,0.021025529,0.020880862,NA
PA,840-42,40,0.013610735,0.013427436,NA
PA,840-42,41,0.013610735,0.013427436,NA
PA,840-42,42,0.013610735,0.013427436,NA
PA,840-42,43,0.013610735,0.013427436,NA
PA,840-42,44,0.013610735,0.013427436,NA
PA,840-42,45,0.009904934,0.009824473,NA
PA,840-42,46,0.009904934,0.009824473,NA
PA,840-42,47,0.009904934,0.009824473,NA
PA,840-42,48,0.009904934,0.009824473,NA
PA,840-42,49,0.009904934,0.009824473,NA
PA,840-42,50,0.007012106,0.006955095,NA
PA,840-42,51,0.007012106,0.006955095,NA
PA,840-42,52,0.007012106,0.006955095,NA
PA,840-42,53,0.007012106,0.006955095,NA
PA,840-42,54,0.007012106,0.006955095,NA
PA,840-42,55,0.005090766,0.005008995,NA
PA,840-42,56,0.005090766,0.005008995,NA
PA,840-42,57,0.005090766,0.005008995,NA
PA,840-42,58,0.005090766,0.005008995,NA
PA,840-42,59,0.005090766,0.005008995,NA
PA,840-42,60,0.004014744,0.003837991,NA
PA,840-42,61,0.004014744,0.003837991,NA
PA,840-42,62,0.004014744,0.003837991,NA
PA,840-42,63,0.004014744,0.003837991,NA
PA,840-42,64,0.004014744,0.003837991,NA
PA,840-42,65,0.002727348,0.002489628,NA
PA,840-42,66,0.002727348,0.002489628,NA
PA,840-42,67,0.002727348,0.002489628,NA
PA,840-42,68,0.002727348,0.002489628,NA
PA,840-42,69,0.002727348,0.002489628,NA
PA,840-42,70,0,0,NA
PA,840-42,71,0,0,NA
PA,840-42,72,0,0,NA
PA,840-42,73,0,0,NA
PA,840-42,74,0,0,NA
PA,840-42,75,0,0,NA
PA,840-42,76,0,0,NA
PA,840-42,77,0,0,NA
PA,840-42,78,0,0,NA
PA,840-42,79,0,0,NA
PA,840-42,80,0,0,NA
PA,840-42,81,0,0,NA
PA,840-42,82,0,0,NA
PA,840-42,83,0,0,NA
PA,840-42,84,0,0,NA
PA,840-42,85,0,0,NA
PA,840-42,86,0,0,NA
PA,840-42,87,0,0,NA
PA,840-42,88,0,0,NA
PA,840-42,89,0,0,NA
PA,840-42,90,0,0,NA
PA,840-42,91,0,0,NA
PA,840-42,92,0,0,NA
PA,840-42,93,0,0,NA
PA,840-42,94,0,0,NA
PA,840-42,95,0,0,NA
PA,840-42,96,0,0,NA
PA,840-42,97,0,0,NA
PA,840-42,98,0,0,NA
PA,840-42,99,0,0,NA
PA,840-42,100,0,0,NA
