region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
TX,840-48,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005786218,0.006700437,0.005786218,0.006700437,NA,NA
TX,840-48,1,99424.33902,99333.88371,99424.33902,99333.88371,NA,NA,0.000379207,0.000415485,0.000379207,0.000415485,NA,NA
TX,840-48,2,99386.64335,99292.62029,99386.64335,99292.62029,NA,NA,0.000240162,0.000293185,0.000240162,0.000293185,NA,NA
TX,840-48,3,99362.77736,99263.51373,99362.77736,99263.51373,NA,NA,0.000174342,0.000219376,0.000174342,0.000219376,NA,NA
TX,840-48,4,99345.4558,99241.74017,99345.4558,99241.74017,NA,NA,0.000143585,0.000195124,0.000143585,0.000195124,NA,NA
TX,840-48,5,99331.19223,99222.37764,99331.19223,99222.37764,NA,NA,1.34E-04,0.000170872,1.34E-04,0.000170872,NA,NA
TX,840-48,6,99317.91321,99205.42481,99317.91321,99205.42481,NA,NA,1.18E-04,0.000151891,1.18E-04,0.000151891,NA,NA
TX,840-48,7,99306.16483,99190.35754,99306.16483,99190.35754,NA,NA,1.07E-04,0.000136073,1.07E-04,0.000136073,NA,NA
TX,840-48,8,99295.51037,99176.86126,99295.51037,99176.86126,NA,NA,9.85E-05,1.19E-04,9.85E-05,1.19E-04,NA,NA
TX,840-48,9,99285.73142,99165.03996,99285.73142,99165.03996,NA,NA,9.30E-05,1.05E-04,9.30E-05,1.05E-04,NA,NA
TX,840-48,10,99276.50003,99154.5794,99276.50003,99154.5794,NA,NA,9.19E-05,9.92E-05,9.19E-05,9.92E-05,NA,NA
TX,840-48,11,99267.37884,99144.74728,99267.37884,99144.74728,NA,NA,9.74E-05,1.10E-04,9.74E-05,1.10E-04,NA,NA
TX,840-48,12,99257.71194,99133.87068,99257.71194,99133.87068,NA,NA,1.13E-04,0.000146619,1.13E-04,0.000146619,NA,NA
TX,840-48,13,99246.51662,99119.33687,99246.51662,99119.33687,NA,NA,1.38E-04,0.000216212,1.38E-04,0.000216212,NA,NA
TX,840-48,14,99232.81258,99097.90839,99232.81258,99097.90839,NA,NA,0.000173246,0.000313213,0.000173246,0.000313213,NA,NA
TX,840-48,15,99215.62261,99066.8743,99215.62261,99066.8743,NA,NA,0.000211651,0.00041654,0.000211651,0.00041654,NA,NA
TX,840-48,16,99194.62562,99025.61739,99194.62562,99025.61739,NA,NA,0.00025222,0.000523035,0.00025222,0.000523035,NA,NA
TX,840-48,17,99169.61009,98973.8373,99169.61009,98973.8373,NA,NA,0.000294944,0.000648509,0.000294944,0.000648509,NA,NA
TX,840-48,18,99140.36507,98909.673,99140.36507,98909.673,NA,NA,3.35E-04,0.000791911,0.000335448,0.000791911,NA,NA
TX,840-48,19,99107.11422,98831.37631,99107.11422,98831.37631,NA,NA,0.000374836,0.000939545,0.000374836,0.000939545,NA,NA
TX,840-48,20,99069.97228,98738.56334,99069.97228,98738.56334,NA,NA,0.000414207,0.001088247,0.000414207,0.001088247,NA,NA
TX,840-48,21,99028.94558,98631.16986,99028.94558,98631.16986,NA,NA,0.000452464,0.001222195,0.000452464,0.001222195,NA,NA
TX,840-48,22,98984.14888,98510.69691,98984.14888,98510.69691,NA,NA,0.000486335,0.001320284,0.000486335,0.001320284,NA,NA
TX,840-48,23,98936.02118,98380.7199,98936.02118,98380.7199,NA,NA,0.000515825,0.001376191,0.000515825,0.001376191,NA,NA
TX,840-48,24,98885.00042,98245.4216,98885.00042,98245.4216,NA,NA,0.000544218,0.001403633,0.000544218,0.001403633,NA,NA
TX,840-48,25,98831.19979,98107.61855,98831.19979,98107.61855,NA,NA,0.000573705,0.001420504,0.000573705,0.001420504,NA,NA
TX,840-48,26,98774.51671,97968.35522,98774.51671,97968.35522,NA,NA,0.000605356,0.001442657,0.000605356,0.001442657,NA,NA
TX,840-48,27,98714.7414,97827.12237,98714.7414,97827.12237,NA,NA,0.000638097,0.00146903,0.000638097,0.00146903,NA,NA
TX,840-48,28,98651.7726,97683.51686,98651.7726,97683.51686,NA,NA,0.000671914,0.001502781,0.000671914,0.001502781,NA,NA
TX,840-48,29,98585.50968,97536.82939,98585.50968,97536.82939,NA,NA,0.000705724,0.00154287,0.000705724,0.00154287,NA,NA
TX,840-48,30,98515.9601,97386.45795,98515.9601,97386.45795,NA,NA,0.000742805,0.001585087,0.000742805,0.001585087,NA,NA
TX,840-48,31,98442.80956,97232.21499,98442.80956,97232.21499,NA,NA,0.000784234,0.001626226,0.000784234,0.001626226,NA,NA
TX,840-48,32,98365.63804,97074.22195,98365.63804,97074.22195,NA,NA,0.000828914,0.001666319,0.000828914,0.001666319,NA,NA
TX,840-48,33,98284.13469,96912.60003,98284.13469,96912.60003,NA,NA,0.00088122,0.001705348,0.00088122,0.001705348,NA,NA
TX,840-48,34,98197.56246,96747.47019,98197.56246,96747.47019,NA,NA,0.000941147,0.001747573,0.000941147,0.001747573,NA,NA
TX,840-48,35,98105.18812,96578.54546,98105.18812,96578.54546,NA,NA,0.001011937,0.001803478,0.001011937,0.001803478,NA,NA
TX,840-48,36,98005.96258,96404.52413,98005.96258,96404.52413,NA,NA,0.001093587,0.001874209,0.001093587,0.001874209,NA,NA
TX,840-48,37,97898.8431,96224.01302,97898.8431,96224.01302,NA,NA,0.001181746,0.001954402,0.001181746,0.001954402,NA,NA
TX,840-48,38,97783.21981,96036.13724,97783.21981,96036.13724,NA,NA,0.001273143,0.002041987,0.001273143,0.002041987,NA,NA
TX,840-48,39,97658.80698,95840.23276,97658.80698,95840.23276,NA,NA,0.001367776,0.002139099,0.001367776,0.002139099,NA,NA
TX,840-48,40,97525.32288,95635.44117,97525.32288,95635.44117,NA,NA,0.001473257,0.002255208,0.001473257,0.002255208,NA,NA
TX,840-48,41,97381.74877,95420.00744,97381.74877,95420.00744,NA,NA,0.001591753,0.002396665,0.001591753,0.002396665,NA,NA
TX,840-48,42,97226.86435,95191.59259,97226.86435,95191.59259,NA,NA,0.001717813,0.002563465,0.001717813,0.002563465,NA,NA
TX,840-48,43,97059.98913,94947.88465,97059.98913,94947.88465,NA,NA,0.001856897,0.002763022,0.001856897,0.002763022,NA,NA
TX,840-48,44,96879.92593,94685.90206,96879.92593,94685.90206,NA,NA,0.002014387,0.003000667,0.002014387,0.003000667,NA,NA
TX,840-48,45,96684.96755,94402.20685,96684.96755,94402.20685,NA,NA,0.002182717,0.003263682,0.002182717,0.003263682,NA,NA
TX,840-48,46,96474.16172,94094.60835,96474.16172,94094.60835,NA,NA,0.002374863,0.003564855,0.002374863,0.003564855,NA,NA
TX,840-48,47,96245.31929,93759.77342,96245.31929,93759.77342,NA,NA,0.002610384,0.00393053,0.002610384,0.00393053,NA,NA
TX,840-48,48,95994.40813,93391.97068,95994.40813,93391.97068,NA,NA,0.00288926,0.004361881,0.00288926,0.004361881,NA,NA
TX,840-48,49,95717.4554,92985.49027,95717.4554,92985.49027,NA,NA,0.003193002,0.004834733,0.003193002,0.004834733,NA,NA
TX,840-48,50,95412.31656,92537.01693,95412.31656,92537.01693,NA,NA,0.003498848,0.005310852,0.003498848,0.005310852,NA,NA
TX,840-48,51,95079.0664,92046.86533,95079.0664,92046.86533,NA,NA,0.003801388,0.005793584,0.003801388,0.005793584,NA,NA
TX,840-48,52,94718.31965,91515.12142,94718.31965,91515.12142,NA,NA,0.00411473,0.006317879,0.00411473,0.006317879,NA,NA
TX,840-48,53,94329.37957,90938.76065,94329.37957,90938.76065,NA,NA,0.004446518,0.006906028,0.004446518,0.006906028,NA,NA
TX,840-48,54,93910.87753,90312.89979,93910.87753,90312.89979,NA,NA,0.00480422,0.007557031,0.00480422,0.007557031,NA,NA
TX,840-48,55,93460.79275,89632.97542,93460.79275,89632.97542,NA,NA,0.005189026,0.008254013,0.005189026,0.008254013,NA,NA
TX,840-48,56,92977.08007,88896.18439,92977.08007,88896.18439,NA,NA,0.005591162,0.008968483,0.005591162,0.008968483,NA,NA
TX,840-48,57,92458.68237,88102.47968,92458.68237,88102.47968,NA,NA,0.005998682,0.009701552,0.005998682,0.009701552,NA,NA
TX,840-48,58,91905.71072,87251.88004,91905.71072,87251.88004,NA,NA,0.006409494,0.010444643,0.006409494,0.010444643,NA,NA
TX,840-48,59,91318.52341,86345.30522,91318.52341,86345.30522,NA,NA,0.006834376,0.0112106,0.006834376,0.0112106,NA,NA
TX,840-48,60,90696.54001,85382.72395,90696.54001,85382.72395,NA,NA,0.007295143,0.012046336,0.007295143,0.012046336,NA,NA
TX,840-48,61,90037.30037,84360.33927,90037.30037,84360.33927,NA,NA,0.007811163,0.012949803,0.007811163,0.012949803,NA,NA
TX,840-48,62,89336.73629,83274.91749,89336.73629,83274.91749,NA,NA,0.008390187,0.013865939,0.008390187,0.013865939,NA,NA
TX,840-48,63,88590.31118,82128.19003,88590.31118,82128.19003,NA,NA,0.00904209,0.014758135,0.00904209,0.014758135,NA,NA
TX,840-48,64,87792.87966,80925.00946,87792.87966,80925.00946,NA,NA,0.009765582,0.015642624,0.009765582,0.015642624,NA,NA
TX,840-48,65,86939.697,79668.95398,86939.697,79668.95398,NA,NA,0.01055668,0.016553416,0.01055668,0.016553416,NA,NA
TX,840-48,66,86026.727,78360.97777,86026.727,78360.97777,NA,NA,0.011430353,0.017580954,0.011430353,0.017580954,NA,NA
TX,840-48,67,85048.99297,76995.33082,85048.99297,76995.33082,NA,NA,0.012418555,0.01877862,0.012418555,0.01877862,NA,NA
TX,840-48,68,83999.31849,75562.92384,83999.31849,75562.92384,NA,NA,0.01354761,0.02023737,0.01354761,0.02023737,NA,NA
TX,840-48,69,82868.9923,74049.0578,82868.9923,74049.0578,NA,NA,0.01487394,0.022040006,0.01487394,0.022040006,NA,NA
TX,840-48,70,81645.5029,72434.81647,81645.5029,72434.81647,NA,NA,0.01644192,0.024176449,0.01644192,0.024176449,NA,NA
TX,840-48,71,80314.04002,70704.52848,80314.04002,70704.52848,NA,NA,0.018203042,0.02655243,0.018203042,0.02655243,NA,NA
TX,840-48,72,78865.25672,68851.74935,78865.25672,68851.74935,NA,NA,0.020083101,0.029137689,0.020083101,0.029137689,NA,NA
TX,840-48,73,77297.14411,66874.39136,77297.14411,66874.39136,NA,NA,0.022128144,0.031862375,0.022128144,0.031862375,NA,NA
TX,840-48,74,75605.41916,64777.02794,75605.41916,64777.02794,NA,NA,0.024335781,0.034743743,0.024335781,0.034743743,NA,NA
TX,840-48,75,73787.62102,62564.87858,73787.62102,62564.87858,NA,NA,0.02675289,0.037856676,0.02675289,0.037856676,NA,NA
TX,840-48,76,71839.6459,60240.34095,71839.6459,60240.34095,NA,NA,0.029570882,0.041506401,0.029570882,0.041506401,NA,NA
TX,840-48,77,69746.25149,57790.83753,69746.25149,57790.83753,NA,NA,0.032806017,0.045798994,0.032806017,0.045798994,NA,NA
TX,840-48,78,67495.08075,55203.3509,67495.08075,55203.3509,NA,NA,0.036666415,0.050538369,0.036666415,0.050538369,NA,NA
TX,840-48,79,65064.83233,52482.22424,65064.83233,52482.22424,NA,NA,0.041269189,0.05609502,0.041269189,0.05609502,NA,NA
TX,840-48,80,62433.92572,49618.52391,62433.92572,49618.52391,NA,NA,0.046128453,0.062356781,0.046128453,0.062356781,NA,NA
TX,840-48,81,59618.87236,46618.02328,59618.87236,46618.02328,NA,NA,0.051454621,0.069144607,0.051454621,0.069144607,NA,NA
TX,840-48,82,56628.17497,43502.32043,56628.17497,43502.32043,NA,NA,0.057225342,0.07673867,0.057225342,0.07673867,NA,NA
TX,840-48,83,53477.77888,40287.32865,53477.77888,40287.32865,NA,NA,0.064123951,0.08572263,0.064123951,0.08572263,NA,NA
TX,840-48,84,50155.10391,36975.73225,50155.10391,36975.73225,NA,NA,0.072220284,0.095373118,0.072220284,0.095373118,NA,NA
TX,840-48,85,46659.09282,33609.79883,46659.09282,33609.79883,NA,NA,0.080625969,0.10677112,0.080625969,0.10677112,NA,NA
TX,840-48,86,43042.89718,30203.06051,43042.89718,30203.06051,NA,NA,0.091043718,0.119788597,0.091043718,0.119788597,NA,NA
TX,840-48,87,39294.73511,26789.47343,39294.73511,26789.47343,NA,NA,0.102666441,0.134176586,0.102666441,0.134176586,NA,NA
TX,840-48,88,35457.51268,23421.00413,35457.51268,23421.00413,NA,NA,0.115593184,0.150008413,0.115593184,0.150008413,NA,NA
TX,840-48,89,31582.81046,20152.71845,31582.81046,20152.71845,NA,NA,0.129923123,0.167379068,0.129923123,0.167379068,NA,NA
TX,840-48,90,27729.65266,17039.99645,27729.65266,17039.99645,NA,NA,0.145764823,0.186353488,0.145764823,0.186353488,NA,NA
TX,840-48,91,23962.22404,14135.11193,23962.22404,14135.11193,NA,NA,0.163189647,0.206999888,0.163189647,0.206999888,NA,NA
TX,840-48,92,20346.76158,11483.66797,20346.76158,11483.66797,NA,NA,0.182288469,0.229304709,0.182288469,0.229304709,NA,NA
TX,840-48,93,16947.59591,9121.167382,16947.59591,9121.167382,NA,NA,0.203111474,0.2533382,0.203111474,0.2533382,NA,NA
TX,840-48,94,13822.69622,7070.219035,13822.69622,7070.219035,NA,NA,0.225698876,0.279040294,0.225698876,0.279040294,NA,NA
TX,840-48,95,11019.29183,5338.897299,11019.29183,5338.897299,NA,NA,0.250074902,0.306370411,0.250074902,0.306370411,NA,NA
TX,840-48,96,8570.00995,3920.495336,8570.00995,3920.495336,NA,NA,0.276183054,0.335241454,0.276183054,0.335241454,NA,NA
TX,840-48,97,6490.307688,2794.862219,6490.307688,2794.862219,NA,NA,0.30400385,0.365594893,0.30400385,0.365594893,NA,NA
TX,840-48,98,4777.568773,1931.123161,4777.568773,1931.123161,NA,NA,0.333464092,0.397173842,0.333464092,0.397173842,NA,NA
TX,840-48,99,3412.214378,1291.351095,3412.214378,1291.351095,NA,NA,0.364375835,0.42983552,0.364375835,0.42983552,NA,NA
TX,840-48,100,2360.627473,834.6207783,2360.627473,834.6207783,NA,NA,0.427146945,0.446407286,0.427146945,0.446407286,NA,NA
