region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
WI,840-55,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005130241,0.006266968,0.005130241,0.006266968,NA,NA
WI,840-55,1,99489.30475,99376.74018,99489.30475,99376.74018,NA,NA,0.000328242,0.00042212,0.000328242,0.00042212,NA,NA
WI,840-55,2,99456.65321,99334.79991,99456.65321,99334.79991,NA,NA,0.000207045,0.000300959,0.000207045,0.000300959,NA,NA
WI,840-55,3,99436.06336,99304.90899,99436.06336,99304.90899,NA,NA,0.000149875,0.000227136,0.000149875,0.000227136,NA,NA
WI,840-55,4,99421.16145,99282.35597,99421.16145,99282.35597,NA,NA,0.000123223,0.000202727,0.000123223,0.000202727,NA,NA
WI,840-55,5,99408.91114,99262.23077,99408.91114,99262.23077,NA,NA,1.15E-04,0.000178229,1.15E-04,0.000178229,NA,NA
WI,840-55,6,99397.51339,99244.54092,99397.51339,99244.54092,NA,NA,1.01E-04,0.000158985,1.01E-04,0.000158985,NA,NA
WI,840-55,7,99387.44017,99228.76381,99387.44017,99228.76381,NA,NA,9.18E-05,0.000142892,9.18E-05,0.000142892,NA,NA
WI,840-55,8,99378.31263,99214.58572,99378.31263,99214.58572,NA,NA,8.42E-05,1.26E-04,8.42E-05,1.26E-04,NA,NA
WI,840-55,9,99369.94134,99202.11854,99369.94134,99202.11854,NA,NA,7.95E-05,1.12E-04,7.95E-05,1.12E-04,NA,NA
WI,840-55,10,99362.04272,99191.04654,99362.04272,99191.04654,NA,NA,7.85E-05,1.05E-04,7.85E-05,1.05E-04,NA,NA
WI,840-55,11,99354.23909,99180.6207,99354.23909,99180.6207,NA,NA,8.33E-05,1.16E-04,8.33E-05,1.16E-04,NA,NA
WI,840-55,12,99345.96422,99169.12184,99345.96422,99169.12184,NA,NA,9.66E-05,0.000153627,9.66E-05,0.000153627,NA,NA
WI,840-55,13,99336.3684,99153.88799,99336.3684,99153.88799,NA,NA,1.18E-04,0.000223956,1.18E-04,0.000223956,NA,NA
WI,840-55,14,99324.60103,99131.68439,99324.60103,99131.68439,NA,NA,0.000148925,0.00032089,0.000148925,0.00032089,NA,NA
WI,840-55,15,99309.81038,99099.87899,99309.81038,99099.87899,NA,NA,0.000182262,0.000423159,0.000182262,0.000423159,NA,NA
WI,840-55,16,99291.71156,99057.9526,99291.71156,99057.9526,NA,NA,0.000217534,0.000527775,0.000217534,0.000527775,NA,NA
WI,840-55,17,99270.11467,99005.68633,99270.11467,99005.68633,NA,NA,0.000254736,0.000650229,0.000254736,0.000650229,NA,NA
WI,840-55,18,99244.83035,98941.33125,99244.83035,98941.33125,NA,NA,2.90E-04,0.000789322,0.000290049,0.000789322,NA,NA
WI,840-55,19,99216.0487,98863.26548,99216.0487,98863.26548,NA,NA,0.000324425,0.000931738,0.000324425,0.000931738,NA,NA
WI,840-55,20,99183.86577,98771.19371,99183.86577,98771.19371,NA,NA,0.000358818,0.00107451,0.000358818,0.00107451,NA,NA
WI,840-55,21,99148.28341,98665.12007,99148.28341,98665.12007,NA,NA,0.000392266,0.001202618,0.000392266,0.001202618,NA,NA
WI,840-55,22,99109.39868,98546.5349,99109.39868,98546.5349,NA,NA,0.0004219,0.001296163,0.0004219,0.001296163,NA,NA
WI,840-55,23,99067.5932,98418.88461,99067.5932,98418.88461,NA,NA,0.000447717,0.001349386,0.000447717,0.001349386,NA,NA
WI,840-55,24,99023.24863,98286.1684,99023.24863,98286.1684,NA,NA,0.000472586,0.001375487,0.000472586,0.001375487,NA,NA
WI,840-55,25,98976.46247,98151.07069,98976.46247,98151.07069,NA,NA,0.000498424,0.001391526,0.000498424,0.001391526,NA,NA
WI,840-55,26,98927.14299,98014.58591,98927.14299,98014.58591,NA,NA,0.000526173,0.001412578,0.000526173,0.001412578,NA,NA
WI,840-55,27,98875.10418,97876.23039,98875.10418,97876.23039,NA,NA,0.00055489,0.001437628,0.00055489,0.001437628,NA,NA
WI,840-55,28,98820.25515,97735.62187,98820.25515,97735.62187,NA,NA,0.000584565,0.001469665,0.000584565,0.001469665,NA,NA
WI,840-55,29,98762.50541,97592.08794,98762.50541,97592.08794,NA,NA,0.000614247,0.001507692,0.000614247,0.001507692,NA,NA
WI,840-55,30,98701.85944,97445.05919,98701.85944,97445.05919,NA,NA,0.000646815,0.001547706,0.000646815,0.001547706,NA,NA
WI,840-55,31,98638.03854,97294.36033,98638.03854,97294.36033,NA,NA,0.00068322,0.001586666,0.00068322,0.001586666,NA,NA
WI,840-55,32,98570.67043,97140.10904,98570.67043,97140.10904,NA,NA,0.000722501,0.001624608,0.000722501,0.001624608,NA,NA
WI,840-55,33,98499.4784,96982.4225,98499.4784,96982.4225,NA,NA,0.000768509,0.001661518,0.000768509,0.001661518,NA,NA
WI,840-55,34,98423.8094,96821.41736,98423.8094,96821.41736,NA,NA,0.000821249,0.001701421,0.000821249,0.001701421,NA,NA
WI,840-55,35,98343.01247,96656.82426,98343.01247,96656.82426,NA,NA,0.00088359,0.001754208,0.00088359,0.001754208,NA,NA
WI,840-55,36,98256.15632,96487.41577,98256.15632,96487.41577,NA,NA,0.000955543,0.001820925,0.000955543,0.001820925,NA,NA
WI,840-55,37,98162.31314,96311.88114,98162.31314,96311.88114,NA,NA,0.001033286,0.001896475,0.001033286,0.001896475,NA,NA
