"from","to","gender","age","rate"
"MD","AK","m","0","0.000549168"
"MD","AK","m","1","0.000549168"
"MD","AK","m","2","0.000549168"
"MD","AK","m","3","0.000549168"
"MD","AK","m","4","0.000549168"
"MD","AK","m","5","0.0000459"
"MD","AK","m","6","0.0000459"
"MD","AK","m","7","0.0000459"
"MD","AK","m","8","0.0000459"
"MD","AK","m","9","0.0000459"
"MD","AK","m","10","0"
"MD","AK","m","11","0"
"MD","AK","m","12","0"
"MD","AK","m","13","0"
"MD","AK","m","14","0"
"MD","AK","m","15","0"
"MD","AK","m","16","0"
"MD","AK","m","17","0"
"MD","AK","m","18","0"
"MD","AK","m","19","0"
"MD","AK","m","20","0.000220063"
"MD","AK","m","21","0.000220063"
"MD","AK","m","22","0.000220063"
"MD","AK","m","23","0.000220063"
"MD","AK","m","24","0.000220063"
"MD","AK","m","25","0.000110407"
"MD","AK","m","26","0.000110407"
"MD","AK","m","27","0.000110407"
"MD","AK","m","28","0.000110407"
"MD","AK","m","29","0.000110407"
"MD","AK","m","30","0.0000451"
"MD","AK","m","31","0.0000451"
"MD","AK","m","32","0.0000451"
"MD","AK","m","33","0.0000451"
"MD","AK","m","34","0.0000451"
"MD","AK","m","35","0.000232038"
"MD","AK","m","36","0.000232038"
"MD","AK","m","37","0.000232038"
"MD","AK","m","38","0.000232038"
"MD","AK","m","39","0.000232038"
"MD","AK","m","40","0"
"MD","AK","m","41","0"
"MD","AK","m","42","0"
"MD","AK","m","43","0"
"MD","AK","m","44","0"
"MD","AK","m","45","0.0000171"
"MD","AK","m","46","0.0000171"
"MD","AK","m","47","0.0000171"
"MD","AK","m","48","0.0000171"
"MD","AK","m","49","0.0000171"
"MD","AK","m","50","0"
"MD","AK","m","51","0"
"MD","AK","m","52","0"
"MD","AK","m","53","0"
"MD","AK","m","54","0"
"MD","AK","m","55","0"
"MD","AK","m","56","0"
"MD","AK","m","57","0"
"MD","AK","m","58","0"
"MD","AK","m","59","0"
"MD","AK","m","60","0"
"MD","AK","m","61","0"
"MD","AK","m","62","0"
"MD","AK","m","63","0"
"MD","AK","m","64","0"
"MD","AK","m","65","0"
"MD","AK","m","66","0"
"MD","AK","m","67","0"
"MD","AK","m","68","0"
"MD","AK","m","69","0"
"MD","AK","m","70","0"
"MD","AK","m","71","0"
"MD","AK","m","72","0"
"MD","AK","m","73","0"
"MD","AK","m","74","0"
"MD","AK","m","75","0"
"MD","AK","m","76","0"
"MD","AK","m","77","0"
"MD","AK","m","78","0"
"MD","AK","m","79","0"
"MD","AK","m","80","0"
"MD","AK","m","81","0"
"MD","AK","m","82","0"
"MD","AK","m","83","0"
"MD","AK","m","84","0"
"MD","AK","m","85","0"
"MD","AK","m","86","0"
"MD","AK","m","87","0"
"MD","AK","m","88","0"
"MD","AK","m","89","0"
"MD","AK","m","90","0"
"MD","AK","m","91","0"
"MD","AK","m","92","0"
"MD","AK","m","93","0"
"MD","AK","m","94","0"
"MD","AK","m","95","0"
"MD","AK","m","96","0"
"MD","AK","m","97","0"
"MD","AK","m","98","0"
"MD","AK","m","99","0"
"MD","AK","m","100","0"
"MD","AK","f","0","0.000056"
"MD","AK","f","1","0.000056"
"MD","AK","f","2","0.000056"
"MD","AK","f","3","0.000056"
"MD","AK","f","4","0.000056"
"MD","AK","f","5","0"
"MD","AK","f","6","0"
"MD","AK","f","7","0"
"MD","AK","f","8","0"
"MD","AK","f","9","0"
"MD","AK","f","10","0"
"MD","AK","f","11","0"
"MD","AK","f","12","0"
"MD","AK","f","13","0"
"MD","AK","f","14","0"
"MD","AK","f","15","0"
"MD","AK","f","16","0"
"MD","AK","f","17","0"
"MD","AK","f","18","0"
"MD","AK","f","19","0"
"MD","AK","f","20","0.000124751"
"MD","AK","f","21","0.000124751"
"MD","AK","f","22","0.000124751"
"MD","AK","f","23","0.000124751"
"MD","AK","f","24","0.000124751"
"MD","AK","f","25","0.000339393"
"MD","AK","f","26","0.000339393"
"MD","AK","f","27","0.000339393"
"MD","AK","f","28","0.000339393"
"MD","AK","f","29","0.000339393"
"MD","AK","f","30","0.0000518"
"MD","AK","f","31","0.0000518"
"MD","AK","f","32","0.0000518"
"MD","AK","f","33","0.0000518"
"MD","AK","f","34","0.0000518"
"MD","AK","f","35","0"
"MD","AK","f","36","0"
"MD","AK","f","37","0"
"MD","AK","f","38","0"
"MD","AK","f","39","0"
"MD","AK","f","40","0.000127547"
"MD","AK","f","41","0.000127547"
"MD","AK","f","42","0.000127547"
"MD","AK","f","43","0.000127547"
"MD","AK","f","44","0.000127547"
"MD","AK","f","45","0"
"MD","AK","f","46","0"
"MD","AK","f","47","0"
"MD","AK","f","48","0"
"MD","AK","f","49","0"
"MD","AK","f","50","0"
"MD","AK","f","51","0"
"MD","AK","f","52","0"
"MD","AK","f","53","0"
"MD","AK","f","54","0"
"MD","AK","f","55","0"
"MD","AK","f","56","0"
"MD","AK","f","57","0"
"MD","AK","f","58","0"
"MD","AK","f","59","0"
"MD","AK","f","60","0"
"MD","AK","f","61","0"
"MD","AK","f","62","0"
"MD","AK","f","63","0"
"MD","AK","f","64","0"
"MD","AK","f","65","0"
"MD","AK","f","66","0"
"MD","AK","f","67","0"
"MD","AK","f","68","0"
"MD","AK","f","69","0"
"MD","AK","f","70","0"
"MD","AK","f","71","0"
"MD","AK","f","72","0"
"MD","AK","f","73","0"
"MD","AK","f","74","0"
"MD","AK","f","75","0"
"MD","AK","f","76","0"
"MD","AK","f","77","0"
"MD","AK","f","78","0"
"MD","AK","f","79","0"
"MD","AK","f","80","0"
"MD","AK","f","81","0"
"MD","AK","f","82","0"
"MD","AK","f","83","0"
"MD","AK","f","84","0"
"MD","AK","f","85","0"
"MD","AK","f","86","0"
"MD","AK","f","87","0"
"MD","AK","f","88","0"
"MD","AK","f","89","0"
