"from","to","gender","age","mrate"
"AL","DC","m","0","2.79208e-05"
"AL","DC","m","1","2.79208e-05"
"AL","DC","m","2","2.79208e-05"
"AL","DC","m","3","2.79208e-05"
"AL","DC","m","4","2.79208e-05"
"AL","DC","m","5","3.19065e-05"
"AL","DC","m","6","3.19065e-05"
"AL","DC","m","7","3.19065e-05"
"AL","DC","m","8","3.19065e-05"
"AL","DC","m","9","3.19065e-05"
"AL","DC","m","10","1.32927e-05"
"AL","DC","m","11","1.32927e-05"
"AL","DC","m","12","1.32927e-05"
"AL","DC","m","13","1.32927e-05"
"AL","DC","m","14","1.32927e-05"
"AL","DC","m","15","3.694e-05"
"AL","DC","m","16","3.694e-05"
"AL","DC","m","17","3.694e-05"
"AL","DC","m","18","3.694e-05"
"AL","DC","m","19","3.694e-05"
"AL","DC","m","20","4.88759e-05"
"AL","DC","m","21","4.88759e-05"
"AL","DC","m","22","4.88759e-05"
"AL","DC","m","23","4.88759e-05"
"AL","DC","m","24","4.88759e-05"
"AL","DC","m","25","6.49221e-05"
"AL","DC","m","26","6.49221e-05"
"AL","DC","m","27","6.49221e-05"
"AL","DC","m","28","6.49221e-05"
"AL","DC","m","29","6.49221e-05"
"AL","DC","m","30","4.12748e-05"
"AL","DC","m","31","4.12748e-05"
"AL","DC","m","32","4.12748e-05"
"AL","DC","m","33","4.12748e-05"
"AL","DC","m","34","4.12748e-05"
"AL","DC","m","35","5.74995e-05"
"AL","DC","m","36","5.74995e-05"
"AL","DC","m","37","5.74995e-05"
"AL","DC","m","38","5.74995e-05"
"AL","DC","m","39","5.74995e-05"
"AL","DC","m","40","4.14533e-05"
"AL","DC","m","41","4.14533e-05"
"AL","DC","m","42","4.14533e-05"
"AL","DC","m","43","4.14533e-05"
"AL","DC","m","44","4.14533e-05"
"AL","DC","m","45","5.85164e-05"
"AL","DC","m","46","5.85164e-05"
"AL","DC","m","47","5.85164e-05"
"AL","DC","m","48","5.85164e-05"
"AL","DC","m","49","5.85164e-05"
"AL","DC","m","50","1.70631e-05"
"AL","DC","m","51","1.70631e-05"
"AL","DC","m","52","1.70631e-05"
"AL","DC","m","53","1.70631e-05"
"AL","DC","m","54","1.70631e-05"
"AL","DC","m","55","3.2276e-05"
"AL","DC","m","56","3.2276e-05"
"AL","DC","m","57","3.2276e-05"
"AL","DC","m","58","3.2276e-05"
"AL","DC","m","59","3.2276e-05"
"AL","DC","m","60","1.52128e-05"
"AL","DC","m","61","1.52128e-05"
"AL","DC","m","62","1.52128e-05"
"AL","DC","m","63","1.52128e-05"
"AL","DC","m","64","1.52128e-05"
"AL","DC","m","65","1.52128e-05"
"AL","DC","m","66","1.52128e-05"
"AL","DC","m","67","1.52128e-05"
"AL","DC","m","68","1.52128e-05"
"AL","DC","m","69","1.52128e-05"
"AL","DC","m","70","0"
"AL","DC","m","71","0"
"AL","DC","m","72","0"
"AL","DC","m","73","0"
"AL","DC","m","74","0"
"AL","DC","m","75","0"
"AL","DC","m","76","0"
"AL","DC","m","77","0"
"AL","DC","m","78","0"
"AL","DC","m","79","0"
"AL","DC","m","80","0"
"AL","DC","m","81","0"
"AL","DC","m","82","0"
"AL","DC","m","83","0"
"AL","DC","m","84","0"
"AL","DC","m","85","0"
"AL","DC","m","86","0"
"AL","DC","m","87","0"
"AL","DC","m","88","0"
"AL","DC","m","89","0"
"AL","DC","m","90","0"
"AL","DC","m","91","0"
"AL","DC","m","92","0"
"AL","DC","m","93","0"
"AL","DC","m","94","0"
"AL","DC","m","95","0"
"AL","DC","m","96","0"
"AL","DC","m","97","0"
"AL","DC","m","98","0"
"AL","DC","m","99","0"
"AL","DC","m","100","0"
"AL","DC","f","0","0"
"AL","DC","f","1","0"
"AL","DC","f","2","0"
"AL","DC","f","3","0"
"AL","DC","f","4","0"
"AL","DC","f","5","0"
"AL","DC","f","6","0"
"AL","DC","f","7","0"
"AL","DC","f","8","0"
"AL","DC","f","9","0"
"AL","DC","f","10","6.03283e-05"
"AL","DC","f","11","6.03283e-05"
"AL","DC","f","12","6.03283e-05"
"AL","DC","f","13","6.03283e-05"
"AL","DC","f","14","6.03283e-05"
"AL","DC","f","15","0.000143808"
"AL","DC","f","16","0.000143808"
"AL","DC","f","17","0.000143808"
"AL","DC","f","18","0.000143808"
"AL","DC","f","19","0.000143808"
"AL","DC","f","20","0.000188222"
"AL","DC","f","21","0.000188222"
"AL","DC","f","22","0.000188222"
"AL","DC","f","23","0.000188222"
"AL","DC","f","24","0.000188222"
"AL","DC","f","25","0.000141049"
"AL","DC","f","26","0.000141049"
"AL","DC","f","27","0.000141049"
"AL","DC","f","28","0.000141049"
"AL","DC","f","29","0.000141049"
"AL","DC","f","30","6.28852e-05"
"AL","DC","f","31","6.28852e-05"
"AL","DC","f","32","6.28852e-05"
"AL","DC","f","33","6.28852e-05"
"AL","DC","f","34","6.28852e-05"
"AL","DC","f","35","1.84709e-05"
"AL","DC","f","36","1.84709e-05"
"AL","DC","f","37","1.84709e-05"
"AL","DC","f","38","1.84709e-05"
"AL","DC","f","39","1.84709e-05"
"AL","DC","f","40","5.31581e-06"
"AL","DC","f","41","5.31581e-06"
"AL","DC","f","42","5.31581e-06"
"AL","DC","f","43","5.31581e-06"
"AL","DC","f","44","5.31581e-06"
"AL","DC","f","45","0"
"AL","DC","f","46","0"
"AL","DC","f","47","0"
"AL","DC","f","48","0"
"AL","DC","f","49","0"
"AL","DC","f","50","0"
"AL","DC","f","51","0"
"AL","DC","f","52","0"
"AL","DC","f","53","0"
