region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
IL,840-17,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005337895,0.006465674,0.005337895,0.006465674,NA,NA
IL,840-17,1,99468.73124,99357.09032,99468.73124,99357.09032,NA,NA,0.000328269,0.000407729,0.000328269,0.000407729,NA,NA
IL,840-17,2,99436.08378,99316.58759,99436.08378,99316.58759,NA,NA,0.0002057,0.000288315,0.0002057,0.000288315,NA,NA
IL,840-17,3,99415.63186,99287.95752,99415.63186,99287.95752,NA,NA,0.000148215,0.000216109,0.000148215,0.000216109,NA,NA
IL,840-17,4,99400.89805,99266.50296,99400.89805,99266.50296,NA,NA,0.000121517,0.000192353,0.000121517,0.000192353,NA,NA
IL,840-17,5,99388.8198,99247.41063,99388.8198,99247.41063,NA,NA,1.13E-04,0.000168579,1.13E-04,0.000168579,NA,NA
IL,840-17,6,99377.59368,99230.681,99377.59368,99230.681,NA,NA,9.97E-05,0.000149959,9.97E-05,0.000149959,NA,NA
IL,840-17,7,99367.68963,99215.80154,99367.68963,99215.80154,NA,NA,9.02E-05,0.000134431,9.02E-05,0.000134431,NA,NA
IL,840-17,8,99358.728,99202.46467,99358.728,99202.46467,NA,NA,8.26E-05,1.18E-04,8.26E-05,1.18E-04,NA,NA
IL,840-17,9,99350.51901,99190.77369,99350.51901,99190.77369,NA,NA,7.79E-05,1.04E-04,7.79E-05,1.04E-04,NA,NA
IL,840-17,10,99342.77994,99180.42084,99342.77994,99180.42084,NA,NA,7.70E-05,9.82E-05,7.70E-05,9.82E-05,NA,NA
IL,840-17,11,99335.13525,99170.68633,99335.13525,99170.68633,NA,NA,8.17E-05,1.09E-04,8.17E-05,1.09E-04,NA,NA
IL,840-17,12,99327.02209,99159.92423,99327.02209,99159.92423,NA,NA,9.49E-05,0.000144785,9.49E-05,0.000144785,NA,NA
IL,840-17,13,99317.59381,99145.56843,99317.59381,99145.56843,NA,NA,1.17E-04,0.00021301,1.17E-04,0.00021301,NA,NA
IL,840-17,14,99305.99807,99124.45168,99305.99807,99124.45168,NA,NA,0.000147261,0.000307889,0.000147261,0.000307889,NA,NA
IL,840-17,15,99291.37534,99093.93693,99291.37534,99093.93693,NA,NA,0.000180748,0.000408758,0.000180748,0.000408758,NA,NA
IL,840-17,16,99273.43015,99053.4396,99273.43015,99053.4396,NA,NA,0.000216274,0.000512562,0.000216274,0.000512562,NA,NA
IL,840-17,17,99251.96227,99002.68187,99251.96227,99002.68187,NA,NA,0.000253834,0.000634702,0.000253834,0.000634702,NA,NA
IL,840-17,18,99226.7721,98939.86493,99226.7721,98939.86493,NA,NA,2.90E-04,0.000774121,0.000289559,0.000774121,NA,NA
IL,840-17,19,99198.04426,98863.30318,99198.04426,98863.30318,NA,NA,0.000324397,0.000917494,0.000324397,0.000917494,NA,NA
IL,840-17,20,99165.86994,98772.63825,99165.86994,98772.63825,NA,NA,0.000359305,0.001061767,0.000359305,0.001061767,NA,NA
IL,840-17,21,99130.24574,98667.82037,99130.24574,98667.82037,NA,NA,0.000393301,0.001191624,0.000393301,0.001191624,NA,NA
IL,840-17,22,99091.26559,98550.31548,99091.26559,98550.31548,NA,NA,0.000423454,0.001286661,0.000423454,0.001286661,NA,NA
IL,840-17,23,99049.31384,98423.59547,99049.31384,98423.59547,NA,NA,0.000449749,0.00134081,0.000449749,0.00134081,NA,NA
IL,840-17,24,99004.77631,98291.71589,99004.77631,98291.71589,NA,NA,0.000475098,0.001367383,0.000475098,0.001367383,NA,NA
IL,840-17,25,98957.75027,98157.40598,98957.75027,98157.40598,NA,NA,0.000501456,0.001383719,0.000501456,0.001383719,NA,NA
IL,840-17,26,98908.14025,98021.67763,98908.14025,98021.67763,NA,NA,0.000529784,0.001405168,0.000529784,0.001405168,NA,NA
IL,840-17,27,98855.7544,97884.03745,98855.7544,97884.03745,NA,NA,0.000559124,0.001430699,0.000559124,0.001430699,NA,NA
IL,840-17,28,98800.49774,97744.09492,98800.49774,97744.09492,NA,NA,0.000589466,0.001463369,0.000589466,0.001463369,NA,NA
IL,840-17,29,98742.27562,97601.16304,98742.27562,97601.16304,NA,NA,0.000619837,0.001502169,0.000619837,0.001502169,NA,NA
IL,840-17,30,98681.09047,97454.65886,98681.09047,97454.65886,NA,NA,0.000653185,0.001543022,0.000653185,0.001543022,NA,NA
IL,840-17,31,98616.65484,97304.40092,98616.65484,97304.40092,NA,NA,0.00069049,0.001582824,0.00069049,0.001582824,NA,NA
IL,840-17,32,98548.5849,97150.50695,98548.5849,97150.50695,NA,NA,0.000730775,0.001621609,0.000730775,0.001621609,NA,NA
IL,840-17,33,98476.59406,96993.0944,98476.59406,96993.0944,NA,NA,0.000777998,0.001659361,0.000777998,0.001659361,NA,NA
IL,840-17,34,98400.00892,96832.28042,98400.00892,96832.28042,NA,NA,0.000832181,0.001700196,0.000832181,0.001700196,NA,NA
IL,840-17,35,98318.15673,96667.78728,98318.15673,96667.78728,NA,NA,0.000896293,0.001754253,0.000896293,0.001754253,NA,NA
IL,840-17,36,98230.0748,96498.35519,98230.0748,96498.35519,NA,NA,0.000970369,0.001822631,0.000970369,0.001822631,NA,NA
IL,840-17,37,98134.80159,96322.6363,98134.80159,96322.6363,NA,NA,0.001050497,0.001900137,0.001050497,0.001900137,NA,NA
IL,840-17,38,98031.76541,96139.78474,98031.76541,96139.78474,NA,NA,0.001133715,0.001984766,0.001133715,0.001984766,NA,NA
IL,840-17,39,97920.68832,95949.1589,97920.68832,95949.1589,NA,NA,0.001220028,0.002078576,0.001220028,0.002078576,NA,NA
IL,840-17,40,97801.29522,95749.92944,97801.29522,95749.92944,NA,NA,0.001316399,0.002190702,0.001316399,0.002190702,NA,NA
IL,840-17,41,97672.63435,95540.40051,97672.63435,95540.40051,NA,NA,0.001424855,0.00232726,0.001424855,0.00232726,NA,NA
IL,840-17,42,97533.56405,95318.31281,97533.56405,95318.31281,NA,NA,0.001540445,0.00248822,0.001540445,0.00248822,NA,NA
IL,840-17,43,97383.43387,95081.43458,97383.43387,95081.43458,NA,NA,0.001668204,0.002680708,0.001668204,0.002680708,NA,NA
IL,840-17,44,97221.11381,94826.88882,97221.11381,94826.88882,NA,NA,0.001813146,0.002909825,0.001813146,0.002909825,NA,NA
IL,840-17,45,97044.99651,94551.36001,97044.99651,94551.36001,NA,NA,0.001968357,0.003163275,0.001968357,0.003163275,NA,NA
IL,840-17,46,96854.16514,94252.73877,96854.16514,94252.73877,NA,NA,0.002145875,0.003453342,0.002145875,0.003453342,NA,NA
IL,840-17,47,96646.54993,93927.81459,96646.54993,93927.81459,NA,NA,0.002363926,0.003805336,0.002363926,0.003805336,NA,NA
IL,840-17,48,96418.35323,93571.06643,96418.35323,93571.06643,NA,NA,0.002622714,0.004220296,0.002622714,0.004220296,NA,NA
IL,840-17,49,96165.80669,93176.99827,96165.80669,93176.99827,NA,NA,0.00290525,0.004674892,0.00290525,0.004674892,NA,NA
IL,840-17,50,95886.82621,92742.42407,95886.82621,92742.42407,NA,NA,0.00319039,0.005132359,0.00319039,0.005132359,NA,NA
IL,840-17,51,95581.39707,92267.65243,95581.39707,92267.65243,NA,NA,0.003473032,0.005595924,0.003473032,0.005595924,NA,NA
IL,840-17,52,95250.01526,91752.76744,95250.01526,91752.76744,NA,NA,0.00376633,0.006099136,0.00376633,0.006099136,NA,NA
IL,840-17,53,94891.94661,91194.85619,94891.94661,91194.85619,NA,NA,0.004077469,0.006663333,0.004077469,0.006663333,NA,NA
IL,840-17,54,94505.8189,90589.21563,94505.8189,90589.21563,NA,NA,0.004413538,0.007287488,0.004413538,0.007287488,NA,NA
IL,840-17,55,94089.63446,89931.44829,94089.63446,89931.44829,NA,NA,0.004775737,0.007955363,0.004775737,0.007955363,NA,NA
IL,840-17,56,93641.3599,89218.84548,93641.3599,89218.84548,NA,NA,0.005154936,0.008639638,0.005154936,0.008639638,NA,NA
IL,840-17,57,93159.88822,88451.3424,93159.88822,88451.3424,NA,NA,0.005539883,0.009341382,0.005539883,0.009341382,NA,NA
IL,840-17,58,92645.21895,87628.93061,92645.21895,87628.93061,NA,NA,0.005928574,0.01005239,0.005928574,0.01005239,NA,NA
IL,840-17,59,92097.58821,86752.4608,92097.58821,86752.4608,NA,NA,0.006331214,0.010784956,0.006331214,0.010784956,NA,NA
IL,840-17,60,91516.33555,85821.86298,91516.33555,85821.86298,NA,NA,0.006768533,0.011583912,0.006768533,0.011583912,NA,NA
IL,840-17,61,90898.99342,84833.44085,90898.99342,84833.44085,NA,NA,0.007259094,0.012447241,0.007259094,0.012447241,NA,NA
IL,840-17,62,90241.53169,83784.02969,90241.53169,83784.02969,NA,NA,0.007810481,0.013322297,0.007810481,0.013322297,NA,NA
IL,840-17,63,89539.4398,82675.22658,89539.4398,82675.22658,NA,NA,0.008432364,0.014174153,0.008432364,0.014174153,NA,NA
IL,840-17,64,88787.58485,81511.6218,88787.58485,81511.6218,NA,NA,0.009123831,0.015018338,0.009123831,0.015018338,NA,NA
IL,840-17,65,87981.18065,80296.57666,87981.18065,80296.57666,NA,NA,0.009881334,0.015887328,0.009881334,0.015887328,NA,NA
IL,840-17,66,87116.08836,79030.92452,87116.08836,79030.92452,NA,NA,0.010719537,0.016867346,0.010719537,0.016867346,NA,NA
IL,840-17,67,86187.21737,77709.03944,86187.21737,77709.03944,NA,NA,0.011669503,0.018009192,0.011669503,0.018009192,NA,NA
IL,840-17,68,85187.2838,76322.06071,85187.2838,76322.06071,NA,NA,0.01275714,0.019399358,0.01275714,0.019399358,NA,NA
IL,840-17,69,84107.43205,74855.69475,84107.43205,74855.69475,NA,NA,0.014037702,0.021116404,0.014037702,0.021116404,NA,NA
IL,840-17,70,82934.9862,73291.53698,82934.9862,73291.53698,NA,NA,0.015555226,0.023150305,0.015555226,0.023150305,NA,NA
IL,840-17,71,81654.86998,71614.24209,81654.86998,71614.24209,NA,NA,0.017264006,0.025410976,0.017264006,0.025410976,NA,NA
IL,840-17,72,80257.23541,69817.28554,80257.23541,69817.28554,NA,NA,0.019092772,0.027869361,0.019092772,0.027869361,NA,NA
IL,840-17,73,78739.39225,67898.27717,78739.39225,67898.27717,NA,NA,0.021086961,0.030458915,0.021086961,0.030458915,NA,NA
IL,840-17,74,77096.3412,65861.19297,77096.3412,65861.19297,NA,NA,0.023244986,0.033195908,0.023244986,0.033195908,NA,NA
IL,840-17,75,75324.82721,63710.58323,75324.82721,63710.58323,NA,NA,0.025613549,0.036151369,0.025613549,0.036151369,NA,NA
IL,840-17,76,73419.88721,61448.21611,73419.88721,61448.21611,NA,NA,0.028381915,0.039614533,0.028381915,0.039614533,NA,NA
IL,840-17,77,71365.26189,59061.27232,71365.26189,59061.27232,NA,NA,0.031568595,0.043685418,0.031568595,0.043685418,NA,NA
IL,840-17,78,69147.36874,56536.32936,69147.36874,56536.32936,NA,NA,0.035381971,0.048177384,0.035381971,0.048177384,NA,NA
IL,840-17,79,66743.32838,53876.62567,66743.32838,53876.62567,NA,NA,0.039942646,0.053440791,0.039942646,0.053440791,NA,NA
IL,840-17,80,64129.60221,51072.32165,64129.60221,51072.32165,NA,NA,0.044772337,0.05936837,0.044772337,0.05936837,NA,NA
IL,840-17,81,61321.23853,48127.65129,61321.23853,48127.65129,NA,NA,0.050082051,0.065790064,0.050082051,0.065790064,NA,NA
IL,840-17,82,58325.195,45062.13746,58325.195,45062.13746,NA,NA,0.055852128,0.072970157,0.055852128,0.072970157,NA,NA
IL,840-17,83,55156.13689,41889.65806,55156.13689,41889.65806,NA,NA,0.062771334,0.081459106,0.062771334,0.081459106,NA,NA
IL,840-17,84,51799.27008,38610.90609,51799.27008,38610.90609,NA,NA,0.070918788,0.090572254,0.070918788,0.090572254,NA,NA
IL,840-17,85,48251.49407,35265.38019,48251.49407,35265.38019,NA,NA,0.079405505,0.101329263,0.079405505,0.101329263,NA,NA
IL,840-17,86,44566.33009,31864.23277,44566.33009,31864.23277,NA,NA,0.089959567,0.113606968,0.089959567,0.113606968,NA,NA
IL,840-17,87,40729.73169,28438.75651,40729.73169,28438.75651,NA,NA,0.101776994,0.127168926,0.101776994,0.127168926,NA,NA
IL,840-17,88,36785.16718,25038.49714,36785.16718,25038.49714,NA,NA,0.114968301,0.142083802,0.114968301,0.142083802,NA,NA
IL,840-17,89,32785.93167,21716.83875,32785.93167,21716.83875,NA,NA,0.12964521,0.158439334,0.12964521,0.158439334,NA,NA
IL,840-17,90,28794.02646,18528.53508,28794.02646,18528.53508,NA,NA,0.145929982,0.176295968,0.145929982,0.176295968,NA,NA
IL,840-17,91,24877.8579,15526.55971,24877.8579,15526.55971,NA,NA,0.163908565,0.195716433,0.163908565,0.195716433,NA,NA
IL,840-17,92,21108.95902,12758.71064,21108.95902,12758.71064,NA,NA,0.183687015,0.21668962,0.183687015,0.21668962,NA,NA
IL,840-17,93,17557.67933,10264.19124,17557.67933,10264.19124,NA,NA,0.205330686,0.239278519,0.205330686,0.239278519,NA,NA
IL,840-17,94,14288.21016,8070.627149,14288.21016,8070.627149,NA,NA,0.228894518,0.263428553,0.228894518,0.263428553,NA,NA
IL,840-17,95,11353.57781,6192.031397,11353.57781,6192.031397,NA,NA,0.254416774,0.289101494,0.254416774,0.289101494,NA,NA
IL,840-17,96,8791.12457,4627.989321,8791.12457,4627.989321,NA,NA,0.281851278,0.316216253,0.281851278,0.316216253,NA,NA
IL,840-17,97,6619.38821,3364.337499,6619.38821,3364.337499,NA,NA,0.31118864,0.34471554,0.31118864,0.34471554,NA,NA
IL,840-17,98,4836.860919,2375.247166,4836.860919,2375.247166,NA,NA,0.342362168,0.374364247,0.342362168,0.374364247,NA,NA
IL,840-17,99,3423.070888,1626.397472,3423.070888,1626.397472,NA,NA,0.375182056,0.405027125,0.375182056,0.405027125,NA,NA
IL,840-17,100,2341.797535,1078.766988,2341.797535,1078.766988,NA,NA,0.403070326,0.403070326,0.403070326,0.403070326,NA,NA
