region,region_code,age,net_male,net_female,net_all
DC,840-11,0,-0.043103911,-0.049296368,NA
DC,840-11,1,-0.043103911,-0.049296368,NA
DC,840-11,2,-0.043103911,-0.049296368,NA
DC,840-11,3,-0.043103911,-0.049296368,NA
DC,840-11,4,-0.043103911,-0.049296368,NA
DC,840-11,5,-0.055755461,-0.036876585,NA
DC,840-11,6,-0.055755461,-0.036876585,NA
DC,840-11,7,-0.055755461,-0.036876585,NA
DC,840-11,8,-0.055755461,-0.036876585,NA
DC,840-11,9,-0.055755461,-0.036876585,NA
DC,840-11,10,-0.018678593,-0.057990155,NA
DC,840-11,11,-0.018678593,-0.057990155,NA
DC,840-11,12,-0.018678593,-0.057990155,NA
DC,840-11,13,-0.018678593,-0.057990155,NA
DC,840-11,14,-0.018678593,-0.057990155,NA
DC,840-11,15,0.021276596,0.103190721,NA
DC,840-11,16,0.021276596,0.103190721,NA
DC,840-11,17,0.021276596,0.103190721,NA
DC,840-11,18,0.021276596,0.103190721,NA
DC,840-11,19,0.021276596,0.103190721,NA
DC,840-11,20,0.038123334,0.056478298,NA
DC,840-11,21,0.038123334,0.056478298,NA
DC,840-11,22,0.038123334,0.056478298,NA
DC,840-11,23,0.038123334,0.056478298,NA
DC,840-11,24,0.038123334,0.056478298,NA
DC,840-11,25,-0.016203166,-0.015880597,NA
DC,840-11,26,-0.016203166,-0.015880597,NA
DC,840-11,27,-0.016203166,-0.015880597,NA
DC,840-11,28,-0.016203166,-0.015880597,NA
DC,840-11,29,-0.016203166,-0.015880597,NA
DC,840-11,30,-0.050149504,-0.025684632,NA
DC,840-11,31,-0.050149504,-0.025684632,NA
DC,840-11,32,-0.050149504,-0.025684632,NA
DC,840-11,33,-0.050149504,-0.025684632,NA
DC,840-11,34,-0.050149504,-0.025684632,NA
DC,840-11,35,-0.043124401,-0.051934128,NA
DC,840-11,36,-0.043124401,-0.051934128,NA
DC,840-11,37,-0.043124401,-0.051934128,NA
DC,840-11,38,-0.043124401,-0.051934128,NA
DC,840-11,39,-0.043124401,-0.051934128,NA
DC,840-11,40,-0.03118141,-0.01959816,NA
DC,840-11,41,-0.03118141,-0.01959816,NA
DC,840-11,42,-0.03118141,-0.01959816,NA
DC,840-11,43,-0.03118141,-0.01959816,NA
DC,840-11,44,-0.03118141,-0.01959816,NA
DC,840-11,45,-0.034613474,-0.001717185,NA
DC,840-11,46,-0.034613474,-0.001717185,NA
DC,840-11,47,-0.034613474,-0.001717185,NA
DC,840-11,48,-0.034613474,-0.001717185,NA
DC,840-11,49,-0.034613474,-0.001717185,NA
DC,840-11,50,-0.034491207,-0.024887596,NA
DC,840-11,51,-0.034491207,-0.024887596,NA
DC,840-11,52,-0.034491207,-0.024887596,NA
DC,840-11,53,-0.034491207,-0.024887596,NA
DC,840-11,54,-0.034491207,-0.024887596,NA
DC,840-11,55,-0.006117029,-0.01886843,NA
DC,840-11,56,-0.006117029,-0.01886843,NA
DC,840-11,57,-0.006117029,-0.01886843,NA
DC,840-11,58,-0.006117029,-0.01886843,NA
DC,840-11,59,-0.006117029,-0.01886843,NA
DC,840-11,60,0.012427257,-0.003894222,NA
DC,840-11,61,0.012427257,-0.003894222,NA
DC,840-11,62,0.012427257,-0.003894222,NA
DC,840-11,63,0.012427257,-0.003894222,NA
DC,840-11,64,0.012427257,-0.003894222,NA
DC,840-11,65,-0.017484694,-0.027211164,NA
DC,840-11,66,-0.017484694,-0.027211164,NA
DC,840-11,67,-0.017484694,-0.027211164,NA
DC,840-11,68,-0.017484694,-0.027211164,NA
DC,840-11,69,-0.017484694,-0.027211164,NA
DC,840-11,70,-0.00143916,-0.003502819,NA
DC,840-11,71,-0.00143916,-0.003502819,NA
DC,840-11,72,-0.00143916,-0.003502819,NA
DC,840-11,73,-0.00143916,-0.003502819,NA
DC,840-11,74,-0.00143916,-0.003502819,NA
DC,840-11,75,-0.003467619,-0.006590569,NA
DC,840-11,76,-0.003467619,-0.006590569,NA
DC,840-11,77,-0.003467619,-0.006590569,NA
DC,840-11,78,-0.003467619,-0.006590569,NA
DC,840-11,79,-0.003467619,-0.006590569,NA
DC,840-11,80,-0.0354723,-0.033515392,NA
DC,840-11,81,-0.0354723,-0.033515392,NA
DC,840-11,82,-0.0354723,-0.033515392,NA
DC,840-11,83,-0.0354723,-0.033515392,NA
DC,840-11,84,-0.0354723,-0.033515392,NA
DC,840-11,85,0.012987013,-0.04534005,NA
DC,840-11,86,0.012987013,-0.04534005,NA
DC,840-11,87,0.012987013,-0.04534005,NA
DC,840-11,88,0.012987013,-0.04534005,NA
DC,840-11,89,0.012987013,-0.04534005,NA
DC,840-11,90,-0.058526741,-0.039099526,NA
DC,840-11,91,-0.058526741,-0.039099526,NA
DC,840-11,92,-0.058526741,-0.039099526,NA
DC,840-11,93,-0.058526741,-0.039099526,NA
DC,840-11,94,-0.058526741,-0.039099526,NA
DC,840-11,95,0,0,NA
DC,840-11,96,0,0,NA
DC,840-11,97,0,0,NA
DC,840-11,98,0,0,NA
DC,840-11,99,0,0,NA
DC,840-11,100,0,0,NA
