"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"OH",0,1,1,66280,67411.553182774,67908.3780748396,68346.996445661,68724.2940358843,69036.9952804375,69271.0452092248,69441.9737738114,69581.7652115804,69686.5767391575,69728.4732057987,69681.6392312532,69541.3737869668,69301.158921135,68987.6594337055,68639.378398955,68277.327835756,67892.4462460266,67473.8709254436,67016.3086645337,66502.2201006523,65952.7517560793,65427.713315109,64971.8701470591,64570.8133213083,64204.249382133,63889.7139250617,63626.9715141481,63397.3366203451,63186.5206989304,63010.8731372326,62873.4611374609,62771.2831459633,62693.4531155121,62624.049297263,62549.7753319716,62459.1762082233,62352.4250090468,62227.3601119608,62081.0240479106,61907.7998571779,61705.9929710758,61471.6730533789,61208.2285351892,60922.5587897043,60620.5645728217,60308.7553836495,59990.5267554139,59669.691277739,59352.0199067544,59042.1603023839,58744.8580501184,58463.3589908582,58199.500831576,57954.600632174,57728.5994188645,57520.4836013663,57328.4895215025,57150.3528617987,56983.5254440382,56825.108938027,56671.8919133136,56520.5559254914,56367.8824022283,56210.9445347197,56047.3081809035,55875.1916990157,55693.4361661028,55501.4699044927,55299.282826369,55087.4158118456,54866.8948870182,54639.1464277947,54405.9173889403,54169.1809211883,53931.0172139244,53693.4680795717,53458.4132234475,53227.489470651,53002.0586539982,52783.1741143588,52571.5367314246,52367.4660598777,52170.8987848495,51981.4165935352,51798.3000357855,51620.5932484936,51447.1732053289,51276.8183492219,51108.2718869065,50940.3038444731
"OH",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH",1,1,1,70430,66053.0865265184,67180.7657705004,67675.8897533631,68113.0064884263,68489.0123781859,68800.6430716593,69033.8917167667,69204.2350973716,69343.5479509416,69448.0006500971,69489.7536817236,69443.0800460412,69303.2948087429,69063.9023326152,68751.4761290968,68404.3874549278,68043.5763930998,67660.0124681019,67242.8701647173,66786.8743950861,66274.5458436023,65726.9586361843,65203.717695159,64749.4351329725,64349.7513488239,63984.4423628274,63670.9837363701,63409.1408395345,63180.2921142799,62970.1979335561,62795.1517116038,62658.2101498853,62556.3819707438,62478.8183959739,62409.6521857734,62335.6325017654,62245.3435494393,62138.957819264,62014.3210891999,61868.4860152612,61695.8548677211,61494.7388793483,61261.2211696543,60998.6785692482,60713.986830918,60413.0265089769,60102.2848168804,59785.1456630472,59465.408584477,59148.8247800919,58840.025998279,58543.7415777386,58263.2062470438,58000.2514216697,57756.1896524866,57530.9621676067,57323.5588468351,57132.2220699821,56954.695271597,56788.4389973012,56630.5648395041,56477.8723622753,56327.0544820972,56174.9036456095,56018.5030641093,55855.4269289629,55683.8996979615,55502.7664157924,55311.4573619555,55109.9624831709,54898.8208078174,54679.0548493301,54452.0861003355,54219.6555347961,53983.729548248,53746.3812084264,53509.6453374895,53275.3952054731,53045.2620337094,52820.6029926998,52602.4678171399,52391.5549872183,52188.1829636031,51992.2886481879,51803.4551602864,51620.965512829,51443.8671151623,51271.0407857026,51101.2691494526,50933.2997158519
"OH",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH",2,1,1,71360,70403.9100056848,66028.6179101336,67155.8794181357,67650.8199879372,68087.7747980659,68463.6414007103,68775.1566541295,69008.318894923,69178.5991737555,69317.8604204597,69422.2744262981,69464.0119909878,69417.3556450241,69277.6221895808,69038.3183936794,68726.0079249029,68379.0478257948,68018.3704223304,67634.9485842362,67217.9608064845,66762.1339553119,66249.9951901264,65702.6108301759,65179.5637178198,64725.4494394536,64325.9137136276,63960.7400521996,63647.3975429336,63385.651642828,63156.8876919869,62946.8713382683,62771.8899602026,62634.9991269318,62533.2086688838,62455.67382666,62386.5332382973,62312.5409740413,62222.285468233,62115.9391474443,61991.3485876426,61845.5675366522,61673.0003383618,61471.9588511248,61238.5276454166,60976.0823009377,60691.4960234315,60390.6471888266,60080.0206074639,59762.9989342316,59443.380298634,59126.9137691269,58818.2293783187,58522.0547129799,58241.6233034151,57978.7658866722,57734.7945274021,57509.6504754883,57302.3239849234,57111.0580866082,56933.5970510112,56767.4023644656,56609.5866893588,56456.9507753255,56306.1887639199,56154.0942899831,55997.7516453036,55834.7359198609,55663.2722291759,55482.2060457758,55290.9678602071,55089.5476229139,54878.4841625982,54658.7996139165,54431.9149429195,54199.5704786456,53963.7318882022,53726.4714713798,53489.8232965599,53255.6599398469,53025.6120183053,52801.0361996882,52582.9818298288,52372.1471301719,52168.8504434151,51973.0286948262,51784.2651581475,51601.8431119092,51424.8103183344,51252.0480104274,51082.3392641536
"OH",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH",3,1,1,73100,71341.9723607768,70386.1239029734,66011.9371351604,67138.9138636813,67633.7293969073,68070.5738193724,68446.3454670349,68757.7820225196,68990.885359659,69161.1226206743,69300.3486858832,69404.7363136662,69446.463334217,69399.8187750213,69260.1206203673,69020.8772796579,68708.6457097107,68361.7732629497,68001.1869772278,67617.8620027907,67200.9795684416,66745.2678725664,66233.2584887275,65686.0124141996,65163.09743896,64709.0978832449,64309.6630919189,63944.5816841208,63631.3183344079,63369.6385590312,63140.9324007065,62930.9691033088,62756.0319306965,62619.1756800847,62517.4109373066,62439.8956826692,62370.7725612569,62296.7989896276,62206.5662850202,62100.2468304466,61975.6877458923,61829.9435234921,61657.4199207622,61456.4292225302,61223.0569884245,60960.6779453748,60676.1635627501,60375.3907314278,60064.8426234948,59747.9010392809,59428.3631487709,59111.9765680365,58803.3701600034,58507.2703171143,58226.9097527889,57964.1187415768,57720.2090166626,57495.1218427722,57287.8477289894,57096.6301500774,56919.2139463683,56753.0612454989,56595.285439283,56442.6880855803,56291.9641611022,56139.9081107123,55983.6049627927,55820.630419927,55649.2100460239,55468.1896052783,55276.9997321117,55075.630379507,54864.6202400421,54644.9911901523,54418.1638369102,54185.8780696961,53950.0990590315,53712.8985811833,53476.3101906673,53242.2059905197,53012.2161858634,52787.6971017171,52569.6978188184,52358.9163822206,52155.6710541987,51959.898775955,51771.1829265092,51588.8069654564,51411.818895583,51239.1002325269
"OH",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH",4,1,1,71420,73085.7475818794,71328.0627079775,70372.4006134009,65999.0666874313,67125.8236875863,67620.5427458756,68057.3019961196,68433.0003790127,68744.3762132388,68977.4341018662,69147.638171464,69286.8370915552,69391.2043667238,69432.9232516939,69386.2877868589,69246.6168693664,69007.4201742948,68695.2494806114,68348.4446640987,67987.9286824331,67604.6784454489,67187.8772913018,66732.2544462287,66220.3448896377,65673.2055125088,65150.3924907968,64696.4814520652,64297.1245391476,63932.1143118266,63618.9120395452,63357.2832842721,63128.6217171347,62918.6993566003,62743.7962917544,62606.9667242139,62505.2218226623,62427.721681292,62358.6120369197,62284.6528880302,62194.4377762304,62088.1390509224,61963.6042518422,61817.8884454146,61645.3984798737,61444.4469691038,61211.1202359373,60948.7923493284,60664.3334389054,60363.6192497192,60053.1316898229,59736.2519001915,59416.7763104697,59100.4514161079,58791.9051775353,58495.8630656827,58215.5571636826,57952.8173892335,57708.9552197692,57483.9119314671,57276.6782302334,57085.4979333034,56908.1163207013,56741.9960148765,56584.2509704495,56431.6833688848,56280.9888312793,56128.9624274887,55972.6897542315,55809.7469867601,55638.3600349479,55457.3748880329,55266.2222914465,55064.8922001305,54853.9232016333,54634.3369731532,54407.553844785,54175.31336668,53939.5803262075,53702.426095697,53465.8838331791,53231.8252766833,53001.8803134889,52777.4050041697,52559.4482249225,52348.7078847018,52145.5021837305,51949.7680755056,51761.0890202757,51578.7486173413,51401.7950551009
"OH",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
