"from","to","gender","age","mrate"
"AL","NJ","m","0","0"
"AL","NJ","m","1","0"
"AL","NJ","m","2","0"
"AL","NJ","m","3","0"
"AL","NJ","m","4","0"
"AL","NJ","m","5","1.12477e-05"
"AL","NJ","m","6","1.12477e-05"
"AL","NJ","m","7","1.12477e-05"
"AL","NJ","m","8","1.12477e-05"
"AL","NJ","m","9","1.12477e-05"
"AL","NJ","m","10","1.12477e-05"
"AL","NJ","m","11","1.12477e-05"
"AL","NJ","m","12","1.12477e-05"
"AL","NJ","m","13","1.12477e-05"
"AL","NJ","m","14","1.12477e-05"
"AL","NJ","m","15","2.11007e-05"
"AL","NJ","m","16","2.11007e-05"
"AL","NJ","m","17","2.11007e-05"
"AL","NJ","m","18","2.11007e-05"
"AL","NJ","m","19","2.11007e-05"
"AL","NJ","m","20","7.3473e-05"
"AL","NJ","m","21","7.3473e-05"
"AL","NJ","m","22","7.3473e-05"
"AL","NJ","m","23","7.3473e-05"
"AL","NJ","m","24","7.3473e-05"
"AL","NJ","m","25","0.000120466"
"AL","NJ","m","26","0.000120466"
"AL","NJ","m","27","0.000120466"
"AL","NJ","m","28","0.000120466"
"AL","NJ","m","29","0.000120466"
"AL","NJ","m","30","0.000132074"
"AL","NJ","m","31","0.000132074"
"AL","NJ","m","32","0.000132074"
"AL","NJ","m","33","0.000132074"
"AL","NJ","m","34","0.000132074"
"AL","NJ","m","35","0.000129039"
"AL","NJ","m","36","0.000129039"
"AL","NJ","m","37","0.000129039"
"AL","NJ","m","38","0.000129039"
"AL","NJ","m","39","0.000129039"
"AL","NJ","m","40","0.000121072"
"AL","NJ","m","41","0.000121072"
"AL","NJ","m","42","0.000121072"
"AL","NJ","m","43","0.000121072"
"AL","NJ","m","44","0.000121072"
"AL","NJ","m","45","0.000162844"
"AL","NJ","m","46","0.000162844"
"AL","NJ","m","47","0.000162844"
"AL","NJ","m","48","0.000162844"
"AL","NJ","m","49","0.000162844"
"AL","NJ","m","50","0.000150861"
"AL","NJ","m","51","0.000150861"
"AL","NJ","m","52","0.000150861"
"AL","NJ","m","53","0.000150861"
"AL","NJ","m","54","0.000150861"
"AL","NJ","m","55","0.000135923"
"AL","NJ","m","56","0.000135923"
"AL","NJ","m","57","0.000135923"
"AL","NJ","m","58","0.000135923"
"AL","NJ","m","59","0.000135923"
"AL","NJ","m","60","7.26893e-05"
"AL","NJ","m","61","7.26893e-05"
"AL","NJ","m","62","7.26893e-05"
"AL","NJ","m","63","7.26893e-05"
"AL","NJ","m","64","7.26893e-05"
"AL","NJ","m","65","6.8622e-05"
"AL","NJ","m","66","6.8622e-05"
"AL","NJ","m","67","6.8622e-05"
"AL","NJ","m","68","6.8622e-05"
"AL","NJ","m","69","6.8622e-05"
"AL","NJ","m","70","4.4535e-05"
"AL","NJ","m","71","4.4535e-05"
"AL","NJ","m","72","4.4535e-05"
"AL","NJ","m","73","4.4535e-05"
"AL","NJ","m","74","4.4535e-05"
"AL","NJ","m","75","7.82615e-05"
"AL","NJ","m","76","7.82615e-05"
"AL","NJ","m","77","7.82615e-05"
"AL","NJ","m","78","7.82615e-05"
"AL","NJ","m","79","7.82615e-05"
"AL","NJ","m","80","3.37265e-05"
"AL","NJ","m","81","3.37265e-05"
"AL","NJ","m","82","3.37265e-05"
"AL","NJ","m","83","3.37265e-05"
"AL","NJ","m","84","3.37265e-05"
"AL","NJ","m","85","3.37265e-05"
"AL","NJ","m","86","3.37265e-05"
"AL","NJ","m","87","3.37265e-05"
"AL","NJ","m","88","3.37265e-05"
"AL","NJ","m","89","3.37265e-05"
"AL","NJ","m","90","0"
"AL","NJ","m","91","0"
"AL","NJ","m","92","0"
"AL","NJ","m","93","0"
"AL","NJ","m","94","0"
"AL","NJ","m","95","0"
"AL","NJ","m","96","0"
"AL","NJ","m","97","0"
"AL","NJ","m","98","0"
"AL","NJ","m","99","0"
"AL","NJ","m","100","0"
"AL","NJ","f","0","0"
"AL","NJ","f","1","0"
"AL","NJ","f","2","0"
"AL","NJ","f","3","0"
"AL","NJ","f","4","0"
"AL","NJ","f","5","4.48619e-05"
"AL","NJ","f","6","4.48619e-05"
"AL","NJ","f","7","4.48619e-05"
"AL","NJ","f","8","4.48619e-05"
"AL","NJ","f","9","4.48619e-05"
"AL","NJ","f","10","0.000107235"
"AL","NJ","f","11","0.000107235"
"AL","NJ","f","12","0.000107235"
"AL","NJ","f","13","0.000107235"
"AL","NJ","f","14","0.000107235"
"AL","NJ","f","15","0.000196608"
"AL","NJ","f","16","0.000196608"
"AL","NJ","f","17","0.000196608"
"AL","NJ","f","18","0.000196608"
"AL","NJ","f","19","0.000196608"
"AL","NJ","f","20","0.000167608"
"AL","NJ","f","21","0.000167608"
"AL","NJ","f","22","0.000167608"
"AL","NJ","f","23","0.000167608"
"AL","NJ","f","24","0.000167608"
"AL","NJ","f","25","0.000105235"
"AL","NJ","f","26","0.000105235"
"AL","NJ","f","27","0.000105235"
"AL","NJ","f","28","0.000105235"
"AL","NJ","f","29","0.000105235"
"AL","NJ","f","30","6.90204e-05"
"AL","NJ","f","31","6.90204e-05"
"AL","NJ","f","32","6.90204e-05"
"AL","NJ","f","33","6.90204e-05"
"AL","NJ","f","34","6.90204e-05"
"AL","NJ","f","35","8.30939e-05"
"AL","NJ","f","36","8.30939e-05"
"AL","NJ","f","37","8.30939e-05"
"AL","NJ","f","38","8.30939e-05"
"AL","NJ","f","39","8.30939e-05"
"AL","NJ","f","40","0.000164089"
"AL","NJ","f","41","0.000164089"
"AL","NJ","f","42","0.000164089"
"AL","NJ","f","43","0.000164089"
"AL","NJ","f","44","0.000164089"
"AL","NJ","f","45","0.000149575"
"AL","NJ","f","46","0.000149575"
"AL","NJ","f","47","0.000149575"
"AL","NJ","f","48","0.000149575"
"AL","NJ","f","49","0.000149575"
"AL","NJ","f","50","0.000181786"
"AL","NJ","f","51","0.000181786"
"AL","NJ","f","52","0.000181786"
"AL","NJ","f","53","0.000181786"
"AL","NJ","f","54","0.000181786"
"AL","NJ","f","55","0.000126149"
"AL","NJ","f","56","0.000126149"
"AL","NJ","f","57","0.000126149"
"AL","NJ","f","58","0.000126149"
"AL","NJ","f","59","0.000126149"
"AL","NJ","f","60","0.000127564"
"AL","NJ","f","61","0.000127564"
"AL","NJ","f","62","0.000127564"
"AL","NJ","f","63","0.000127564"
"AL","NJ","f","64","0.000127564"
"AL","NJ","f","65","8.53838e-05"
"AL","NJ","f","66","8.53838e-05"
"AL","NJ","f","67","8.53838e-05"
"AL","NJ","f","68","8.53838e-05"
"AL","NJ","f","69","8.53838e-05"
"AL","NJ","f","70","9.44238e-05"
"AL","NJ","f","71","9.44238e-05"
"AL","NJ","f","72","9.44238e-05"
"AL","NJ","f","73","9.44238e-05"
"AL","NJ","f","74","9.44238e-05"
"AL","NJ","f","75","5.4364e-05"
"AL","NJ","f","76","5.4364e-05"
"AL","NJ","f","77","5.4364e-05"
"AL","NJ","f","78","5.4364e-05"
"AL","NJ","f","79","5.4364e-05"
"AL","NJ","f","80","3.43976e-05"
"AL","NJ","f","81","3.43976e-05"
"AL","NJ","f","82","3.43976e-05"
"AL","NJ","f","83","3.43976e-05"
"AL","NJ","f","84","3.43976e-05"
"AL","NJ","f","85","0"
"AL","NJ","f","86","0"
"AL","NJ","f","87","0"
"AL","NJ","f","88","0"
"AL","NJ","f","89","0"
"AL","NJ","f","90","0"
"AL","NJ","f","91","0"
"AL","NJ","f","92","0"
"AL","NJ","f","93","0"
"AL","NJ","f","94","0"
"AL","NJ","f","95","0"
"AL","NJ","f","96","0"
"AL","NJ","f","97","0"
"AL","NJ","f","98","0"
"AL","NJ","f","99","0"
"AL","NJ","f","100","0"
"AK","NJ","m","0","0.000839734"
"AK","NJ","m","1","0.000839734"
"AK","NJ","m","2","0.000839734"
"AK","NJ","m","3","0.000839734"
"AK","NJ","m","4","0.000839734"
"AK","NJ","m","5","0.000654813"
"AK","NJ","m","6","0.000654813"
"AK","NJ","m","7","0.000654813"
"AK","NJ","m","8","0.000654813"
"AK","NJ","m","9","0.000654813"
"AK","NJ","m","10","0.000610934"
"AK","NJ","m","11","0.000610934"
"AK","NJ","m","12","0.000610934"
"AK","NJ","m","13","0.000610934"
"AK","NJ","m","14","0.000610934"
"AK","NJ","m","15","0.000570158"
"AK","NJ","m","16","0.000570158"
"AK","NJ","m","17","0.000570158"
"AK","NJ","m","18","0.000570158"
"AK","NJ","m","19","0.000570158"
"AK","NJ","m","20","0.000710987"
"AK","NJ","m","21","0.000710987"
"AK","NJ","m","22","0.000710987"
"AK","NJ","m","23","0.000710987"
"AK","NJ","m","24","0.000710987"
"AK","NJ","m","25","0.00128252"
"AK","NJ","m","26","0.00128252"
"AK","NJ","m","27","0.00128252"
"AK","NJ","m","28","0.00128252"
"AK","NJ","m","29","0.00128252"
"AK","NJ","m","30","0.002420663"
"AK","NJ","m","31","0.002420663"
"AK","NJ","m","32","0.002420663"
"AK","NJ","m","33","0.002420663"
"AK","NJ","m","34","0.002420663"
"AK","NJ","m","35","0.002184844"
"AK","NJ","m","36","0.002184844"
"AK","NJ","m","37","0.002184844"
"AK","NJ","m","38","0.002184844"
"AK","NJ","m","39","0.002184844"
"AK","NJ","m","40","0.002606197"
"AK","NJ","m","41","0.002606197"
"AK","NJ","m","42","0.002606197"
"AK","NJ","m","43","0.002606197"
"AK","NJ","m","44","0.002606197"
"AK","NJ","m","45","0.001307214"
"AK","NJ","m","46","0.001307214"
"AK","NJ","m","47","0.001307214"
"AK","NJ","m","48","0.001307214"
"AK","NJ","m","49","0.001307214"
"AK","NJ","m","50","0.001307214"
"AK","NJ","m","51","0.001307214"
"AK","NJ","m","52","0.001307214"
"AK","NJ","m","53","0.001307214"
"AK","NJ","m","54","0.001307214"
"AK","NJ","m","55","0.00078481"
"AK","NJ","m","56","0.00078481"
"AK","NJ","m","57","0.00078481"
"AK","NJ","m","58","0.00078481"
"AK","NJ","m","59","0.00078481"
"AK","NJ","m","60","0.002145881"
"AK","NJ","m","61","0.002145881"
"AK","NJ","m","62","0.002145881"
"AK","NJ","m","63","0.002145881"
"AK","NJ","m","64","0.002145881"
"AK","NJ","m","65","0.002145881"
"AK","NJ","m","66","0.002145881"
"AK","NJ","m","67","0.002145881"
"AK","NJ","m","68","0.002145881"
"AK","NJ","m","69","0.002145881"
"AK","NJ","m","70","0.001361071"
"AK","NJ","m","71","0.001361071"
"AK","NJ","m","72","0.001361071"
"AK","NJ","m","73","0.001361071"
"AK","NJ","m","74","0.001361071"
"AK","NJ","m","75","0"
"AK","NJ","m","76","0"
"AK","NJ","m","77","0"
"AK","NJ","m","78","0"
"AK","NJ","m","79","0"
"AK","NJ","m","80","0"
"AK","NJ","m","81","0"
"AK","NJ","m","82","0"
"AK","NJ","m","83","0"
"AK","NJ","m","84","0"
"AK","NJ","m","85","0"
"AK","NJ","m","86","0"
"AK","NJ","m","87","0"
"AK","NJ","m","88","0"
"AK","NJ","m","89","0"
"AK","NJ","m","90","0"
"AK","NJ","m","91","0"
"AK","NJ","m","92","0"
"AK","NJ","m","93","0"
"AK","NJ","m","94","0"
"AK","NJ","m","95","0"
"AK","NJ","m","96","0"
"AK","NJ","m","97","0"
"AK","NJ","m","98","0"
"AK","NJ","m","99","0"
"AK","NJ","m","100","0"
"AK","NJ","f","0","0.000685381"
"AK","NJ","f","1","0.000685381"
"AK","NJ","f","2","0.000685381"
"AK","NJ","f","3","0.000685381"
"AK","NJ","f","4","0.000685381"
"AK","NJ","f","5","0.000509509"
"AK","NJ","f","6","0.000509509"
"AK","NJ","f","7","0.000509509"
"AK","NJ","f","8","0.000509509"
"AK","NJ","f","9","0.000509509"
"AK","NJ","f","10","0.00043303"
"AK","NJ","f","11","0.00043303"
"AK","NJ","f","12","0.00043303"
"AK","NJ","f","13","0.00043303"
"AK","NJ","f","14","0.00043303"
"AK","NJ","f","15","0.000964024"
"AK","NJ","f","16","0.000964024"
"AK","NJ","f","17","0.000964024"
"AK","NJ","f","18","0.000964024"
"AK","NJ","f","19","0.000964024"
"AK","NJ","f","20","0.000963272"
"AK","NJ","f","21","0.000963272"
"AK","NJ","f","22","0.000963272"
"AK","NJ","f","23","0.000963272"
"AK","NJ","f","24","0.000963272"
"AK","NJ","f","25","0.00112436"
"AK","NJ","f","26","0.00112436"
"AK","NJ","f","27","0.00112436"
"AK","NJ","f","28","0.00112436"
"AK","NJ","f","29","0.00112436"
"AK","NJ","f","30","0.000841662"
"AK","NJ","f","31","0.000841662"
"AK","NJ","f","32","0.000841662"
"AK","NJ","f","33","0.000841662"
"AK","NJ","f","34","0.000841662"
"AK","NJ","f","35","0.000789825"
"AK","NJ","f","36","0.000789825"
"AK","NJ","f","37","0.000789825"
"AK","NJ","f","38","0.000789825"
"AK","NJ","f","39","0.000789825"
"AK","NJ","f","40","0.000566907"
"AK","NJ","f","41","0.000566907"
"AK","NJ","f","42","0.000566907"
"AK","NJ","f","43","0.000566907"
"AK","NJ","f","44","0.000566907"
"AK","NJ","f","45","0.000512136"
"AK","NJ","f","46","0.000512136"
"AK","NJ","f","47","0.000512136"
"AK","NJ","f","48","0.000512136"
"AK","NJ","f","49","0.000512136"
"AK","NJ","f","50","0.00060572"
"AK","NJ","f","51","0.00060572"
"AK","NJ","f","52","0.00060572"
"AK","NJ","f","53","0.00060572"
"AK","NJ","f","54","0.00060572"
"AK","NJ","f","55","0.000452738"
"AK","NJ","f","56","0.000452738"
"AK","NJ","f","57","0.000452738"
"AK","NJ","f","58","0.000452738"
"AK","NJ","f","59","0.000452738"
"AK","NJ","f","60","0.001086848"
"AK","NJ","f","61","0.001086848"
"AK","NJ","f","62","0.001086848"
"AK","NJ","f","63","0.001086848"
"AK","NJ","f","64","0.001086848"
"AK","NJ","f","65","0.0019061"
"AK","NJ","f","66","0.0019061"
"AK","NJ","f","67","0.0019061"
"AK","NJ","f","68","0.0019061"
"AK","NJ","f","69","0.0019061"
"AK","NJ","f","70","0.001740471"
"AK","NJ","f","71","0.001740471"
"AK","NJ","f","72","0.001740471"
"AK","NJ","f","73","0.001740471"
"AK","NJ","f","74","0.001740471"
"AK","NJ","f","75","0.000912836"
"AK","NJ","f","76","0.000912836"
"AK","NJ","f","77","0.000912836"
"AK","NJ","f","78","0.000912836"
"AK","NJ","f","79","0.000912836"
"AK","NJ","f","80","0"
"AK","NJ","f","81","0"
"AK","NJ","f","82","0"
"AK","NJ","f","83","0"
"AK","NJ","f","84","0"
"AK","NJ","f","85","0"
"AK","NJ","f","86","0"
"AK","NJ","f","87","0"
"AK","NJ","f","88","0"
"AK","NJ","f","89","0"
"AK","NJ","f","90","0"
"AK","NJ","f","91","0"
"AK","NJ","f","92","0"
"AK","NJ","f","93","0"
"AK","NJ","f","94","0"
"AK","NJ","f","95","0"
"AK","NJ","f","96","0"
"AK","NJ","f","97","0"
"AK","NJ","f","98","0"
"AK","NJ","f","99","0"
"AK","NJ","f","100","0"
"AZ","NJ","m","0","0.000233901"
"AZ","NJ","m","1","0.000233901"
"AZ","NJ","m","2","0.000233901"
"AZ","NJ","m","3","0.000233901"
"AZ","NJ","m","4","0.000233901"
"AZ","NJ","m","5","0.000181287"
"AZ","NJ","m","6","0.000181287"
"AZ","NJ","m","7","0.000181287"
"AZ","NJ","m","8","0.000181287"
"AZ","NJ","m","9","0.000181287"
"AZ","NJ","m","10","5.9369e-05"
"AZ","NJ","m","11","5.9369e-05"
"AZ","NJ","m","12","5.9369e-05"
"AZ","NJ","m","13","5.9369e-05"
"AZ","NJ","m","14","5.9369e-05"
"AZ","NJ","m","15","0.000304468"
"AZ","NJ","m","16","0.000304468"
"AZ","NJ","m","17","0.000304468"
"AZ","NJ","m","18","0.000304468"
"AZ","NJ","m","19","0.000304468"
"AZ","NJ","m","20","0.000476064"
"AZ","NJ","m","21","0.000476064"
"AZ","NJ","m","22","0.000476064"
"AZ","NJ","m","23","0.000476064"
"AZ","NJ","m","24","0.000476064"
"AZ","NJ","m","25","0.000621331"
"AZ","NJ","m","26","0.000621331"
"AZ","NJ","m","27","0.000621331"
"AZ","NJ","m","28","0.000621331"
"AZ","NJ","m","29","0.000621331"
"AZ","NJ","m","30","0.000477512"
"AZ","NJ","m","31","0.000477512"
"AZ","NJ","m","32","0.000477512"
"AZ","NJ","m","33","0.000477512"
"AZ","NJ","m","34","0.000477512"
"AZ","NJ","m","35","0.000425177"
"AZ","NJ","m","36","0.000425177"
"AZ","NJ","m","37","0.000425177"
"AZ","NJ","m","38","0.000425177"
"AZ","NJ","m","39","0.000425177"
"AZ","NJ","m","40","0.000277706"
"AZ","NJ","m","41","0.000277706"
"AZ","NJ","m","42","0.000277706"
"AZ","NJ","m","43","0.000277706"
"AZ","NJ","m","44","0.000277706"
"AZ","NJ","m","45","0.000182229"
"AZ","NJ","m","46","0.000182229"
"AZ","NJ","m","47","0.000182229"
"AZ","NJ","m","48","0.000182229"
"AZ","NJ","m","49","0.000182229"
"AZ","NJ","m","50","7.95386e-05"
"AZ","NJ","m","51","7.95386e-05"
"AZ","NJ","m","52","7.95386e-05"
"AZ","NJ","m","53","7.95386e-05"
"AZ","NJ","m","54","7.95386e-05"
"AZ","NJ","m","55","8.16321e-05"
"AZ","NJ","m","56","8.16321e-05"
"AZ","NJ","m","57","8.16321e-05"
"AZ","NJ","m","58","8.16321e-05"
"AZ","NJ","m","59","8.16321e-05"
"AZ","NJ","m","60","9.46929e-05"
"AZ","NJ","m","61","9.46929e-05"
"AZ","NJ","m","62","9.46929e-05"
"AZ","NJ","m","63","9.46929e-05"
"AZ","NJ","m","64","9.46929e-05"
"AZ","NJ","m","65","8.4533e-05"
"AZ","NJ","m","66","8.4533e-05"
"AZ","NJ","m","67","8.4533e-05"
"AZ","NJ","m","68","8.4533e-05"
"AZ","NJ","m","69","8.4533e-05"
"AZ","NJ","m","70","9.94142e-05"
"AZ","NJ","m","71","9.94142e-05"
"AZ","NJ","m","72","9.94142e-05"
"AZ","NJ","m","73","9.94142e-05"
"AZ","NJ","m","74","9.94142e-05"
"AZ","NJ","m","75","6.07569e-05"
"AZ","NJ","m","76","6.07569e-05"
"AZ","NJ","m","77","6.07569e-05"
"AZ","NJ","m","78","6.07569e-05"
"AZ","NJ","m","79","6.07569e-05"
"AZ","NJ","m","80","2.89927e-05"
"AZ","NJ","m","81","2.89927e-05"
"AZ","NJ","m","82","2.89927e-05"
"AZ","NJ","m","83","2.89927e-05"
"AZ","NJ","m","84","2.89927e-05"
"AZ","NJ","m","85","0"
"AZ","NJ","m","86","0"
"AZ","NJ","m","87","0"
"AZ","NJ","m","88","0"
"AZ","NJ","m","89","0"
"AZ","NJ","m","90","0"
"AZ","NJ","m","91","0"
"AZ","NJ","m","92","0"
"AZ","NJ","m","93","0"
"AZ","NJ","m","94","0"
"AZ","NJ","m","95","0"
"AZ","NJ","m","96","0"
"AZ","NJ","m","97","0"
"AZ","NJ","m","98","0"
"AZ","NJ","m","99","0"
"AZ","NJ","m","100","0"
"AZ","NJ","f","0","0.000189523"
"AZ","NJ","f","1","0.000189523"
"AZ","NJ","f","2","0.000189523"
"AZ","NJ","f","3","0.000189523"
"AZ","NJ","f","4","0.000189523"
"AZ","NJ","f","5","0.0001594"
"AZ","NJ","f","6","0.0001594"
"AZ","NJ","f","7","0.0001594"
"AZ","NJ","f","8","0.0001594"
"AZ","NJ","f","9","0.0001594"
"AZ","NJ","f","10","0.000121222"
"AZ","NJ","f","11","0.000121222"
"AZ","NJ","f","12","0.000121222"
"AZ","NJ","f","13","0.000121222"
"AZ","NJ","f","14","0.000121222"
"AZ","NJ","f","15","0.000173904"
"AZ","NJ","f","16","0.000173904"
"AZ","NJ","f","17","0.000173904"
"AZ","NJ","f","18","0.000173904"
"AZ","NJ","f","19","0.000173904"
"AZ","NJ","f","20","0.000300283"
"AZ","NJ","f","21","0.000300283"
"AZ","NJ","f","22","0.000300283"
"AZ","NJ","f","23","0.000300283"
"AZ","NJ","f","24","0.000300283"
"AZ","NJ","f","25","0.000456545"
"AZ","NJ","f","26","0.000456545"
"AZ","NJ","f","27","0.000456545"
"AZ","NJ","f","28","0.000456545"
"AZ","NJ","f","29","0.000456545"
"AZ","NJ","f","30","0.000400693"
"AZ","NJ","f","31","0.000400693"
"AZ","NJ","f","32","0.000400693"
"AZ","NJ","f","33","0.000400693"
"AZ","NJ","f","34","0.000400693"
"AZ","NJ","f","35","0.000341901"
"AZ","NJ","f","36","0.000341901"
"AZ","NJ","f","37","0.000341901"
"AZ","NJ","f","38","0.000341901"
"AZ","NJ","f","39","0.000341901"
"AZ","NJ","f","40","0.000193055"
"AZ","NJ","f","41","0.000193055"
"AZ","NJ","f","42","0.000193055"
"AZ","NJ","f","43","0.000193055"
"AZ","NJ","f","44","0.000193055"
"AZ","NJ","f","45","0.000177723"
"AZ","NJ","f","46","0.000177723"
"AZ","NJ","f","47","0.000177723"
"AZ","NJ","f","48","0.000177723"
"AZ","NJ","f","49","0.000177723"
"AZ","NJ","f","50","0.000186434"
"AZ","NJ","f","51","0.000186434"
"AZ","NJ","f","52","0.000186434"
"AZ","NJ","f","53","0.000186434"
"AZ","NJ","f","54","0.000186434"
"AZ","NJ","f","55","0.000129816"
"AZ","NJ","f","56","0.000129816"
"AZ","NJ","f","57","0.000129816"
"AZ","NJ","f","58","0.000129816"
"AZ","NJ","f","59","0.000129816"
"AZ","NJ","f","60","0.000202484"
"AZ","NJ","f","61","0.000202484"
"AZ","NJ","f","62","0.000202484"
"AZ","NJ","f","63","0.000202484"
"AZ","NJ","f","64","0.000202484"
"AZ","NJ","f","65","0.000134274"
"AZ","NJ","f","66","0.000134274"
"AZ","NJ","f","67","0.000134274"
"AZ","NJ","f","68","0.000134274"
"AZ","NJ","f","69","0.000134274"
"AZ","NJ","f","70","0.000134274"
"AZ","NJ","f","71","0.000134274"
"AZ","NJ","f","72","0.000134274"
"AZ","NJ","f","73","0.000134274"
"AZ","NJ","f","74","0.000134274"
"AZ","NJ","f","75","0.000114523"
"AZ","NJ","f","76","0.000114523"
"AZ","NJ","f","77","0.000114523"
"AZ","NJ","f","78","0.000114523"
"AZ","NJ","f","79","0.000114523"
"AZ","NJ","f","80","0.000312492"
"AZ","NJ","f","81","0.000312492"
"AZ","NJ","f","82","0.000312492"
"AZ","NJ","f","83","0.000312492"
"AZ","NJ","f","84","0.000312492"
"AZ","NJ","f","85","0.000312492"
"AZ","NJ","f","86","0.000312492"
"AZ","NJ","f","87","0.000312492"
"AZ","NJ","f","88","0.000312492"
"AZ","NJ","f","89","0.000312492"
"AZ","NJ","f","90","0.000239109"
"AZ","NJ","f","91","0.000239109"
"AZ","NJ","f","92","0.000239109"
"AZ","NJ","f","93","0.000239109"
"AZ","NJ","f","94","0.000239109"
"AZ","NJ","f","95","0"
"AZ","NJ","f","96","0"
"AZ","NJ","f","97","0"
"AZ","NJ","f","98","0"
"AZ","NJ","f","99","0"
"AZ","NJ","f","100","0"
"AR","NJ","m","0","4.97642e-05"
"AR","NJ","m","1","4.97642e-05"
"AR","NJ","m","2","4.97642e-05"
"AR","NJ","m","3","4.97642e-05"
"AR","NJ","m","4","4.97642e-05"
"AR","NJ","m","5","3.31761e-05"
"AR","NJ","m","6","3.31761e-05"
"AR","NJ","m","7","3.31761e-05"
"AR","NJ","m","8","3.31761e-05"
"AR","NJ","m","9","3.31761e-05"
"AR","NJ","m","10","1.6451e-05"
"AR","NJ","m","11","1.6451e-05"
"AR","NJ","m","12","1.6451e-05"
"AR","NJ","m","13","1.6451e-05"
"AR","NJ","m","14","1.6451e-05"
"AR","NJ","m","15","7.2043e-05"
"AR","NJ","m","16","7.2043e-05"
"AR","NJ","m","17","7.2043e-05"
"AR","NJ","m","18","7.2043e-05"
"AR","NJ","m","19","7.2043e-05"
"AR","NJ","m","20","7.2043e-05"
"AR","NJ","m","21","7.2043e-05"
"AR","NJ","m","22","7.2043e-05"
"AR","NJ","m","23","7.2043e-05"
"AR","NJ","m","24","7.2043e-05"
"AR","NJ","m","25","0.000126081"
"AR","NJ","m","26","0.000126081"
"AR","NJ","m","27","0.000126081"
"AR","NJ","m","28","0.000126081"
"AR","NJ","m","29","0.000126081"
"AR","NJ","m","30","0.000105873"
"AR","NJ","m","31","0.000105873"
"AR","NJ","m","32","0.000105873"
"AR","NJ","m","33","0.000105873"
"AR","NJ","m","34","0.000105873"
"AR","NJ","m","35","0.000201876"
"AR","NJ","m","36","0.000201876"
"AR","NJ","m","37","0.000201876"
"AR","NJ","m","38","0.000201876"
"AR","NJ","m","39","0.000201876"
"AR","NJ","m","40","0.000176929"
"AR","NJ","m","41","0.000176929"
"AR","NJ","m","42","0.000176929"
"AR","NJ","m","43","0.000176929"
"AR","NJ","m","44","0.000176929"
"AR","NJ","m","45","0.000125094"
"AR","NJ","m","46","0.000125094"
"AR","NJ","m","47","0.000125094"
"AR","NJ","m","48","0.000125094"
"AR","NJ","m","49","0.000125094"
"AR","NJ","m","50","5.50547e-05"
"AR","NJ","m","51","5.50547e-05"
"AR","NJ","m","52","5.50547e-05"
