"from","to","gender","age","mrate"
"MO","AL","m","0","9.85984e-05"
"MO","AL","m","1","9.85984e-05"
"MO","AL","m","2","9.85984e-05"
"MO","AL","m","3","9.85984e-05"
"MO","AL","m","4","9.85984e-05"
"MO","AL","m","5","0.00016257"
"MO","AL","m","6","0.00016257"
"MO","AL","m","7","0.00016257"
"MO","AL","m","8","0.00016257"
"MO","AL","m","9","0.00016257"
"MO","AL","m","10","0.00020333"
"MO","AL","m","11","0.00020333"
"MO","AL","m","12","0.00020333"
"MO","AL","m","13","0.00020333"
"MO","AL","m","14","0.00020333"
"MO","AL","m","15","0.000466021"
"MO","AL","m","16","0.000466021"
"MO","AL","m","17","0.000466021"
"MO","AL","m","18","0.000466021"
"MO","AL","m","19","0.000466021"
"MO","AL","m","20","0.000558799"
"MO","AL","m","21","0.000558799"
"MO","AL","m","22","0.000558799"
"MO","AL","m","23","0.000558799"
"MO","AL","m","24","0.000558799"
"MO","AL","m","25","0.000549309"
"MO","AL","m","26","0.000549309"
"MO","AL","m","27","0.000549309"
"MO","AL","m","28","0.000549309"
"MO","AL","m","29","0.000549309"
"MO","AL","m","30","0.000368196"
"MO","AL","m","31","0.000368196"
"MO","AL","m","32","0.000368196"
"MO","AL","m","33","0.000368196"
"MO","AL","m","34","0.000368196"
"MO","AL","m","35","0.000259109"
"MO","AL","m","36","0.000259109"
"MO","AL","m","37","0.000259109"
"MO","AL","m","38","0.000259109"
"MO","AL","m","39","0.000259109"
"MO","AL","m","40","0.000262781"
"MO","AL","m","41","0.000262781"
"MO","AL","m","42","0.000262781"
"MO","AL","m","43","0.000262781"
"MO","AL","m","44","0.000262781"
"MO","AL","m","45","0.000262261"
"MO","AL","m","46","0.000262261"
"MO","AL","m","47","0.000262261"
"MO","AL","m","48","0.000262261"
"MO","AL","m","49","0.000262261"
"MO","AL","m","50","0.000181731"
"MO","AL","m","51","0.000181731"
"MO","AL","m","52","0.000181731"
"MO","AL","m","53","0.000181731"
"MO","AL","m","54","0.000181731"
"MO","AL","m","55","0.000148537"
"MO","AL","m","56","0.000148537"
"MO","AL","m","57","0.000148537"
"MO","AL","m","58","0.000148537"
"MO","AL","m","59","0.000148537"
"MO","AL","m","60","6.74791e-05"
"MO","AL","m","61","6.74791e-05"
"MO","AL","m","62","6.74791e-05"
"MO","AL","m","63","6.74791e-05"
"MO","AL","m","64","6.74791e-05"
"MO","AL","m","65","6.74791e-05"
"MO","AL","m","66","6.74791e-05"
"MO","AL","m","67","6.74791e-05"
"MO","AL","m","68","6.74791e-05"
"MO","AL","m","69","6.74791e-05"
"MO","AL","m","70","7.77035e-05"
"MO","AL","m","71","7.77035e-05"
"MO","AL","m","72","7.77035e-05"
"MO","AL","m","73","7.77035e-05"
"MO","AL","m","74","7.77035e-05"
"MO","AL","m","75","0.000257131"
"MO","AL","m","76","0.000257131"
"MO","AL","m","77","0.000257131"
"MO","AL","m","78","0.000257131"
"MO","AL","m","79","0.000257131"
"MO","AL","m","80","0.000257131"
"MO","AL","m","81","0.000257131"
"MO","AL","m","82","0.000257131"
"MO","AL","m","83","0.000257131"
"MO","AL","m","84","0.000257131"
"MO","AL","m","85","0.000179427"
"MO","AL","m","86","0.000179427"
"MO","AL","m","87","0.000179427"
"MO","AL","m","88","0.000179427"
"MO","AL","m","89","0.000179427"
"MO","AL","m","90","0"
"MO","AL","m","91","0"
"MO","AL","m","92","0"
"MO","AL","m","93","0"
"MO","AL","m","94","0"
"MO","AL","m","95","0"
"MO","AL","m","96","0"
"MO","AL","m","97","0"
"MO","AL","m","98","0"
"MO","AL","m","99","0"
"MO","AL","m","100","0"
"MO","AL","f","0","0.000173536"
"MO","AL","f","1","0.000173536"
"MO","AL","f","2","0.000173536"
"MO","AL","f","3","0.000173536"
"MO","AL","f","4","0.000173536"
"MO","AL","f","5","0.000119151"
"MO","AL","f","6","0.000119151"
"MO","AL","f","7","0.000119151"
"MO","AL","f","8","0.000119151"
"MO","AL","f","9","0.000119151"
"MO","AL","f","10","0.000183749"
"MO","AL","f","11","0.000183749"
"MO","AL","f","12","0.000183749"
"MO","AL","f","13","0.000183749"
"MO","AL","f","14","0.000183749"
"MO","AL","f","15","0.000373436"
"MO","AL","f","16","0.000373436"
"MO","AL","f","17","0.000373436"
"MO","AL","f","18","0.000373436"
"MO","AL","f","19","0.000373436"
"MO","AL","f","20","0.000421394"
"MO","AL","f","21","0.000421394"
"MO","AL","f","22","0.000421394"
"MO","AL","f","23","0.000421394"
"MO","AL","f","24","0.000421394"
"MO","AL","f","25","0.000441542"
"MO","AL","f","26","0.000441542"
"MO","AL","f","27","0.000441542"
"MO","AL","f","28","0.000441542"
"MO","AL","f","29","0.000441542"
"MO","AL","f","30","0.000322301"
"MO","AL","f","31","0.000322301"
"MO","AL","f","32","0.000322301"
"MO","AL","f","33","0.000322301"
"MO","AL","f","34","0.000322301"
"MO","AL","f","35","0.000295502"
"MO","AL","f","36","0.000295502"
"MO","AL","f","37","0.000295502"
"MO","AL","f","38","0.000295502"
"MO","AL","f","39","0.000295502"
"MO","AL","f","40","0.000151462"
"MO","AL","f","41","0.000151462"
"MO","AL","f","42","0.000151462"
"MO","AL","f","43","0.000151462"
"MO","AL","f","44","0.000151462"
"MO","AL","f","45","8.46904e-05"
"MO","AL","f","46","8.46904e-05"
"MO","AL","f","47","8.46904e-05"
"MO","AL","f","48","8.46904e-05"
"MO","AL","f","49","8.46904e-05"
"MO","AL","f","50","0.000183858"
"MO","AL","f","51","0.000183858"
"MO","AL","f","52","0.000183858"
"MO","AL","f","53","0.000183858"
"MO","AL","f","54","0.000183858"
"MO","AL","f","55","0.000230662"
"MO","AL","f","56","0.000230662"
"MO","AL","f","57","0.000230662"
"MO","AL","f","58","0.000230662"
"MO","AL","f","59","0.000230662"
"MO","AL","f","60","0.000219489"
"MO","AL","f","61","0.000219489"
"MO","AL","f","62","0.000219489"
"MO","AL","f","63","0.000219489"
"MO","AL","f","64","0.000219489"
"MO","AL","f","65","0.000136476"
"MO","AL","f","66","0.000136476"
"MO","AL","f","67","0.000136476"
"MO","AL","f","68","0.000136476"
"MO","AL","f","69","0.000136476"
"MO","AL","f","70","6.70518e-05"
"MO","AL","f","71","6.70518e-05"
"MO","AL","f","72","6.70518e-05"
"MO","AL","f","73","6.70518e-05"
"MO","AL","f","74","6.70518e-05"
"MO","AL","f","75","4.07731e-05"
"MO","AL","f","76","4.07731e-05"
"MO","AL","f","77","4.07731e-05"
"MO","AL","f","78","4.07731e-05"
"MO","AL","f","79","4.07731e-05"
"MO","AL","f","80","0.000111397"
"MO","AL","f","81","0.000111397"
"MO","AL","f","82","0.000111397"
"MO","AL","f","83","0.000111397"
"MO","AL","f","84","0.000111397"
"MO","AL","f","85","0.000111397"
"MO","AL","f","86","0.000111397"
"MO","AL","f","87","0.000111397"
"MO","AL","f","88","0.000111397"
"MO","AL","f","89","0.000111397"
"MO","AL","f","90","0.000111397"
"MO","AL","f","91","0.000111397"
"MO","AL","f","92","0.000111397"
"MO","AL","f","93","0.000111397"
"MO","AL","f","94","0.000111397"
"MO","AL","f","95","0"
"MO","AL","f","96","0"
"MO","AL","f","97","0"
"MO","AL","f","98","0"
"MO","AL","f","99","0"
"MO","AL","f","100","0"
"MO","AK","m","0","0.000213797"
"MO","AK","m","1","0.000213797"
"MO","AK","m","2","0.000213797"
"MO","AK","m","3","0.000213797"
"MO","AK","m","4","0.000213797"
"MO","AK","m","5","0.000192592"
"MO","AK","m","6","0.000192592"
"MO","AK","m","7","0.000192592"
"MO","AK","m","8","0.000192592"
"MO","AK","m","9","0.000192592"
"MO","AK","m","10","0.00016329"
"MO","AK","m","11","0.00016329"
"MO","AK","m","12","0.00016329"
"MO","AK","m","13","0.00016329"
"MO","AK","m","14","0.00016329"
"MO","AK","m","15","0.000184074"
"MO","AK","m","16","0.000184074"
"MO","AK","m","17","0.000184074"
"MO","AK","m","18","0.000184074"
"MO","AK","m","19","0.000184074"
"MO","AK","m","20","0.000219973"
"MO","AK","m","21","0.000219973"
"MO","AK","m","22","0.000219973"
"MO","AK","m","23","0.000219973"
"MO","AK","m","24","0.000219973"
"MO","AK","m","25","0.000333546"
"MO","AK","m","26","0.000333546"
"MO","AK","m","27","0.000333546"
"MO","AK","m","28","0.000333546"
"MO","AK","m","29","0.000333546"
"MO","AK","m","30","0.000256884"
"MO","AK","m","31","0.000256884"
"MO","AK","m","32","0.000256884"
"MO","AK","m","33","0.000256884"
"MO","AK","m","34","0.000256884"
"MO","AK","m","35","0.000231322"
"MO","AK","m","36","0.000231322"
"MO","AK","m","37","0.000231322"
"MO","AK","m","38","0.000231322"
"MO","AK","m","39","0.000231322"
"MO","AK","m","40","0.00010522"
"MO","AK","m","41","0.00010522"
"MO","AK","m","42","0.00010522"
"MO","AK","m","43","0.00010522"
"MO","AK","m","44","0.00010522"
"MO","AK","m","45","8.45585e-05"
"MO","AK","m","46","8.45585e-05"
"MO","AK","m","47","8.45585e-05"
"MO","AK","m","48","8.45585e-05"
