"from","to","gender","age","mrate"
"AL","GA","m","0","0.004083412"
"AL","GA","m","1","0.004083412"
"AL","GA","m","2","0.004083412"
"AL","GA","m","3","0.004083412"
"AL","GA","m","4","0.004083412"
"AL","GA","m","5","0.00371718"
"AL","GA","m","6","0.00371718"
"AL","GA","m","7","0.00371718"
"AL","GA","m","8","0.00371718"
"AL","GA","m","9","0.00371718"
"AL","GA","m","10","0.003731456"
"AL","GA","m","11","0.003731456"
"AL","GA","m","12","0.003731456"
"AL","GA","m","13","0.003731456"
"AL","GA","m","14","0.003731456"
"AL","GA","m","15","0.005364866"
"AL","GA","m","16","0.005364866"
"AL","GA","m","17","0.005364866"
"AL","GA","m","18","0.005364866"
"AL","GA","m","19","0.005364866"
"AL","GA","m","20","0.006876366"
"AL","GA","m","21","0.006876366"
"AL","GA","m","22","0.006876366"
"AL","GA","m","23","0.006876366"
"AL","GA","m","24","0.006876366"
"AL","GA","m","25","0.007264987"
"AL","GA","m","26","0.007264987"
"AL","GA","m","27","0.007264987"
"AL","GA","m","28","0.007264987"
"AL","GA","m","29","0.007264987"
"AL","GA","m","30","0.006034177"
"AL","GA","m","31","0.006034177"
"AL","GA","m","32","0.006034177"
"AL","GA","m","33","0.006034177"
"AL","GA","m","34","0.006034177"
"AL","GA","m","35","0.004956315"
"AL","GA","m","36","0.004956315"
"AL","GA","m","37","0.004956315"
"AL","GA","m","38","0.004956315"
"AL","GA","m","39","0.004956315"
"AL","GA","m","40","0.004183091"
"AL","GA","m","41","0.004183091"
"AL","GA","m","42","0.004183091"
"AL","GA","m","43","0.004183091"
"AL","GA","m","44","0.004183091"
"AL","GA","m","45","0.003222276"
"AL","GA","m","46","0.003222276"
"AL","GA","m","47","0.003222276"
"AL","GA","m","48","0.003222276"
"AL","GA","m","49","0.003222276"
"AL","GA","m","50","0.002107437"
"AL","GA","m","51","0.002107437"
"AL","GA","m","52","0.002107437"
"AL","GA","m","53","0.002107437"
"AL","GA","m","54","0.002107437"
"AL","GA","m","55","0.00158726"
"AL","GA","m","56","0.00158726"
"AL","GA","m","57","0.00158726"
"AL","GA","m","58","0.00158726"
"AL","GA","m","59","0.00158726"
"AL","GA","m","60","0.001364085"
"AL","GA","m","61","0.001364085"
"AL","GA","m","62","0.001364085"
"AL","GA","m","63","0.001364085"
"AL","GA","m","64","0.001364085"
"AL","GA","m","65","0.001290869"
"AL","GA","m","66","0.001290869"
"AL","GA","m","67","0.001290869"
"AL","GA","m","68","0.001290869"
"AL","GA","m","69","0.001290869"
"AL","GA","m","70","0.000986323"
"AL","GA","m","71","0.000986323"
"AL","GA","m","72","0.000986323"
"AL","GA","m","73","0.000986323"
"AL","GA","m","74","0.000986323"
"AL","GA","m","75","0.000870059"
"AL","GA","m","76","0.000870059"
"AL","GA","m","77","0.000870059"
"AL","GA","m","78","0.000870059"
"AL","GA","m","79","0.000870059"
"AL","GA","m","80","0.000756666"
"AL","GA","m","81","0.000756666"
"AL","GA","m","82","0.000756666"
"AL","GA","m","83","0.000756666"
"AL","GA","m","84","0.000756666"
"AL","GA","m","85","0.000469179"
"AL","GA","m","86","0.000469179"
"AL","GA","m","87","0.000469179"
"AL","GA","m","88","0.000469179"
"AL","GA","m","89","0.000469179"
"AL","GA","m","90","0.000127096"
"AL","GA","m","91","0.000127096"
"AL","GA","m","92","0.000127096"
"AL","GA","m","93","0.000127096"
"AL","GA","m","94","0.000127096"
"AL","GA","m","95","0"
"AL","GA","m","96","0"
"AL","GA","m","97","0"
"AL","GA","m","98","0"
"AL","GA","m","99","0"
"AL","GA","m","100","0"
"AL","GA","f","0","0.003779557"
"AL","GA","f","1","0.003779557"
"AL","GA","f","2","0.003779557"
"AL","GA","f","3","0.003779557"
"AL","GA","f","4","0.003779557"
