"from","to","gender","age","rate"
"MT","AK","m","0","0.000182503"
"MT","AK","m","1","0.000182503"
"MT","AK","m","2","0.000182503"
"MT","AK","m","3","0.000182503"
"MT","AK","m","4","0.000182503"
"MT","AK","m","5","0.000525597"
"MT","AK","m","6","0.000525597"
"MT","AK","m","7","0.000525597"
"MT","AK","m","8","0.000525597"
"MT","AK","m","9","0.000525597"
"MT","AK","m","10","0.0000731119"
"MT","AK","m","11","0.0000731119"
"MT","AK","m","12","0.0000731119"
"MT","AK","m","13","0.0000731119"
"MT","AK","m","14","0.0000731119"
"MT","AK","m","15","0.0000665"
"MT","AK","m","16","0.0000665"
"MT","AK","m","17","0.0000665"
"MT","AK","m","18","0.0000665"
"MT","AK","m","19","0.0000665"
"MT","AK","m","20","0.000919193"
"MT","AK","m","21","0.000919193"
"MT","AK","m","22","0.000919193"
"MT","AK","m","23","0.000919193"
"MT","AK","m","24","0.000919193"
"MT","AK","m","25","0.000660372"
"MT","AK","m","26","0.000660372"
"MT","AK","m","27","0.000660372"
"MT","AK","m","28","0.000660372"
"MT","AK","m","29","0.000660372"
"MT","AK","m","30","0.000760625"
"MT","AK","m","31","0.000760625"
"MT","AK","m","32","0.000760625"
"MT","AK","m","33","0.000760625"
"MT","AK","m","34","0.000760625"
"MT","AK","m","35","0.001002464"
"MT","AK","m","36","0.001002464"
"MT","AK","m","37","0.001002464"
"MT","AK","m","38","0.001002464"
"MT","AK","m","39","0.001002464"
"MT","AK","m","40","0.002607724"
"MT","AK","m","41","0.002607724"
"MT","AK","m","42","0.002607724"
"MT","AK","m","43","0.002607724"
"MT","AK","m","44","0.002607724"
"MT","AK","m","45","0"
"MT","AK","m","46","0"
"MT","AK","m","47","0"
"MT","AK","m","48","0"
"MT","AK","m","49","0"
"MT","AK","m","50","0.000627357"
"MT","AK","m","51","0.000627357"
"MT","AK","m","52","0.000627357"
"MT","AK","m","53","0.000627357"
"MT","AK","m","54","0.000627357"
"MT","AK","m","55","0"
"MT","AK","m","56","0"
"MT","AK","m","57","0"
"MT","AK","m","58","0"
"MT","AK","m","59","0"
"MT","AK","m","60","0"
"MT","AK","m","61","0"
"MT","AK","m","62","0"
"MT","AK","m","63","0"
"MT","AK","m","64","0"
"MT","AK","m","65","0"
"MT","AK","m","66","0"
"MT","AK","m","67","0"
"MT","AK","m","68","0"
"MT","AK","m","69","0"
"MT","AK","m","70","0.0000967335"
"MT","AK","m","71","0.0000967335"
"MT","AK","m","72","0.0000967335"
"MT","AK","m","73","0.0000967335"
"MT","AK","m","74","0.0000967335"
"MT","AK","m","75","0"
"MT","AK","m","76","0"
"MT","AK","m","77","0"
"MT","AK","m","78","0"
"MT","AK","m","79","0"
"MT","AK","m","80","0"
"MT","AK","m","81","0"
"MT","AK","m","82","0"
"MT","AK","m","83","0"
"MT","AK","m","84","0"
"MT","AK","m","85","0"
"MT","AK","m","86","0"
"MT","AK","m","87","0"
"MT","AK","m","88","0"
"MT","AK","m","89","0"
"MT","AK","m","90","0"
"MT","AK","m","91","0"
"MT","AK","m","92","0"
"MT","AK","m","93","0"
"MT","AK","m","94","0"
"MT","AK","m","95","0"
"MT","AK","m","96","0"
"MT","AK","m","97","0"
"MT","AK","m","98","0"
"MT","AK","m","99","0"
"MT","AK","m","100","0"
"MT","AK","f","0","0"
"MT","AK","f","1","0"
"MT","AK","f","2","0"
"MT","AK","f","3","0"
"MT","AK","f","4","0"
"MT","AK","f","5","0"
"MT","AK","f","6","0"
"MT","AK","f","7","0"
"MT","AK","f","8","0"
"MT","AK","f","9","0"
"MT","AK","f","10","0.001934101"
"MT","AK","f","11","0.001934101"
"MT","AK","f","12","0.001934101"
"MT","AK","f","13","0.001934101"
"MT","AK","f","14","0.001934101"
"MT","AK","f","15","0"
"MT","AK","f","16","0"
"MT","AK","f","17","0"
"MT","AK","f","18","0"
"MT","AK","f","19","0"
"MT","AK","f","20","0.000886272"
"MT","AK","f","21","0.000886272"
"MT","AK","f","22","0.000886272"
"MT","AK","f","23","0.000886272"
"MT","AK","f","24","0.000886272"
"MT","AK","f","25","0.000368027"
"MT","AK","f","26","0.000368027"
"MT","AK","f","27","0.000368027"
"MT","AK","f","28","0.000368027"
"MT","AK","f","29","0.000368027"
"MT","AK","f","30","0.000806202"
"MT","AK","f","31","0.000806202"
"MT","AK","f","32","0.000806202"
"MT","AK","f","33","0.000806202"
"MT","AK","f","34","0.000806202"
"MT","AK","f","35","0"
"MT","AK","f","36","0"
"MT","AK","f","37","0"
"MT","AK","f","38","0"
"MT","AK","f","39","0"
"MT","AK","f","40","0"
"MT","AK","f","41","0"
"MT","AK","f","42","0"
"MT","AK","f","43","0"
"MT","AK","f","44","0"
"MT","AK","f","45","0"
"MT","AK","f","46","0"
"MT","AK","f","47","0"
"MT","AK","f","48","0"
"MT","AK","f","49","0"
"MT","AK","f","50","0.000206086"
"MT","AK","f","51","0.000206086"
"MT","AK","f","52","0.000206086"
"MT","AK","f","53","0.000206086"
"MT","AK","f","54","0.000206086"
"MT","AK","f","55","0.0000537"
"MT","AK","f","56","0.0000537"
"MT","AK","f","57","0.0000537"
"MT","AK","f","58","0.0000537"
"MT","AK","f","59","0.0000537"
"MT","AK","f","60","0.0000525"
"MT","AK","f","61","0.0000525"
"MT","AK","f","62","0.0000525"
"MT","AK","f","63","0.0000525"
"MT","AK","f","64","0.0000525"
"MT","AK","f","65","0"
"MT","AK","f","66","0"
"MT","AK","f","67","0"
"MT","AK","f","68","0"
"MT","AK","f","69","0"
"MT","AK","f","70","0"
"MT","AK","f","71","0"
"MT","AK","f","72","0"
"MT","AK","f","73","0"
"MT","AK","f","74","0"
"MT","AK","f","75","0"
"MT","AK","f","76","0"
"MT","AK","f","77","0"
"MT","AK","f","78","0"
