"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"VA",0,1,1,47720,50884.3262176182,50919.7891755296,50833.3261914302,50612.6684694171,50310.016665637,49961.6964685486,49601.8341459329,49264.0460724165,48948.2603000235,48678.3884881836,48435.1255697421,48152.7731869042,47830.1007068704,47506.6911838769,47198.7768847498,46909.5639472324,46669.1360809652,46453.5441640466,46216.1112623251,46020.6933487825,45910.1128112111,45859.5339374891,45833.0123637913,45827.6497272265,45796.2031803539,45731.6168562432,45674.3341307678,45587.8381012491,45462.8082155205,45334.8954491943,45227.1424168401,45114.1140987468,44979.0878815434,44823.0270611145,44640.6971905824,44444.3945466871,44248.6296598244,44045.6640864295,43827.646002435,43610.4520017768,43399.964773841,43194.7009920816,43001.5532170646,42821.6701137395,42653.1989925192,42495.2753748091,42348.6058812428,42211.6586170341,42081.3475770698,41957.8821475225,41841.5671931001,41730.9757159737,41624.5458292585,41519.8930260939,41413.8759823788,41304.1422483727,41189.8342814913,41070.0452933748,40943.6068580518,40810.3427414571,40670.8619671765,40525.7941081366,40376.0030541377,40222.5275463852,40066.221747363,39908.2742512085,39750.1013558054,39592.6991717566,39436.7878785523,39283.2138404507,39132.8308988144,38986.2786418592,38844.0649756028,38706.4364627907,38573.2534791679,38444.1971348318,38318.8453810447,38196.5850900323,38076.6982631959,37958.4730690247,37841.1953999731,37724.1839988318,37606.8430041631,37488.6521744824,37369.1603453701,37248.031337229,37125.0766308196,37000.2264902017,36873.5156761867,36745.091230216
"VA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA",1,1,1,48330,47578.9415647468,50733.9141590438,50769.2722898523,50683.064886919,50463.059420417,50161.3022434154,49814.0116670723,49455.2130832692,49118.4234979568,48803.5711758347,48534.4970944118,48291.9532515493,48010.4354912033,47688.7168182762,47366.2632810593,47059.2591644391,46770.9011289423,46531.1839579518,46316.2293222246,46079.4982627829,45884.6579968746,45774.4043310048,45723.9749664358,45697.5317894624,45692.1850046395,45660.8314125174,45596.4360030299,45539.3226030286,45453.0822523569,45328.4219500323,45200.8872887914,45093.452770145,44980.7585592958,44846.1314742575,44690.53196345,44508.7410528139,44313.0186717807,44117.8324581917,43915.4668430154,43698.0932118664,43481.5412280958,43271.6761920924,43067.0191619649,42874.4423241422,42695.0909481659,42527.117820926,42369.6610191925,42223.4250748564,42086.8826213517,41956.9567756748,41833.856305061,41717.8851730498,41607.6205999619,41501.5053157883,41397.1618621765,41291.4582006553,41182.0488352329,41068.0787581869,40948.6438615881,40822.5791732861,40689.7089801567,40550.6405055359,40406.0014613578,40256.6531837983,40103.6313435851,39947.7875783314,39790.3069687372,39632.6016261657,39475.6647167562,39320.2142911768,39167.0942118663,39017.1557962659,38871.036741994,38729.2434537183,38592.0217653542,38459.2324653709,38330.5576064914,38205.5763875376,38083.6774931167,37964.1450470053,37846.2693218387,37729.3383209449,37612.6728008839,37495.6786615609,37377.8371993047,37258.6985833197,37137.9276277426,37015.3363705892,36890.8552820558,36764.5190202025
"VA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA",2,1,1,50500,48316.2980155115,47565.4525119991,50719.5306435286,50754.8787499928,50668.6957876243,50448.7526946272,50147.0810684668,49799.8889520884,49441.1920908723,49104.4979884003,48789.7349297095,48520.7371331798,48278.2620536521,47996.8241060929,47675.1966432686,47352.834524495,47045.91744627,46757.6411628388,46517.9919537966,46303.0982596188,46066.4343155362,45871.6492885747,45761.426880599,45711.011813203,45684.5761331052,45679.2308641433,45647.8861610432,45583.5090082266,45526.4118003817,45440.1958996158,45315.5709395948,45188.0724355636,45080.668375558,44968.006114519,44833.4171974557,44677.8618004923,44496.1224291948,44300.455537196,44105.324660633,43903.016417907,43685.7044141142,43469.2138247554,43259.4082873547,43054.8092793138,42862.2870387361,42682.9865104687,42515.0610051031,42357.6488437721,42211.4543586257,42074.9506161201,41945.061605575,41821.9960350385,41706.0577818738,41595.8244697723,41489.7392702247,41385.4253989093,41279.7517053155,41170.3733584205,41056.4355929041,40937.0345571599,40811.0056093173,40678.1730860684,40539.144038596,40394.5460008722,40245.2400648767,40092.261607715,39936.4620255537,39779.0260631118,39621.3654314063,39464.4730150053,39309.0666610029,39155.9899925957,39006.0940858685,38860.016457647,38718.2633690285,38581.0805842326,38448.3289311958,38319.6905527824,38194.7447671147,38072.8804321137,37953.381874513,37835.5395681619,37718.641718246,37602.0092738967,37485.0483034519,37367.2402502975,37248.1354111689,37127.3986952309,37004.8421937883,36880.3963967498
"VA",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA",3,1,1,50850,50490.3859408397,48307.0996838773,47556.3971243865,50709.8747906932,50745.2161676765,50659.049612597,50439.1483917961,50137.5341970983,49790.4081782555,49431.7796048185,49095.1496012973,48780.4464663822,48511.499880956,48269.0709632058,47987.6865950738,47666.1203628526,47343.819614544,47036.9609663971,46748.7395642579,46509.1359790112,46294.2831957381,46057.6643071241,45862.9163628313,45752.7149387121,45702.309469206,45675.8788218645,45670.5345705211,45639.1958347443,45574.8309378833,45517.7446000568,45431.5451128508,45306.9438786067,45179.4696474104,45072.0860347115,44959.4452220219,44824.8819276479,44669.356144918,44487.6513726911,44292.0217312482,44096.928003196,43894.6582753891,43677.3876428925,43460.9382684512,43251.1726732851,43046.6126162733,42854.1270275809,42674.8606340836,42506.9670979405,42349.584904329,42203.41825131,42066.9404960331,41937.0762134214,41814.0340717893,41698.1178906489,41587.9055644798,41481.8405611576,41377.5465488467,41271.892973137,41162.5354494082,41048.6193750685,40929.2410705841,40803.2361158061,40670.4288808687,40531.4263013862,40386.8557918622,40237.5782803439,40084.6289468246,39928.859025384,39771.4530351928,39613.8224185099,39456.9598708806,39301.5831027373,39148.5355766695,38998.6682067368,38852.6183883956,38710.8922863629,38573.7356180701,38441.0092379491,38312.3953493769,38187.4733505642,38065.6322157795,37946.1564080046,37828.3365361665,37711.4609409604,37594.8507007936,37477.9119970753,37360.1263719128,37241.0442076549,37120.3304772602,36997.7973078067
"VA",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VA",4,1,1,50010,50842.6129170988,50483.0510998042,48300.0820132759,47549.4885098724,50702.5080640661,50737.8443069357,50651.690269447,50431.8209941435,50130.2506155532,49783.1750244129,49424.598549678,49088.017449082,48773.3600317312,48504.4525167224,48262.058817114,47980.7153262614,47659.1958086206,47336.9418815971,47030.12781143,46741.9482798,46502.3795022533,46287.557931081,46050.973416574,45856.2537637112,45746.0683487769,45695.6702017758,45669.2433940682,45663.8999190951,45632.5657359602,45568.2101895186,45511.1321447405,45424.9451799093,45300.3620467399,45172.9063339844,45065.5383211212,44952.9138719915,44818.3701259009,44662.8669367177,44481.1885611126,44285.5873391855,44090.5219527959,43888.2816091236,43671.0425399736,43454.6246095731,43244.8894874816,43040.3591473252,42847.9015214057,42668.6611703019,42500.7920243942,42343.432694014,42197.2872749219,42060.8293460461,41930.9839290827,41807.9596620328,41692.0603202717,41581.8640048713,41475.8144098279,41371.5355485202,41265.8973213203,41156.5556841814,41042.6561586614,40923.295196506,40797.308546724,40664.5206049637,40525.5382186686,40380.9887111965,40231.7328855259,40078.8057712672,39923.0584788399,39765.6753553369,39608.0676379743,39451.2278780863,39295.873681842,39142.8483892996,38993.0027909044,38846.9741895173,38705.2686763236,38568.131933059,38435.4248343691,38306.8296297979,38181.9257786581,38060.1023439827,37940.6438927015,37822.8411367957,37705.9825203449,37589.3892203849,37472.4675045899,37354.6989903847,37235.6341254349,37114.9379313692
"VA",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
