"from","to","gender","age","mrate"
"ID","AL","m","0","6.50968e-05"
"ID","AL","m","1","6.50968e-05"
"ID","AL","m","2","6.50968e-05"
"ID","AL","m","3","6.50968e-05"
"ID","AL","m","4","6.50968e-05"
"ID","AL","m","5","6.81156e-05"
"ID","AL","m","6","6.81156e-05"
"ID","AL","m","7","6.81156e-05"
"ID","AL","m","8","6.81156e-05"
"ID","AL","m","9","6.81156e-05"
"ID","AL","m","10","0.000310186"
"ID","AL","m","11","0.000310186"
"ID","AL","m","12","0.000310186"
"ID","AL","m","13","0.000310186"
"ID","AL","m","14","0.000310186"
"ID","AL","m","15","0.000266788"
"ID","AL","m","16","0.000266788"
"ID","AL","m","17","0.000266788"
"ID","AL","m","18","0.000266788"
"ID","AL","m","19","0.000266788"
"ID","AL","m","20","0.000298536"
"ID","AL","m","21","0.000298536"
"ID","AL","m","22","0.000298536"
"ID","AL","m","23","0.000298536"
"ID","AL","m","24","0.000298536"
"ID","AL","m","25","0.000240826"
"ID","AL","m","26","0.000240826"
"ID","AL","m","27","0.000240826"
"ID","AL","m","28","0.000240826"
"ID","AL","m","29","0.000240826"
"ID","AL","m","30","0.000240826"
"ID","AL","m","31","0.000240826"
"ID","AL","m","32","0.000240826"
"ID","AL","m","33","0.000240826"
"ID","AL","m","34","0.000240826"
"ID","AL","m","35","0.000334688"
"ID","AL","m","36","0.000334688"
"ID","AL","m","37","0.000334688"
"ID","AL","m","38","0.000334688"
"ID","AL","m","39","0.000334688"
"ID","AL","m","40","0.000283325"
"ID","AL","m","41","0.000283325"
"ID","AL","m","42","0.000283325"
"ID","AL","m","43","0.000283325"
"ID","AL","m","44","0.000283325"
"ID","AL","m","45","0.000309267"
"ID","AL","m","46","0.000309267"
"ID","AL","m","47","0.000309267"
"ID","AL","m","48","0.000309267"
"ID","AL","m","49","0.000309267"
"ID","AL","m","50","0.00015894"
"ID","AL","m","51","0.00015894"
"ID","AL","m","52","0.00015894"
"ID","AL","m","53","0.00015894"
"ID","AL","m","54","0.00015894"
"ID","AL","m","55","2.59421e-05"
"ID","AL","m","56","2.59421e-05"
"ID","AL","m","57","2.59421e-05"
"ID","AL","m","58","2.59421e-05"
"ID","AL","m","59","2.59421e-05"
"ID","AL","m","60","0"
"ID","AL","m","61","0"
"ID","AL","m","62","0"
"ID","AL","m","63","0"
"ID","AL","m","64","0"
"ID","AL","m","65","0"
"ID","AL","m","66","0"
"ID","AL","m","67","0"
"ID","AL","m","68","0"
"ID","AL","m","69","0"
"ID","AL","m","70","0"
"ID","AL","m","71","0"
"ID","AL","m","72","0"
"ID","AL","m","73","0"
"ID","AL","m","74","0"
"ID","AL","m","75","0"
"ID","AL","m","76","0"
"ID","AL","m","77","0"
"ID","AL","m","78","0"
"ID","AL","m","79","0"
"ID","AL","m","80","0"
"ID","AL","m","81","0"
"ID","AL","m","82","0"
"ID","AL","m","83","0"
"ID","AL","m","84","0"
"ID","AL","m","85","0"
"ID","AL","m","86","0"
"ID","AL","m","87","0"
"ID","AL","m","88","0"
"ID","AL","m","89","0"
"ID","AL","m","90","0"
"ID","AL","m","91","0"
"ID","AL","m","92","0"
"ID","AL","m","93","0"
"ID","AL","m","94","0"
"ID","AL","m","95","0"
"ID","AL","m","96","0"
"ID","AL","m","97","0"
"ID","AL","m","98","0"
"ID","AL","m","99","0"
"ID","AL","m","100","0"
"ID","AL","f","0","0.000165275"
"ID","AL","f","1","0.000165275"
"ID","AL","f","2","0.000165275"
"ID","AL","f","3","0.000165275"
"ID","AL","f","4","0.000165275"
"ID","AL","f","5","0.0003182"
"ID","AL","f","6","0.0003182"
"ID","AL","f","7","0.0003182"
"ID","AL","f","8","0.0003182"
"ID","AL","f","9","0.0003182"
"ID","AL","f","10","0.000208017"
"ID","AL","f","11","0.000208017"
"ID","AL","f","12","0.000208017"
"ID","AL","f","13","0.000208017"
"ID","AL","f","14","0.000208017"
"ID","AL","f","15","0.000341541"
"ID","AL","f","16","0.000341541"
"ID","AL","f","17","0.000341541"
"ID","AL","f","18","0.000341541"
"ID","AL","f","19","0.000341541"
"ID","AL","f","20","0.000231328"
"ID","AL","f","21","0.000231328"
"ID","AL","f","22","0.000231328"
"ID","AL","f","23","0.000231328"
"ID","AL","f","24","0.000231328"
"ID","AL","f","25","0.000345218"
"ID","AL","f","26","0.000345218"
"ID","AL","f","27","0.000345218"
"ID","AL","f","28","0.000345218"
"ID","AL","f","29","0.000345218"
"ID","AL","f","30","0.000268374"
"ID","AL","f","31","0.000268374"
"ID","AL","f","32","0.000268374"
"ID","AL","f","33","0.000268374"
"ID","AL","f","34","0.000268374"
"ID","AL","f","35","0.000403692"
"ID","AL","f","36","0.000403692"
"ID","AL","f","37","0.000403692"
"ID","AL","f","38","0.000403692"
"ID","AL","f","39","0.000403692"
"ID","AL","f","40","0.00039575"
"ID","AL","f","41","0.00039575"
"ID","AL","f","42","0.00039575"
"ID","AL","f","43","0.00039575"
"ID","AL","f","44","0.00039575"
"ID","AL","f","45","0.00033907"
"ID","AL","f","46","0.00033907"
"ID","AL","f","47","0.00033907"
"ID","AL","f","48","0.00033907"
"ID","AL","f","49","0.00033907"
"ID","AL","f","50","0.000105948"
"ID","AL","f","51","0.000105948"
"ID","AL","f","52","0.000105948"
"ID","AL","f","53","0.000105948"
"ID","AL","f","54","0.000105948"
"ID","AL","f","55","0"
"ID","AL","f","56","0"
"ID","AL","f","57","0"
"ID","AL","f","58","0"
"ID","AL","f","59","0"
"ID","AL","f","60","0"
"ID","AL","f","61","0"
"ID","AL","f","62","0"
"ID","AL","f","63","0"
"ID","AL","f","64","0"
"ID","AL","f","65","0"
"ID","AL","f","66","0"
"ID","AL","f","67","0"
"ID","AL","f","68","0"
"ID","AL","f","69","0"
"ID","AL","f","70","0.000681064"
"ID","AL","f","71","0.000681064"
"ID","AL","f","72","0.000681064"
"ID","AL","f","73","0.000681064"
"ID","AL","f","74","0.000681064"
"ID","AL","f","75","0.000681064"
"ID","AL","f","76","0.000681064"
"ID","AL","f","77","0.000681064"
"ID","AL","f","78","0.000681064"
"ID","AL","f","79","0.000681064"
"ID","AL","f","80","0.000681064"
"ID","AL","f","81","0.000681064"
"ID","AL","f","82","0.000681064"
"ID","AL","f","83","0.000681064"
"ID","AL","f","84","0.000681064"
"ID","AL","f","85","0"
"ID","AL","f","86","0"
"ID","AL","f","87","0"
"ID","AL","f","88","0"
"ID","AL","f","89","0"
"ID","AL","f","90","0"
"ID","AL","f","91","0"
"ID","AL","f","92","0"
"ID","AL","f","93","0"
"ID","AL","f","94","0"
"ID","AL","f","95","0"
"ID","AL","f","96","0"
"ID","AL","f","97","0"
"ID","AL","f","98","0"
"ID","AL","f","99","0"
"ID","AL","f","100","0"
"ID","AK","m","0","0.000204459"
"ID","AK","m","1","0.000204459"
"ID","AK","m","2","0.000204459"
"ID","AK","m","3","0.000204459"
"ID","AK","m","4","0.000204459"
"ID","AK","m","5","0.000136306"
"ID","AK","m","6","0.000136306"
"ID","AK","m","7","0.000136306"
"ID","AK","m","8","0.000136306"
"ID","AK","m","9","0.000136306"
"ID","AK","m","10","0.000503944"
"ID","AK","m","11","0.000503944"
"ID","AK","m","12","0.000503944"
"ID","AK","m","13","0.000503944"
"ID","AK","m","14","0.000503944"
"ID","AK","m","15","0.001501774"
"ID","AK","m","16","0.001501774"
"ID","AK","m","17","0.001501774"
"ID","AK","m","18","0.001501774"
"ID","AK","m","19","0.001501774"
"ID","AK","m","20","0.001774692"
"ID","AK","m","21","0.001774692"
"ID","AK","m","22","0.001774692"
"ID","AK","m","23","0.001774692"
"ID","AK","m","24","0.001774692"
"ID","AK","m","25","0.00171082"
"ID","AK","m","26","0.00171082"
"ID","AK","m","27","0.00171082"
"ID","AK","m","28","0.00171082"
"ID","AK","m","29","0.00171082"
"ID","AK","m","30","0.00080172"
"ID","AK","m","31","0.00080172"
"ID","AK","m","32","0.00080172"
