"from","to","gender","age","mrate"
"AL","MT","m","0","2.43513e-05"
"AL","MT","m","1","2.43513e-05"
"AL","MT","m","2","2.43513e-05"
"AL","MT","m","3","2.43513e-05"
"AL","MT","m","4","2.43513e-05"
"AL","MT","m","5","2.74818e-05"
"AL","MT","m","6","2.74818e-05"
"AL","MT","m","7","2.74818e-05"
"AL","MT","m","8","2.74818e-05"
"AL","MT","m","9","2.74818e-05"
"AL","MT","m","10","3.80861e-05"
"AL","MT","m","11","3.80861e-05"
"AL","MT","m","12","3.80861e-05"
"AL","MT","m","13","3.80861e-05"
"AL","MT","m","14","3.80861e-05"
"AL","MT","m","15","6.11558e-05"
"AL","MT","m","16","6.11558e-05"
"AL","MT","m","17","6.11558e-05"
"AL","MT","m","18","6.11558e-05"
"AL","MT","m","19","6.11558e-05"
"AL","MT","m","20","4.99081e-05"
"AL","MT","m","21","4.99081e-05"
"AL","MT","m","22","4.99081e-05"
"AL","MT","m","23","4.99081e-05"
"AL","MT","m","24","4.99081e-05"
"AL","MT","m","25","3.05444e-05"
"AL","MT","m","26","3.05444e-05"
"AL","MT","m","27","3.05444e-05"
"AL","MT","m","28","3.05444e-05"
"AL","MT","m","29","3.05444e-05"
"AL","MT","m","30","0"
"AL","MT","m","31","0"
"AL","MT","m","32","0"
"AL","MT","m","33","0"
"AL","MT","m","34","0"
"AL","MT","m","35","8.50324e-06"
"AL","MT","m","36","8.50324e-06"
"AL","MT","m","37","8.50324e-06"
"AL","MT","m","38","8.50324e-06"
"AL","MT","m","39","8.50324e-06"
"AL","MT","m","40","2.90427e-05"
"AL","MT","m","41","2.90427e-05"
"AL","MT","m","42","2.90427e-05"
"AL","MT","m","43","2.90427e-05"
"AL","MT","m","44","2.90427e-05"
"AL","MT","m","45","2.90427e-05"
"AL","MT","m","46","2.90427e-05"
"AL","MT","m","47","2.90427e-05"
"AL","MT","m","48","2.90427e-05"
"AL","MT","m","49","2.90427e-05"
"AL","MT","m","50","0.000115535"
"AL","MT","m","51","0.000115535"
"AL","MT","m","52","0.000115535"
"AL","MT","m","53","0.000115535"
"AL","MT","m","54","0.000115535"
"AL","MT","m","55","9.49954e-05"
"AL","MT","m","56","9.49954e-05"
"AL","MT","m","57","9.49954e-05"
"AL","MT","m","58","9.49954e-05"
"AL","MT","m","59","9.49954e-05"
"AL","MT","m","60","0.000108138"
"AL","MT","m","61","0.000108138"
"AL","MT","m","62","0.000108138"
"AL","MT","m","63","0.000108138"
"AL","MT","m","64","0.000108138"
"AL","MT","m","65","1.31426e-05"
"AL","MT","m","66","1.31426e-05"
"AL","MT","m","67","1.31426e-05"
"AL","MT","m","68","1.31426e-05"
"AL","MT","m","69","1.31426e-05"
"AL","MT","m","70","1.31426e-05"
"AL","MT","m","71","1.31426e-05"
"AL","MT","m","72","1.31426e-05"
"AL","MT","m","73","1.31426e-05"
"AL","MT","m","74","1.31426e-05"
"AL","MT","m","75","0"
"AL","MT","m","76","0"
"AL","MT","m","77","0"
"AL","MT","m","78","0"
"AL","MT","m","79","0"
"AL","MT","m","80","0"
"AL","MT","m","81","0"
"AL","MT","m","82","0"
"AL","MT","m","83","0"
"AL","MT","m","84","0"
"AL","MT","m","85","0"
"AL","MT","m","86","0"
"AL","MT","m","87","0"
"AL","MT","m","88","0"
"AL","MT","m","89","0"
"AL","MT","m","90","0"
"AL","MT","m","91","0"
"AL","MT","m","92","0"
"AL","MT","m","93","0"
"AL","MT","m","94","0"
"AL","MT","m","95","0"
"AL","MT","m","96","0"
"AL","MT","m","97","0"
"AL","MT","m","98","0"
"AL","MT","m","99","0"
"AL","MT","m","100","0"
"AL","MT","f","0","1.1983e-05"
"AL","MT","f","1","1.1983e-05"
"AL","MT","f","2","1.1983e-05"
"AL","MT","f","3","1.1983e-05"
"AL","MT","f","4","1.1983e-05"
"AL","MT","f","5","5.92594e-05"
"AL","MT","f","6","5.92594e-05"
"AL","MT","f","7","5.92594e-05"
"AL","MT","f","8","5.92594e-05"
"AL","MT","f","9","5.92594e-05"
"AL","MT","f","10","0.000123869"
"AL","MT","f","11","0.000123869"
"AL","MT","f","12","0.000123869"
"AL","MT","f","13","0.000123869"
"AL","MT","f","14","0.000123869"
"AL","MT","f","15","0.000126816"
"AL","MT","f","16","0.000126816"
"AL","MT","f","17","0.000126816"
"AL","MT","f","18","0.000126816"
"AL","MT","f","19","0.000126816"
"AL","MT","f","20","7.55448e-05"
"AL","MT","f","21","7.55448e-05"
"AL","MT","f","22","7.55448e-05"
"AL","MT","f","23","7.55448e-05"
"AL","MT","f","24","7.55448e-05"
"AL","MT","f","25","2.94635e-06"
"AL","MT","f","26","2.94635e-06"
"AL","MT","f","27","2.94635e-06"
"AL","MT","f","28","2.94635e-06"
"AL","MT","f","29","2.94635e-06"
"AL","MT","f","30","0"
"AL","MT","f","31","0"
"AL","MT","f","32","0"
"AL","MT","f","33","0"
"AL","MT","f","34","0"
"AL","MT","f","35","2.06454e-05"
"AL","MT","f","36","2.06454e-05"
"AL","MT","f","37","2.06454e-05"
"AL","MT","f","38","2.06454e-05"
"AL","MT","f","39","2.06454e-05"
"AL","MT","f","40","2.65004e-05"
"AL","MT","f","41","2.65004e-05"
"AL","MT","f","42","2.65004e-05"
"AL","MT","f","43","2.65004e-05"
"AL","MT","f","44","2.65004e-05"
"AL","MT","f","45","7.1743e-05"
"AL","MT","f","46","7.1743e-05"
"AL","MT","f","47","7.1743e-05"
"AL","MT","f","48","7.1743e-05"
"AL","MT","f","49","7.1743e-05"
"AL","MT","f","50","5.10976e-05"
"AL","MT","f","51","5.10976e-05"
"AL","MT","f","52","5.10976e-05"
"AL","MT","f","53","5.10976e-05"
"AL","MT","f","54","5.10976e-05"
"AL","MT","f","55","4.52426e-05"
"AL","MT","f","56","4.52426e-05"
"AL","MT","f","57","4.52426e-05"
"AL","MT","f","58","4.52426e-05"
"AL","MT","f","59","4.52426e-05"
"AL","MT","f","60","0"
"AL","MT","f","61","0"
"AL","MT","f","62","0"
"AL","MT","f","63","0"
"AL","MT","f","64","0"
"AL","MT","f","65","0"
"AL","MT","f","66","0"
"AL","MT","f","67","0"
"AL","MT","f","68","0"
"AL","MT","f","69","0"
"AL","MT","f","70","0"
"AL","MT","f","71","0"
"AL","MT","f","72","0"
"AL","MT","f","73","0"
"AL","MT","f","74","0"
"AL","MT","f","75","0"
"AL","MT","f","76","0"
"AL","MT","f","77","0"
"AL","MT","f","78","0"
"AL","MT","f","79","0"
"AL","MT","f","80","0"
"AL","MT","f","81","0"
"AL","MT","f","82","0"
"AL","MT","f","83","0"
"AL","MT","f","84","0"
"AL","MT","f","85","0"
"AL","MT","f","86","0"
"AL","MT","f","87","0"
"AL","MT","f","88","0"
"AL","MT","f","89","0"
