region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
FL,840-12,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.005375866,0.006691076,0.005375866,0.006691076,NA,NA
FL,840-12,1,99464.97012,99334.80882,99464.97012,99334.80882,NA,NA,0.000389389,0.000476416,0.000389389,0.000476416,NA,NA
FL,840-12,2,99426.24665,99287.49509,99426.24665,99287.49509,NA,NA,0.000250778,0.000342056,0.000250778,0.000342056,NA,NA
FL,840-12,3,99401.31584,99253.53941,99401.31584,99253.53941,NA,NA,0.000184201,0.000259658,0.000184201,0.000259658,NA,NA
FL,840-12,4,99383.00774,99227.77091,99383.00774,99227.77091,NA,NA,0.000152789,0.0002323,0.000152789,0.0002323,NA,NA
FL,840-12,5,99367.82422,99204.72298,99367.82422,99204.72298,NA,NA,1.43E-04,0.000204773,1.43E-04,0.000204773,NA,NA
FL,840-12,6,99353.6518,99184.41064,99353.6518,99184.41064,NA,NA,1.27E-04,0.000183094,1.27E-04,0.000183094,NA,NA
FL,840-12,7,99341.05671,99166.2522,99341.05671,99166.2522,NA,NA,1.15E-04,0.000164925,1.15E-04,0.000164925,NA,NA
FL,840-12,8,99329.5935,99149.89848,99329.5935,99149.89848,NA,NA,1.06E-04,1.45E-04,1.06E-04,1.45E-04,NA,NA
FL,840-12,9,99319.03922,99135.48026,99319.03922,99135.48026,NA,NA,1.01E-04,1.29E-04,1.01E-04,1.29E-04,NA,NA
FL,840-12,10,99309.05496,99122.64437,99309.05496,99122.64437,NA,NA,9.94E-05,1.22E-04,9.94E-05,1.22E-04,NA,NA
FL,840-12,11,99299.18563,99110.5428,99299.18563,99110.5428,NA,NA,1.05E-04,1.34E-04,1.05E-04,1.34E-04,NA,NA
FL,840-12,12,99288.74823,99097.223,99288.74823,99097.223,NA,NA,1.21E-04,0.000177049,1.21E-04,0.000177049,NA,NA
FL,840-12,13,99276.72564,99079.67948,99276.72564,99079.67948,NA,NA,1.47E-04,0.000256097,1.47E-04,0.000256097,NA,NA
FL,840-12,14,99262.1179,99054.30868,99262.1179,99054.30868,NA,NA,0.000183085,0.000364224,0.000183085,0.000364224,NA,NA
FL,840-12,15,99243.94636,99018.23708,99243.94636,99018.23708,NA,NA,0.000222034,0.000477565,0.000222034,0.000477565,NA,NA
FL,840-12,16,99221.91311,98970.96044,99221.91311,98970.96044,NA,NA,0.000262896,0.000592918,0.000262896,0.000592918,NA,NA
FL,840-12,17,99195.8316,98912.29655,99195.8316,98912.29655,NA,NA,0.000305669,0.000727341,0.000305669,0.000727341,NA,NA
FL,840-12,18,99165.51528,98840.3802,99165.51528,98840.3802,NA,NA,3.46E-04,0.000879397,0.000346008,0.000879397,NA,NA
FL,840-12,19,99131.20911,98753.49851,99131.20911,98753.49851,NA,NA,0.000385065,0.00103451,0.000385065,0.00103451,NA,NA
FL,840-12,20,99093.04453,98651.38983,99093.04453,98651.38983,NA,NA,0.000423953,0.001189519,0.000423953,0.001189519,NA,NA
FL,840-12,21,99051.04286,98534.11191,99051.04286,98534.11191,NA,NA,0.000461612,0.001328242,0.000461612,0.001328242,NA,NA
FL,840-12,22,99005.33048,98403.32163,99005.33048,98403.32163,NA,NA,0.000494855,0.001429342,0.000494855,0.001429342,NA,NA
FL,840-12,23,98956.34935,98262.7693,98956.34935,98262.7693,NA,NA,0.000523729,0.001486796,0.000523729,0.001486796,NA,NA
FL,840-12,24,98904.53635,98116.78029,98904.53635,98116.78029,NA,NA,0.000551471,0.001514957,0.000551471,0.001514957,NA,NA
FL,840-12,25,98850.00806,97968.25097,98850.00806,97968.25097,NA,NA,0.000580228,0.001532254,0.000580228,0.001532254,NA,NA
FL,840-12,26,98792.66983,97818.25368,98792.66983,97818.25368,NA,NA,0.000611033,0.001554952,0.000611033,0.001554952,NA,NA
FL,840-12,27,98732.32303,97666.26915,98732.32303,97666.26915,NA,NA,0.000642837,0.001581952,0.000642837,0.001581952,NA,NA
FL,840-12,28,98668.87531,97511.88793,98668.87531,97511.88793,NA,NA,0.000675624,0.001616468,0.000675624,0.001616468,NA,NA
FL,840-12,29,98602.23511,97354.38948,98602.23511,97354.38948,NA,NA,0.000708343,0.001657417,0.000708343,0.001657417,NA,NA
FL,840-12,30,98532.41567,97193.1653,98532.41567,97193.1653,NA,NA,0.000744162,0.001700486,0.000744162,0.001700486,NA,NA
FL,840-12,31,98459.1193,97028.03103,98459.1193,97028.03103,NA,NA,0.000784103,0.001742396,0.000784103,0.001742396,NA,NA
FL,840-12,32,98381.94786,96859.11698,98381.94786,96859.11698,NA,NA,0.000827092,0.00178319,0.000827092,0.00178319,NA,NA
FL,840-12,33,98300.6101,96686.55259,98300.6101,96686.55259,NA,NA,0.00087731,0.001822855,0.00087731,0.001822855,NA,NA
FL,840-12,34,98214.4073,96510.46646,98214.4073,96510.46646,NA,NA,0.000934712,0.00186572,0.000934712,0.00186572,NA,NA
FL,840-12,35,98122.64847,96330.57385,98122.64847,96330.57385,NA,NA,0.001002348,0.001922387,0.001002348,0.001922387,NA,NA
FL,840-12,36,98024.34528,96145.56591,98024.34528,96145.56591,NA,NA,0.001080143,0.001993965,0.001080143,0.001993965,NA,NA
FL,840-12,37,97918.52212,95954.0482,97918.52212,95954.0482,NA,NA,0.001163902,0.002074949,0.001163902,0.002074949,NA,NA
FL,840-12,38,97804.62083,95755.15591,97804.62083,95755.15591,NA,NA,0.001250495,0.00216321,0.001250495,0.00216321,NA,NA
FL,840-12,39,97682.39304,95548.2412,97682.39304,95548.2412,NA,NA,0.001339915,0.002260855,0.001339915,0.002260855,NA,NA
FL,840-12,40,97551.5946,95332.46569,97551.5946,95332.46569,NA,NA,0.001439317,0.00237731,0.001439317,0.00237731,NA,NA
FL,840-12,41,97411.28788,95106.10127,97411.28788,95106.10127,NA,NA,0.001550675,0.002518786,0.001550675,0.002518786,NA,NA
FL,840-12,42,97260.35168,94866.85205,97260.35168,94866.85205,NA,NA,0.001668808,0.002685074,0.001668808,0.002685074,NA,NA
FL,840-12,43,97098.1773,94612.46902,97098.1773,94612.46902,NA,NA,0.001798777,0.002883314,0.001798777,0.002883314,NA,NA
FL,840-12,44,96923.6763,94340.06266,96923.6763,94340.06266,NA,NA,0.001945517,0.003118468,0.001945517,0.003118468,NA,NA
FL,840-12,45,96735.29192,94046.32416,96735.29192,94046.32416,NA,NA,0.002101892,0.003377644,0.002101892,0.003377644,NA,NA
FL,840-12,46,96532.17822,93729.20288,96532.17822,93729.20288,NA,NA,0.002279854,0.003673153,0.002279854,0.003673153,NA,NA
FL,840-12,47,96312.34833,93385.55432,96312.34833,93385.55432,NA,NA,0.002497274,0.004030282,0.002497274,0.004030282,NA,NA
FL,840-12,48,96072.12864,93009.94115,96072.12864,93009.94115,NA,NA,0.002753792,0.004449434,0.002753792,0.004449434,NA,NA
