"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"IL",0,1,1,79750,77435.2549835349,77534.0030673296,77573.3050581243,77565.558456909,77530.6244499536,77406.7793085289,77228.8693504131,77047.786836993,76885.2123724272,76734.1391931504,76556.2976506478,76347.0673259009,76130.0668423679,75919.2135126706,75673.4621386162,75374.6825863455,75038.0052043268,74654.849808516,74228.8008650477,73751.5300249262,73245.0601367018,72741.5282712335,72240.6037870262,71758.8622000846,71278.295403149,70816.1823632502,70379.9086645636,69936.9910100671,69511.7626985669,69106.9946867233,68717.4866596295,68365.7859563917,68037.8447625038,67731.9601262938,67455.0943999383,67191.8759631165,66941.9902989689,66696.7462587779,66449.2070765531,66195.3692085679,65931.3848590014,65657.6536050546,65371.403576183,65070.8566562284,64756.8208583208,64429.830018757,64091.4850409449,63743.7522728611,63388.4852251612,63028.4597892662,62666.2232736379,62304.2779904409,61945.1221463633,61590.9944074436,61243.9537126407,60905.6606524344,60576.9859758569,60258.3524361049,59949.811599673,59650.831882812,59360.7630349907,59078.6217509238,58803.0716424293,58532.8046811825,58266.3381742183,58002.1766786575,57738.9428088536,57475.2777130372,57210.0400320231,56942.3348746516,56671.5149948749,56397.2174361063,56119.3173816455,55837.9746603195,55553.5898304922,55266.7536817119,54978.2177584241,54688.8161580797,54399.435661832,54110.9687870039,53824.2534670896,53540.0450530936,53258.9819528485,52981.5633111395,52708.1393330072,52438.9000992313,52173.8790497561,51912.9628494556,51655.9065465156,51402.3578669057
"IL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL",1,1,1,79860,79516.8243104547,77208.8472220816,77307.3065829606,77346.4936612938,77338.7697098476,77303.9378440979,77180.4548051967,77003.0650261048,76822.5119677309,76660.4128437655,76509.7813772504,76332.4598137359,76123.8412435376,75907.4752332006,75697.2384034474,75452.2055653943,75154.2995946675,74818.6066011216,74436.5714877386,74011.7682402724,73535.8928604299,73030.9038056277,72528.8441832934,72029.3843186726,71549.0512637273,71069.8895638983,70609.1276654005,70174.1295581937,69732.5069209951,69308.5219061062,68904.9373683724,68516.5681977402,68165.8958086589,67838.9134600878,67533.9231795013,67257.8669623202,66995.4181322759,66746.2630921038,66501.7361045545,66254.9206855837,66001.8249971583,65738.6124937704,65465.6815843238,65180.2685027608,64880.6003318382,64567.4827221904,64241.447949266,63904.0922356984,63557.3761801912,63203.1478740438,62844.1750924343,62482.9976959197,62122.1106803213,61764.0049479878,61410.9126194721,61064.8866137389,60727.5826659787,60399.868979299,60082.1670708366,59774.5283563143,59476.422806245,59187.2020713215,58905.8857212792,58631.141275312,58361.6645295517,58095.97712618,57832.5879947431,57570.1237768402,57307.2295937577,57042.7674234541,56775.8449912822,56505.8169436335,56232.3213851458,55955.2338640621,55674.7137418965,55391.1604058472,55105.1629180923,54817.4706256869,54528.9151873202,54240.3807913452,53952.7573455134,53666.8803333411,53383.5028973125,53103.2615786625,52826.6540627601,52554.0295307047,52285.5775075118,52021.3313353526,51761.1780104743,51504.8732972608
"IL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL",2,1,1,84090,79836.7850909796,79493.7091609186,77186.4029901279,77284.8337293551,77324.0094161975,77316.2877100659,77281.4659697682,77158.0188267788,76980.6806140228,76800.1800415345,76638.1280389867,76487.5403602977,76310.2703432892,76101.7124174826,75885.4093036801,75675.2335887387,75430.2719805259,75132.4526095989,74796.8572003543,74414.9331426988,73990.2533834463,73514.516338235,73009.674081266,72507.7604051934,72008.4457310974,71528.2523066076,71049.2298967269,70588.6019394456,70153.730284048,69712.2360243769,69288.3742598454,68884.9070421508,68496.6507685253,68146.080318182,67819.1930217706,67514.2914003578,67238.3154313605,66975.9428938997,66726.8602818717,66482.4043771144,66235.6607061714,65982.6385914172,65719.5026026088,65446.6510328345,65161.3209194498,64861.7398605899,64548.7132726904,64222.7732764702,63885.5156305484,63538.9003636924,63184.7750299705,62825.9065999822,62464.8341959593,62104.0520884405,61746.0504556813,61393.0607693679,61047.1353516918,60709.9294565295,60382.3110346058,60064.7014805248,59757.152195063,59459.1333028102,59169.9966429311,58888.7620701675,58614.0974910587,58344.6990808624,58079.0889115114,57815.7763459989,57553.3884251526,57290.5706641154,57026.1853716634,56759.340532529,56489.390980705,56215.9749260304,55938.9679529255,55658.529376579,55375.0584680892,55089.1441183967,54801.5354567249,54513.0639000042,54224.6133795583,53937.0735444468,53651.2796353152,53367.9845757128,53087.8247218351,52811.2976143765,52538.752332931,52270.3783474202,52006.2089903229,51746.131290736
"IL",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL",3,1,1,83900,84073.4930669849,79821.1130673901,79478.1044834035,77171.2512386255,77269.6626558213,77308.8306524456,77301.110462091,77266.2955573283,77142.8726471099,76965.5692459843,76785.1041059001,76623.0839142877,76472.5257960782,76295.2905773132,76086.7735915912,75870.5129382597,75660.3784809762,75415.4649589194,75117.7040501686,74782.1745185663,74400.3254329032,73975.7290386209,73500.085380965,72995.3422249274,72493.5270749034,71994.3104166699,71514.2112545264,71035.2828771207,70574.7453414691,70139.9590517188,69698.5514577175,69274.7728975831,68871.3848808201,68483.2048222059,68132.7031891172,67805.8800609387,67501.0382919536,67225.1164972557,66962.7954637299,66713.7617468142,66469.3538289429,66222.6585939762,65969.6861476618,65706.6018126546,65433.8038038576,65148.5297009983,64849.0074501353,64536.0423096008,64210.1662956577,63872.9748536766,63526.4276276696,63172.3718090287,62813.5738251949,62452.5722999685,62091.8610142606,61733.9296575029,61381.009263342,61035.151751097,60698.0120497166,60370.4579395464,60052.9107324702,59745.4218191746,59447.4614282642,59158.3815261385,58877.2021599423,58602.591497706,58333.2459706291,58067.6879407629,57804.4270637137,57542.0906498223,57279.3244801179,57014.9910867064,56748.1986294234,56478.3020689083,56204.9396860199,55927.9870896013,55647.6035635675,55364.1883006395,55078.3300761583,54790.7778722927,54502.362942765,54213.9690453827,53926.4856545666,53640.7478470037,53357.5083984439,53077.4035401654,52800.9307151951,52528.4389346023,52260.1176311156,51996.0001306705
"IL",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL",4,1,1,83030,83887.3911577919,84060.8581515145,79809.1172173361,79466.1601821112,77159.6536208678,77258.0502483851,77297.2123586794,77289.4933285473,77254.6836559137,77131.2792942055,76954.0025389751,76773.5645199454,76611.5686774036,76461.0331856966,76283.8246025801,76075.3389536611,75859.1108008833,75649.0079234831,75404.1312080527,75106.4150480542,74770.9359412305,74389.1442414418,73964.6116572779,73489.0394813363,72984.3721802071,72482.6324450585,71983.4908111882,71503.4638003506,71024.6073983007,70564.1390741523,70129.4181259005,69688.0768684748,69264.3619955514,68861.0346016233,68472.9128803286,68122.4639220884,67795.6899102538,67490.8939541621,67215.0136261433,66952.7320153174,66703.7357242282,66459.364536999,66212.7063764219,65959.7719478626,65696.7271502674,65423.9701386939,65138.7389080175,64839.2616706086,64526.3435637818,64200.5165238463,63863.3757564026,63516.8806109592,63162.8780013046,62804.1339391295,62443.1866667191,62082.5295902089,61724.6520248696,61371.7846690587,61025.9791337243,60688.8900991055,60361.3852151342,60043.8857303777,59736.4430277994,59438.5274156204,59149.490957629,58868.3538482417,58593.7844556419,58324.4794069351,58058.9612862381,57795.7399731324,57533.4429842523,57270.7163041447,57006.4226358588,56739.67027326,56469.8142739266,56196.4929730781,55919.5819982518,55639.2406094246,55355.8679393253,55070.0526748113,54782.5436854911,54494.172100163,54205.8215438194,53918.3813572072,53632.6864915147,53349.4896093615,53069.4268464103,52792.9955709302,52520.5447415396,52252.2637624983
"IL",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
