"state","age","female","urban","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"AR",0,1,1,18070,18456.7721577515,18513.6361822995,18562.647844588,18611.9178214509,18627.3069086116,18630.7828956251,18628.0169138928,18605.5467875356,18575.1939245389,18547.5096782194,18516.1872847364,18463.3419205365,18432.6577790986,18404.3116894025,18370.0981984745,18358.0428336224,18333.6883242516,18313.1723416516,18286.0350940947,18234.8747834751,18197.5772748955,18136.8583636977,18053.0500197728,17992.3365873731,17928.2663629754,17868.4458325506,17811.8884645123,17749.2518101624,17698.3513704465,17643.9198822531,17594.213615831,17556.0708819933,17515.3003433494,17479.3180650023,17449.392947139,17420.0788357447,17388.1470379308,17352.2502970616,17322.0197509768,17295.6281416726,17266.756358721,17236.0376698591,17202.0819310112,17167.6472960162,17131.9347484865,17092.5149496492,17050.6586534183,17005.3306321552,16957.8318490881,16910.9132013961,16864.418357278,16817.9167729606,16771.18346439,16724.7317397155,16679.4619841988,16635.1356039595,16591.983608195,16550.2895361942,16510.0101838538,16471.2242641719,16433.6063698161,16397.226350767,16362.0636791227,16327.635706177,16293.7859904952,16260.1865403539,16226.5023779601,16192.5390690906,16158.0552548106,16123.0158024156,16087.2338608532,16050.5641390529,16013.1414961746,15975.0152079056,15936.2323391009,15896.8837790218,15857.1086765928,15817.1204489589,15777.0473596324,15737.0297260767,15697.2432802187,15657.8066702739,15618.8319123675,15580.3990959824,15542.5559881875,15505.3241987694,15468.6918341096,15432.6525305744,15397.1645894689,15362.1360094106
"AR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",1,1,1,19100,17997.4088791964,18382.6272890548,18439.2628784464,18488.0776502259,18537.149698874,18552.476964724,18555.9389879415,18553.1841177595,18530.8042587878,18500.5733298446,18473.0002971647,18441.80373255,18389.1706596736,18358.6097831066,18330.377565819,18296.3015179266,18284.2945820976,18260.0379100888,18239.6043446538,18212.5761133235,18161.6213248007,18124.4736484264,18063.9986583033,17980.5269907269,17920.0574573922,17856.2446170233,17796.6643986821,17740.3342338943,17677.9492046104,17627.2532430333,17573.0404179686,17523.5338324314,17485.5443262527,17444.9375717314,17409.0998420238,17379.2949398686,17350.0985896366,17318.2950688006,17282.5425329483,17252.4334295431,17226.1478410745,17197.3920423556,17166.7967571492,17132.9774258906,17098.6811223151,17063.1120398575,17023.8505989272,16982.1624485433,16937.0165198019,16889.7085496789,16842.9783844009,16796.6703201858,16750.3555428482,16703.8099721441,16657.5448541524,16612.4569570912,16568.3086455637,16525.3300007531,16483.8034229093,16443.6858814893,16405.055773284,16367.588998193,16331.3551255941,16296.3337100508,16262.0440417617,16228.3303077512,16194.8658339101,16161.316988124,16127.4901172543,16093.1448319576,16058.2461406651,16022.6079429456,15986.0855313947,15948.8132234135,15910.8400967381,15872.2130271538,15833.0225388002,15793.40722161,15753.5796353852,15713.6675283758,15673.8106543591,15634.1840393089,15594.905854805,15556.0876669795,15517.8092435781,15480.1181597793,15443.0359385584,15406.5507340762,15370.656208263,15335.3108299366
"AR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",2,1,1,20070,19090.4444796633,17988.4049730941,18373.4306624107,18430.0379176387,18478.8282679237,18527.8757663645,18543.1953641516,18546.6556553569,18543.9021634062,18521.5335008323,18491.317696091,18463.7584578967,18432.5775005808,18379.970759453,18349.4251721571,18321.2070791379,18287.1480791182,18275.1471502273,18250.9026135653,18230.4792708188,18203.464561416,18152.5352650145,18115.4061732149,18054.9614380655,17971.5315304481,17911.0922493572,17847.3113338519,17787.7609228398,17731.4589394151,17669.1051206766,17618.4345217325,17564.2488187491,17514.7670008132,17476.7965003675,17436.2100609598,17400.3902604749,17370.6002693851,17341.4185257666,17309.630915883,17273.8962666319,17243.8022264806,17217.5297884034,17188.788375895,17158.2083971738,17124.4059853555,17090.1268398441,17054.575552208,17015.3337533456,16973.6664590858,16928.543116357,16881.2588138921,16834.5520272029,16788.2671304039,16741.9755238411,16695.4532393751,16649.211267314,16604.1459272328,16560.0197026209,16517.0625595545,16475.5567570018,16435.4592859474,16396.8485039612,16359.4004730864,16323.1847278963,16288.1808331828,16253.9083196383,16220.2114522388,16186.7637203066,16153.2316586398,16119.4217109823,16085.0936082548,16050.2123763945,16014.5920080741,15978.0878682848,15940.8342072301,15902.8800780932,15864.2723332078,15825.1014514253,15785.5059533434,15745.6982924229,15705.8061530024,15665.9692189423,15626.3624286527,15587.1038945933,15548.305127081,15510.0458539547,15472.3736265914,15435.3099571987,15398.8430058638,15362.9664376878
"AR",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",3,1,1,19810,20063.0152195835,19083.8006050872,17982.1446313513,18367.0363236626,18423.62387838,18472.3972486011,18521.427677485,18536.7419437312,18540.2010306826,18537.4484970048,18515.0876191941,18484.8823301857,18457.3326831837,18426.1625774941,18373.5741446142,18343.0391878225,18314.8309152908,18280.7837685165,18268.7870162003,18244.5509171449,18224.1346821495,18197.1293744314,18146.217802492,18109.1016323941,18048.6779332787,17965.2770610168,17904.8588140617,17841.100095651,17781.5704094294,17725.2880202744,17662.9559019709,17612.3029374567,17558.136092233,17508.6714950063,17470.7142090901,17430.1418946134,17394.3345601694,17364.5549366206,17335.3833488601,17303.6068017307,17267.884588886,17237.8010220912,17211.5377273727,17182.8063174779,17152.2369812299,17118.446333359,17084.1791177083,17048.640202665,17009.4120607707,16967.759267602,16922.6516287417,16875.3837822046,16828.6932504555,16782.4244617702,16736.1489656561,16689.6428719197,16643.4169930335,16598.3673366347,16554.2564688733,16511.3142757926,16469.8229181285,16429.739401834,16391.1420572087,16353.7070590331,16317.503917681,16282.5122050561,16248.2516190642,16214.5664788805,16181.1303874596,16147.6099956527,16113.8118145652,16079.4956587366,16044.6265662755,16009.0185945895,15972.5271590055,15935.2864630052,15897.3455427003,15858.7512341189,15819.5939846238,15780.0122666047,15740.218459584,15700.3402034637,15660.5171334911,15620.9241271942,15581.679255927,15542.8939911985,15504.6480331007,15466.9889164617,15429.9381460023,15393.4838859304
"AR",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AR",4,1,1,19920,19804.6070292258,20057.5533692695,19078.6053310375,17977.2492663611,18362.0361777716,18418.608327389,18467.3684198029,18516.3855008994,18531.6955980698,18535.1537433375,18532.4019589951,18510.0471685928,18479.8501025143,18452.307955484,18421.1463353809,18368.5722189009,18338.0455747861,18309.844981527,18275.8071035699,18263.8136171867,18239.5841160402,18219.1734390538,18192.1754831194,18141.27777108,18104.1717052941,18043.7644556104,17960.3862879657,17899.9844889582,17836.2431278875,17776.7296477163,17720.4625805844,17658.1474312508,17607.5082562347,17553.3561571095,17503.905025866,17465.9580732428,17425.3968039608,17389.5992175183,17359.8277010184,17330.6640547784,17298.8961583299,17263.1836703136,17233.1082933116,17206.8521483751,17178.128560169,17147.5675459573,17113.7860970755,17079.5282101524,17043.9989700374,17004.7815074072,16963.1400535771,16918.0446945844,16870.7897159986,16824.1118950357,16777.8557023233,16731.5928040082,16685.0993708475,16638.8860762528,16593.8486839367,16549.7498246873,16506.8193219645,16465.3392596907,16425.266655523,16386.6798184369,16349.2550113694,16313.0617257711,16278.0795391069,16243.8282800378,16210.1523101204,16176.7253211662,16143.2140547754,16109.4250747279,16075.11826095,16040.2586610683,16004.6603831103,15968.1788817638,15930.9483239758,15893.0177325085,15854.4339306398,15815.2873411094,15775.7163986102,15735.9334248474,15696.0660249749,15656.2537962266,15616.6715685226,15577.4373810739,15538.662675043,15500.4271288247,15462.7782643066,15425.7375803552
"AR",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
