region,region_code,age,net_male,net_female,net_all
MO,840-29,0,0.013864133,0.014404713,NA
MO,840-29,1,0.013864133,0.014404713,NA
MO,840-29,2,0.013864133,0.014404713,NA
MO,840-29,3,0.013864133,0.014404713,NA
MO,840-29,4,0.013864133,0.014404713,NA
MO,840-29,5,0.008499041,0.008809087,NA
MO,840-29,6,0.008499041,0.008809087,NA
MO,840-29,7,0.008499041,0.008809087,NA
MO,840-29,8,0.008499041,0.008809087,NA
MO,840-29,9,0.008499041,0.008809087,NA
MO,840-29,10,0.005039348,0.005178136,NA
MO,840-29,11,0.005039348,0.005178136,NA
MO,840-29,12,0.005039348,0.005178136,NA
MO,840-29,13,0.005039348,0.005178136,NA
MO,840-29,14,0.005039348,0.005178136,NA
MO,840-29,15,0.00529833,0.005395293,NA
MO,840-29,16,0.00529833,0.005395293,NA
MO,840-29,17,0.00529833,0.005395293,NA
MO,840-29,18,0.00529833,0.005395293,NA
MO,840-29,19,0.00529833,0.005395293,NA
MO,840-29,20,0.028762915,0.02886303,NA
MO,840-29,21,0.028762915,0.02886303,NA
MO,840-29,22,0.028762915,0.02886303,NA
MO,840-29,23,0.028762915,0.02886303,NA
MO,840-29,24,0.028762915,0.02886303,NA
MO,840-29,25,0.042376058,0.042216196,NA
MO,840-29,26,0.042376058,0.042216196,NA
MO,840-29,27,0.042376058,0.042216196,NA
MO,840-29,28,0.042376058,0.042216196,NA
MO,840-29,29,0.042376058,0.042216196,NA
MO,840-29,30,0.032774011,0.032709066,NA
MO,840-29,31,0.032774011,0.032709066,NA
MO,840-29,32,0.032774011,0.032709066,NA
MO,840-29,33,0.032774011,0.032709066,NA
MO,840-29,34,0.032774011,0.032709066,NA
MO,840-29,35,0.021025529,0.020880862,NA
MO,840-29,36,0.021025529,0.020880862,NA
MO,840-29,37,0.021025529,0.020880862,NA
MO,840-29,38,0.021025529,0.020880862,NA
MO,840-29,39,0.021025529,0.020880862,NA
MO,840-29,40,0.013610735,0.013427436,NA
MO,840-29,41,0.013610735,0.013427436,NA
MO,840-29,42,0.013610735,0.013427436,NA
MO,840-29,43,0.013610735,0.013427436,NA
MO,840-29,44,0.013610735,0.013427436,NA
MO,840-29,45,0.009904934,0.009824473,NA
MO,840-29,46,0.009904934,0.009824473,NA
MO,840-29,47,0.009904934,0.009824473,NA
MO,840-29,48,0.009904934,0.009824473,NA
MO,840-29,49,0.009904934,0.009824473,NA
MO,840-29,50,0.007012106,0.006955095,NA
MO,840-29,51,0.007012106,0.006955095,NA
MO,840-29,52,0.007012106,0.006955095,NA
MO,840-29,53,0.007012106,0.006955095,NA
MO,840-29,54,0.007012106,0.006955095,NA
MO,840-29,55,0.005090766,0.005008995,NA
MO,840-29,56,0.005090766,0.005008995,NA
MO,840-29,57,0.005090766,0.005008995,NA
MO,840-29,58,0.005090766,0.005008995,NA
MO,840-29,59,0.005090766,0.005008995,NA
MO,840-29,60,0.004014744,0.003837991,NA
MO,840-29,61,0.004014744,0.003837991,NA
MO,840-29,62,0.004014744,0.003837991,NA
MO,840-29,63,0.004014744,0.003837991,NA
MO,840-29,64,0.004014744,0.003837991,NA
MO,840-29,65,0.002727348,0.002489628,NA
MO,840-29,66,0.002727348,0.002489628,NA
MO,840-29,67,0.002727348,0.002489628,NA
MO,840-29,68,0.002727348,0.002489628,NA
MO,840-29,69,0.002727348,0.002489628,NA
MO,840-29,70,0,0,NA
MO,840-29,71,0,0,NA
MO,840-29,72,0,0,NA
MO,840-29,73,0,0,NA
MO,840-29,74,0,0,NA
MO,840-29,75,0,0,NA
MO,840-29,76,0,0,NA
MO,840-29,77,0,0,NA
MO,840-29,78,0,0,NA
MO,840-29,79,0,0,NA
MO,840-29,80,0,0,NA
MO,840-29,81,0,0,NA
MO,840-29,82,0,0,NA
MO,840-29,83,0,0,NA
MO,840-29,84,0,0,NA
MO,840-29,85,0,0,NA
MO,840-29,86,0,0,NA
MO,840-29,87,0,0,NA
MO,840-29,88,0,0,NA
MO,840-29,89,0,0,NA
MO,840-29,90,0,0,NA
MO,840-29,91,0,0,NA
MO,840-29,92,0,0,NA
MO,840-29,93,0,0,NA
MO,840-29,94,0,0,NA
MO,840-29,95,0,0,NA
MO,840-29,96,0,0,NA
MO,840-29,97,0,0,NA
MO,840-29,98,0,0,NA
MO,840-29,99,0,0,NA
MO,840-29,100,0,0,NA
