region,region_code,age,net_male,net_female,net_all
HI,840-15,0,-0.016595652,-0.006447333,NA
HI,840-15,1,-0.016595652,-0.006447333,NA
HI,840-15,2,-0.016595652,-0.006447333,NA
HI,840-15,3,-0.016595652,-0.006447333,NA
HI,840-15,4,-0.016595652,-0.006447333,NA
HI,840-15,5,-0.004235995,-0.019214302,NA
HI,840-15,6,-0.004235995,-0.019214302,NA
HI,840-15,7,-0.004235995,-0.019214302,NA
HI,840-15,8,-0.004235995,-0.019214302,NA
HI,840-15,9,-0.004235995,-0.019214302,NA
HI,840-15,10,-0.01342888,-0.017624013,NA
HI,840-15,11,-0.01342888,-0.017624013,NA
HI,840-15,12,-0.01342888,-0.017624013,NA
HI,840-15,13,-0.01342888,-0.017624013,NA
HI,840-15,14,-0.01342888,-0.017624013,NA
HI,840-15,15,-0.007318957,-0.023861253,NA
HI,840-15,16,-0.007318957,-0.023861253,NA
HI,840-15,17,-0.007318957,-0.023861253,NA
HI,840-15,18,-0.007318957,-0.023861253,NA
HI,840-15,19,-0.007318957,-0.023861253,NA
HI,840-15,20,0.043041685,0.008883794,NA
HI,840-15,21,0.043041685,0.008883794,NA
HI,840-15,22,0.043041685,0.008883794,NA
HI,840-15,23,0.043041685,0.008883794,NA
HI,840-15,24,0.043041685,0.008883794,NA
HI,840-15,25,-0.000769548,-0.013512937,NA
HI,840-15,26,-0.000769548,-0.013512937,NA
HI,840-15,27,-0.000769548,-0.013512937,NA
HI,840-15,28,-0.000769548,-0.013512937,NA
HI,840-15,29,-0.000769548,-0.013512937,NA
HI,840-15,30,-0.011441696,-0.01706833,NA
HI,840-15,31,-0.011441696,-0.01706833,NA
HI,840-15,32,-0.011441696,-0.01706833,NA
HI,840-15,33,-0.011441696,-0.01706833,NA
HI,840-15,34,-0.011441696,-0.01706833,NA
HI,840-15,35,0.000276772,-0.014198086,NA
HI,840-15,36,0.000276772,-0.014198086,NA
HI,840-15,37,0.000276772,-0.014198086,NA
HI,840-15,38,0.000276772,-0.014198086,NA
HI,840-15,39,0.000276772,-0.014198086,NA
HI,840-15,40,-0.016888098,-0.006334212,NA
HI,840-15,41,-0.016888098,-0.006334212,NA
HI,840-15,42,-0.016888098,-0.006334212,NA
HI,840-15,43,-0.016888098,-0.006334212,NA
HI,840-15,44,-0.016888098,-0.006334212,NA
HI,840-15,45,0.005342632,-0.003812938,NA
HI,840-15,46,0.005342632,-0.003812938,NA
HI,840-15,47,0.005342632,-0.003812938,NA
HI,840-15,48,0.005342632,-0.003812938,NA
HI,840-15,49,0.005342632,-0.003812938,NA
HI,840-15,50,-0.005849061,-0.003255161,NA
HI,840-15,51,-0.005849061,-0.003255161,NA
HI,840-15,52,-0.005849061,-0.003255161,NA
HI,840-15,53,-0.005849061,-0.003255161,NA
HI,840-15,54,-0.005849061,-0.003255161,NA
HI,840-15,55,0.004802682,0.002684665,NA
HI,840-15,56,0.004802682,0.002684665,NA
HI,840-15,57,0.004802682,0.002684665,NA
HI,840-15,58,0.004802682,0.002684665,NA
HI,840-15,59,0.004802682,0.002684665,NA
HI,840-15,60,-0.001218591,-0.005827977,NA
HI,840-15,61,-0.001218591,-0.005827977,NA
HI,840-15,62,-0.001218591,-0.005827977,NA
HI,840-15,63,-0.001218591,-0.005827977,NA
HI,840-15,64,-0.001218591,-0.005827977,NA
HI,840-15,65,-0.001668808,-0.00070159,NA
HI,840-15,66,-0.001668808,-0.00070159,NA
HI,840-15,67,-0.001668808,-0.00070159,NA
HI,840-15,68,-0.001668808,-0.00070159,NA
HI,840-15,69,-0.001668808,-0.00070159,NA
HI,840-15,70,-0.001327348,-0.000962665,NA
HI,840-15,71,-0.001327348,-0.000962665,NA
HI,840-15,72,-0.001327348,-0.000962665,NA
HI,840-15,73,-0.001327348,-0.000962665,NA
HI,840-15,74,-0.001327348,-0.000962665,NA
HI,840-15,75,-0.002086099,-0.004758565,NA
HI,840-15,76,-0.002086099,-0.004758565,NA
HI,840-15,77,-0.002086099,-0.004758565,NA
HI,840-15,78,-0.002086099,-0.004758565,NA
HI,840-15,79,-0.002086099,-0.004758565,NA
HI,840-15,80,-0.003385858,0.001737418,NA
HI,840-15,81,-0.003385858,0.001737418,NA
HI,840-15,82,-0.003385858,0.001737418,NA
HI,840-15,83,-0.003385858,0.001737418,NA
HI,840-15,84,-0.003385858,0.001737418,NA
HI,840-15,85,0.00115778,-0.008406132,NA
HI,840-15,86,0.00115778,-0.008406132,NA
HI,840-15,87,0.00115778,-0.008406132,NA
HI,840-15,88,0.00115778,-0.008406132,NA
HI,840-15,89,0.00115778,-0.008406132,NA
HI,840-15,90,-0.00917567,-0.005632685,NA
HI,840-15,91,-0.00917567,-0.005632685,NA
HI,840-15,92,-0.00917567,-0.005632685,NA
HI,840-15,93,-0.00917567,-0.005632685,NA
HI,840-15,94,-0.00917567,-0.005632685,NA
HI,840-15,95,0.01380814,0.006501951,NA
HI,840-15,96,0.01380814,0.006501951,NA
HI,840-15,97,0.01380814,0.006501951,NA
HI,840-15,98,0.01380814,0.006501951,NA
HI,840-15,99,0.01380814,0.006501951,NA
HI,840-15,100,0.01380814,0.006501951,NA
