"from","to","gender","age","mrate"
"NC","AL","m","0","0.000389464"
"NC","AL","m","1","0.000389464"
"NC","AL","m","2","0.000389464"
"NC","AL","m","3","0.000389464"
"NC","AL","m","4","0.000389464"
"NC","AL","m","5","0.000348275"
"NC","AL","m","6","0.000348275"
"NC","AL","m","7","0.000348275"
"NC","AL","m","8","0.000348275"
"NC","AL","m","9","0.000348275"
"NC","AL","m","10","0.000424305"
"NC","AL","m","11","0.000424305"
"NC","AL","m","12","0.000424305"
"NC","AL","m","13","0.000424305"
"NC","AL","m","14","0.000424305"
"NC","AL","m","15","0.000687477"
"NC","AL","m","16","0.000687477"
"NC","AL","m","17","0.000687477"
"NC","AL","m","18","0.000687477"
"NC","AL","m","19","0.000687477"
"NC","AL","m","20","0.001049677"
"NC","AL","m","21","0.001049677"
"NC","AL","m","22","0.001049677"
"NC","AL","m","23","0.001049677"
"NC","AL","m","24","0.001049677"
"NC","AL","m","25","0.001205212"
"NC","AL","m","26","0.001205212"
"NC","AL","m","27","0.001205212"
"NC","AL","m","28","0.001205212"
"NC","AL","m","29","0.001205212"
"NC","AL","m","30","0.000857591"
"NC","AL","m","31","0.000857591"
"NC","AL","m","32","0.000857591"
"NC","AL","m","33","0.000857591"
"NC","AL","m","34","0.000857591"
"NC","AL","m","35","0.00062438"
"NC","AL","m","36","0.00062438"
"NC","AL","m","37","0.00062438"
"NC","AL","m","38","0.00062438"
"NC","AL","m","39","0.00062438"
"NC","AL","m","40","0.000366538"
"NC","AL","m","41","0.000366538"
"NC","AL","m","42","0.000366538"
"NC","AL","m","43","0.000366538"
"NC","AL","m","44","0.000366538"
"NC","AL","m","45","0.000379834"
"NC","AL","m","46","0.000379834"
"NC","AL","m","47","0.000379834"
"NC","AL","m","48","0.000379834"
"NC","AL","m","49","0.000379834"
"NC","AL","m","50","0.000247891"
"NC","AL","m","51","0.000247891"
"NC","AL","m","52","0.000247891"
"NC","AL","m","53","0.000247891"
"NC","AL","m","54","0.000247891"
"NC","AL","m","55","0.000204874"
"NC","AL","m","56","0.000204874"
"NC","AL","m","57","0.000204874"
"NC","AL","m","58","0.000204874"
"NC","AL","m","59","0.000204874"
"NC","AL","m","60","0.000175751"
"NC","AL","m","61","0.000175751"
"NC","AL","m","62","0.000175751"
"NC","AL","m","63","0.000175751"
"NC","AL","m","64","0.000175751"
"NC","AL","m","65","9.00724e-05"
"NC","AL","m","66","9.00724e-05"
"NC","AL","m","67","9.00724e-05"
"NC","AL","m","68","9.00724e-05"
"NC","AL","m","69","9.00724e-05"
"NC","AL","m","70","0.000253827"
"NC","AL","m","71","0.000253827"
"NC","AL","m","72","0.000253827"
"NC","AL","m","73","0.000253827"
"NC","AL","m","74","0.000253827"
"NC","AL","m","75","0.000329739"
"NC","AL","m","76","0.000329739"
"NC","AL","m","77","0.000329739"
"NC","AL","m","78","0.000329739"
"NC","AL","m","79","0.000329739"
"NC","AL","m","80","0.000410451"
"NC","AL","m","81","0.000410451"
"NC","AL","m","82","0.000410451"
"NC","AL","m","83","0.000410451"
"NC","AL","m","84","0.000410451"
"NC","AL","m","85","0.000355666"
"NC","AL","m","86","0.000355666"
"NC","AL","m","87","0.000355666"
"NC","AL","m","88","0.000355666"
"NC","AL","m","89","0.000355666"
"NC","AL","m","90","0.000202277"
"NC","AL","m","91","0.000202277"
"NC","AL","m","92","0.000202277"
"NC","AL","m","93","0.000202277"
"NC","AL","m","94","0.000202277"
"NC","AL","m","95","0.000182349"
"NC","AL","m","96","0.000182349"
"NC","AL","m","97","0.000182349"
"NC","AL","m","98","0.000182349"
"NC","AL","m","99","0.000182349"
"NC","AL","m","100","0.000182349"
"NC","AL","f","0","0.000685207"
"NC","AL","f","1","0.000685207"
"NC","AL","f","2","0.000685207"
"NC","AL","f","3","0.000685207"
"NC","AL","f","4","0.000685207"
"NC","AL","f","5","0.000580212"
"NC","AL","f","6","0.000580212"
"NC","AL","f","7","0.000580212"
"NC","AL","f","8","0.000580212"
"NC","AL","f","9","0.000580212"
"NC","AL","f","10","0.000460214"
"NC","AL","f","11","0.000460214"
"NC","AL","f","12","0.000460214"
"NC","AL","f","13","0.000460214"
"NC","AL","f","14","0.000460214"
"NC","AL","f","15","0.000379118"
"NC","AL","f","16","0.000379118"
"NC","AL","f","17","0.000379118"
"NC","AL","f","18","0.000379118"
"NC","AL","f","19","0.000379118"
"NC","AL","f","20","0.000647694"
"NC","AL","f","21","0.000647694"
"NC","AL","f","22","0.000647694"
"NC","AL","f","23","0.000647694"
"NC","AL","f","24","0.000647694"
"NC","AL","f","25","0.000828482"
"NC","AL","f","26","0.000828482"
"NC","AL","f","27","0.000828482"
"NC","AL","f","28","0.000828482"
"NC","AL","f","29","0.000828482"
"NC","AL","f","30","0.000791642"
"NC","AL","f","31","0.000791642"
"NC","AL","f","32","0.000791642"
"NC","AL","f","33","0.000791642"
"NC","AL","f","34","0.000791642"
"NC","AL","f","35","0.00045724"
"NC","AL","f","36","0.00045724"
"NC","AL","f","37","0.00045724"
"NC","AL","f","38","0.00045724"
"NC","AL","f","39","0.00045724"
"NC","AL","f","40","0.000236957"
"NC","AL","f","41","0.000236957"
"NC","AL","f","42","0.000236957"
"NC","AL","f","43","0.000236957"
"NC","AL","f","44","0.000236957"
"NC","AL","f","45","0.000172664"
"NC","AL","f","46","0.000172664"
"NC","AL","f","47","0.000172664"
"NC","AL","f","48","0.000172664"
"NC","AL","f","49","0.000172664"
"NC","AL","f","50","0.000244686"
"NC","AL","f","51","0.000244686"
"NC","AL","f","52","0.000244686"
"NC","AL","f","53","0.000244686"
"NC","AL","f","54","0.000244686"
"NC","AL","f","55","0.000225325"
"NC","AL","f","56","0.000225325"
"NC","AL","f","57","0.000225325"
"NC","AL","f","58","0.000225325"
"NC","AL","f","59","0.000225325"
"NC","AL","f","60","0.000235891"
"NC","AL","f","61","0.000235891"
"NC","AL","f","62","0.000235891"
"NC","AL","f","63","0.000235891"
"NC","AL","f","64","0.000235891"
"NC","AL","f","65","0.000152385"
"NC","AL","f","66","0.000152385"
"NC","AL","f","67","0.000152385"
"NC","AL","f","68","0.000152385"
"NC","AL","f","69","0.000152385"
"NC","AL","f","70","0.00018014"
"NC","AL","f","71","0.00018014"
"NC","AL","f","72","0.00018014"
"NC","AL","f","73","0.00018014"
"NC","AL","f","74","0.00018014"
"NC","AL","f","75","0.000145865"
"NC","AL","f","76","0.000145865"
"NC","AL","f","77","0.000145865"
"NC","AL","f","78","0.000145865"
"NC","AL","f","79","0.000145865"
"NC","AL","f","80","0.000141247"
"NC","AL","f","81","0.000141247"
"NC","AL","f","82","0.000141247"
"NC","AL","f","83","0.000141247"
"NC","AL","f","84","0.000141247"
"NC","AL","f","85","0.000142659"
"NC","AL","f","86","0.000142659"
"NC","AL","f","87","0.000142659"
"NC","AL","f","88","0.000142659"
"NC","AL","f","89","0.000142659"
"NC","AL","f","90","0.000108658"
"NC","AL","f","91","0.000108658"
"NC","AL","f","92","0.000108658"
"NC","AL","f","93","0.000108658"
"NC","AL","f","94","0.000108658"
"NC","AL","f","95","0.000100767"
"NC","AL","f","96","0.000100767"
"NC","AL","f","97","0.000100767"
"NC","AL","f","98","0.000100767"
"NC","AL","f","99","0.000100767"
"NC","AL","f","100","0.000100767"
"NC","AK","m","0","0.000164848"
"NC","AK","m","1","0.000164848"
"NC","AK","m","2","0.000164848"
"NC","AK","m","3","0.000164848"
"NC","AK","m","4","0.000164848"
"NC","AK","m","5","0.000171735"
"NC","AK","m","6","0.000171735"
"NC","AK","m","7","0.000171735"
"NC","AK","m","8","0.000171735"
"NC","AK","m","9","0.000171735"
"NC","AK","m","10","0.000132111"
"NC","AK","m","11","0.000132111"
"NC","AK","m","12","0.000132111"
"NC","AK","m","13","0.000132111"
"NC","AK","m","14","0.000132111"
"NC","AK","m","15","0.000120371"
"NC","AK","m","16","0.000120371"
"NC","AK","m","17","0.000120371"
"NC","AK","m","18","0.000120371"
"NC","AK","m","19","0.000120371"
"NC","AK","m","20","0.000277432"
"NC","AK","m","21","0.000277432"
"NC","AK","m","22","0.000277432"
"NC","AK","m","23","0.000277432"
"NC","AK","m","24","0.000277432"
"NC","AK","m","25","0.000347932"
"NC","AK","m","26","0.000347932"
"NC","AK","m","27","0.000347932"
"NC","AK","m","28","0.000347932"
"NC","AK","m","29","0.000347932"
"NC","AK","m","30","0.000297785"
"NC","AK","m","31","0.000297785"
"NC","AK","m","32","0.000297785"
"NC","AK","m","33","0.000297785"
"NC","AK","m","34","0.000297785"
"NC","AK","m","35","8.98178e-05"
"NC","AK","m","36","8.98178e-05"
"NC","AK","m","37","8.98178e-05"
"NC","AK","m","38","8.98178e-05"
"NC","AK","m","39","8.98178e-05"
"NC","AK","m","40","2.53299e-05"
"NC","AK","m","41","2.53299e-05"
"NC","AK","m","42","2.53299e-05"
"NC","AK","m","43","2.53299e-05"
"NC","AK","m","44","2.53299e-05"
"NC","AK","m","45","1.6943e-05"
"NC","AK","m","46","1.6943e-05"
"NC","AK","m","47","1.6943e-05"
"NC","AK","m","48","1.6943e-05"
"NC","AK","m","49","1.6943e-05"
"NC","AK","m","50","6.01221e-06"
"NC","AK","m","51","6.01221e-06"
"NC","AK","m","52","6.01221e-06"
"NC","AK","m","53","6.01221e-06"
"NC","AK","m","54","6.01221e-06"
"NC","AK","m","55","1.65736e-05"
"NC","AK","m","56","1.65736e-05"
"NC","AK","m","57","1.65736e-05"
"NC","AK","m","58","1.65736e-05"
"NC","AK","m","59","1.65736e-05"
"NC","AK","m","60","1.65736e-05"
"NC","AK","m","61","1.65736e-05"
"NC","AK","m","62","1.65736e-05"
"NC","AK","m","63","1.65736e-05"
"NC","AK","m","64","1.65736e-05"
"NC","AK","m","65","1.65736e-05"
"NC","AK","m","66","1.65736e-05"
"NC","AK","m","67","1.65736e-05"
"NC","AK","m","68","1.65736e-05"
"NC","AK","m","69","1.65736e-05"
"NC","AK","m","70","0"
"NC","AK","m","71","0"
"NC","AK","m","72","0"
"NC","AK","m","73","0"
"NC","AK","m","74","0"
"NC","AK","m","75","0"
"NC","AK","m","76","0"
"NC","AK","m","77","0"
"NC","AK","m","78","0"
"NC","AK","m","79","0"
"NC","AK","m","80","0"
"NC","AK","m","81","0"
"NC","AK","m","82","0"
"NC","AK","m","83","0"
"NC","AK","m","84","0"
"NC","AK","m","85","0"
"NC","AK","m","86","0"
"NC","AK","m","87","0"
"NC","AK","m","88","0"
"NC","AK","m","89","0"
"NC","AK","m","90","0"
"NC","AK","m","91","0"
"NC","AK","m","92","0"
"NC","AK","m","93","0"
"NC","AK","m","94","0"
"NC","AK","m","95","0"
"NC","AK","m","96","0"
"NC","AK","m","97","0"
"NC","AK","m","98","0"
"NC","AK","m","99","0"
"NC","AK","m","100","0"
"NC","AK","f","0","0.000196008"
"NC","AK","f","1","0.000196008"
"NC","AK","f","2","0.000196008"
"NC","AK","f","3","0.000196008"
"NC","AK","f","4","0.000196008"
"NC","AK","f","5","0.000161389"
"NC","AK","f","6","0.000161389"
"NC","AK","f","7","0.000161389"
"NC","AK","f","8","0.000161389"
"NC","AK","f","9","0.000161389"
"NC","AK","f","10","0.000184236"
"NC","AK","f","11","0.000184236"
"NC","AK","f","12","0.000184236"
"NC","AK","f","13","0.000184236"
"NC","AK","f","14","0.000184236"
"NC","AK","f","15","0.000210883"
"NC","AK","f","16","0.000210883"
"NC","AK","f","17","0.000210883"
"NC","AK","f","18","0.000210883"
"NC","AK","f","19","0.000210883"
"NC","AK","f","20","0.000253266"
"NC","AK","f","21","0.000253266"
"NC","AK","f","22","0.000253266"
"NC","AK","f","23","0.000253266"
"NC","AK","f","24","0.000253266"
"NC","AK","f","25","0.000193795"
"NC","AK","f","26","0.000193795"
"NC","AK","f","27","0.000193795"
"NC","AK","f","28","0.000193795"
"NC","AK","f","29","0.000193795"
"NC","AK","f","30","0.000145548"
"NC","AK","f","31","0.000145548"
"NC","AK","f","32","0.000145548"
"NC","AK","f","33","0.000145548"
"NC","AK","f","34","0.000145548"
"NC","AK","f","35","0.00013147"
"NC","AK","f","36","0.00013147"
"NC","AK","f","37","0.00013147"
"NC","AK","f","38","0.00013147"
"NC","AK","f","39","0.00013147"
"NC","AK","f","40","0.000102454"
"NC","AK","f","41","0.000102454"
"NC","AK","f","42","0.000102454"
"NC","AK","f","43","0.000102454"
"NC","AK","f","44","0.000102454"
"NC","AK","f","45","8.10135e-05"
"NC","AK","f","46","8.10135e-05"
"NC","AK","f","47","8.10135e-05"
"NC","AK","f","48","8.10135e-05"
"NC","AK","f","49","8.10135e-05"
"NC","AK","f","50","2.19924e-05"
"NC","AK","f","51","2.19924e-05"
"NC","AK","f","52","2.19924e-05"
"NC","AK","f","53","2.19924e-05"
"NC","AK","f","54","2.19924e-05"
"NC","AK","f","55","1.40347e-05"
"NC","AK","f","56","1.40347e-05"
"NC","AK","f","57","1.40347e-05"
"NC","AK","f","58","1.40347e-05"
"NC","AK","f","59","1.40347e-05"
"NC","AK","f","60","1.40347e-05"
"NC","AK","f","61","1.40347e-05"
"NC","AK","f","62","1.40347e-05"
"NC","AK","f","63","1.40347e-05"
"NC","AK","f","64","1.40347e-05"
"NC","AK","f","65","1.40347e-05"
"NC","AK","f","66","1.40347e-05"
"NC","AK","f","67","1.40347e-05"
"NC","AK","f","68","1.40347e-05"
"NC","AK","f","69","1.40347e-05"
"NC","AK","f","70","0"
"NC","AK","f","71","0"
"NC","AK","f","72","0"
"NC","AK","f","73","0"
"NC","AK","f","74","0"
"NC","AK","f","75","0"
"NC","AK","f","76","0"
"NC","AK","f","77","0"
"NC","AK","f","78","0"
"NC","AK","f","79","0"
"NC","AK","f","80","0"
"NC","AK","f","81","0"
"NC","AK","f","82","0"
"NC","AK","f","83","0"
"NC","AK","f","84","0"
"NC","AK","f","85","0"
"NC","AK","f","86","0"
"NC","AK","f","87","0"
"NC","AK","f","88","0"
"NC","AK","f","89","0"
"NC","AK","f","90","0"
"NC","AK","f","91","0"
"NC","AK","f","92","0"
"NC","AK","f","93","0"
"NC","AK","f","94","0"
"NC","AK","f","95","0"
"NC","AK","f","96","0"
"NC","AK","f","97","0"
"NC","AK","f","98","0"
"NC","AK","f","99","0"
"NC","AK","f","100","0"
"NC","AZ","m","0","0.000442819"
"NC","AZ","m","1","0.000442819"
"NC","AZ","m","2","0.000442819"
"NC","AZ","m","3","0.000442819"
"NC","AZ","m","4","0.000442819"
"NC","AZ","m","5","0.000436406"
"NC","AZ","m","6","0.000436406"
"NC","AZ","m","7","0.000436406"
"NC","AZ","m","8","0.000436406"
"NC","AZ","m","9","0.000436406"
"NC","AZ","m","10","0.0004475"
"NC","AZ","m","11","0.0004475"
"NC","AZ","m","12","0.0004475"
"NC","AZ","m","13","0.0004475"
"NC","AZ","m","14","0.0004475"
"NC","AZ","m","15","0.000969835"
"NC","AZ","m","16","0.000969835"
"NC","AZ","m","17","0.000969835"
"NC","AZ","m","18","0.000969835"
"NC","AZ","m","19","0.000969835"
"NC","AZ","m","20","0.001135533"
"NC","AZ","m","21","0.001135533"
"NC","AZ","m","22","0.001135533"
"NC","AZ","m","23","0.001135533"
"NC","AZ","m","24","0.001135533"
"NC","AZ","m","25","0.001110561"
"NC","AZ","m","26","0.001110561"
"NC","AZ","m","27","0.001110561"
"NC","AZ","m","28","0.001110561"
"NC","AZ","m","29","0.001110561"
"NC","AZ","m","30","0.00068016"
"NC","AZ","m","31","0.00068016"
"NC","AZ","m","32","0.00068016"
"NC","AZ","m","33","0.00068016"
"NC","AZ","m","34","0.00068016"
"NC","AZ","m","35","0.000458727"
"NC","AZ","m","36","0.000458727"
"NC","AZ","m","37","0.000458727"
"NC","AZ","m","38","0.000458727"
"NC","AZ","m","39","0.000458727"
"NC","AZ","m","40","0.000379032"
"NC","AZ","m","41","0.000379032"
"NC","AZ","m","42","0.000379032"
"NC","AZ","m","43","0.000379032"
"NC","AZ","m","44","0.000379032"
"NC","AZ","m","45","0.000223111"
"NC","AZ","m","46","0.000223111"
"NC","AZ","m","47","0.000223111"
"NC","AZ","m","48","0.000223111"
"NC","AZ","m","49","0.000223111"
"NC","AZ","m","50","0.000232469"
"NC","AZ","m","51","0.000232469"
"NC","AZ","m","52","0.000232469"
"NC","AZ","m","53","0.000232469"
"NC","AZ","m","54","0.000232469"
"NC","AZ","m","55","0.000205519"
"NC","AZ","m","56","0.000205519"
"NC","AZ","m","57","0.000205519"
"NC","AZ","m","58","0.000205519"
"NC","AZ","m","59","0.000205519"
"NC","AZ","m","60","0.00019116"
"NC","AZ","m","61","0.00019116"
"NC","AZ","m","62","0.00019116"
"NC","AZ","m","63","0.00019116"
"NC","AZ","m","64","0.00019116"
"NC","AZ","m","65","9.63429e-05"
"NC","AZ","m","66","9.63429e-05"
"NC","AZ","m","67","9.63429e-05"
"NC","AZ","m","68","9.63429e-05"
"NC","AZ","m","69","9.63429e-05"
"NC","AZ","m","70","7.15057e-05"
"NC","AZ","m","71","7.15057e-05"
"NC","AZ","m","72","7.15057e-05"
"NC","AZ","m","73","7.15057e-05"
"NC","AZ","m","74","7.15057e-05"
"NC","AZ","m","75","2.68725e-05"
"NC","AZ","m","76","2.68725e-05"
"NC","AZ","m","77","2.68725e-05"
"NC","AZ","m","78","2.68725e-05"
"NC","AZ","m","79","2.68725e-05"
"NC","AZ","m","80","0.000344338"
"NC","AZ","m","81","0.000344338"
"NC","AZ","m","82","0.000344338"
"NC","AZ","m","83","0.000344338"
"NC","AZ","m","84","0.000344338"
"NC","AZ","m","85","0.000317465"
"NC","AZ","m","86","0.000317465"
"NC","AZ","m","87","0.000317465"
"NC","AZ","m","88","0.000317465"
"NC","AZ","m","89","0.000317465"
"NC","AZ","m","90","0.000317465"
"NC","AZ","m","91","0.000317465"
"NC","AZ","m","92","0.000317465"
"NC","AZ","m","93","0.000317465"
"NC","AZ","m","94","0.000317465"
"NC","AZ","m","95","0"
"NC","AZ","m","96","0"
"NC","AZ","m","97","0"
"NC","AZ","m","98","0"
"NC","AZ","m","99","0"
"NC","AZ","m","100","0"
"NC","AZ","f","0","0.000379561"
"NC","AZ","f","1","0.000379561"
"NC","AZ","f","2","0.000379561"
"NC","AZ","f","3","0.000379561"
"NC","AZ","f","4","0.000379561"
"NC","AZ","f","5","0.000315014"
"NC","AZ","f","6","0.000315014"
"NC","AZ","f","7","0.000315014"
"NC","AZ","f","8","0.000315014"
"NC","AZ","f","9","0.000315014"
"NC","AZ","f","10","0.000339674"
"NC","AZ","f","11","0.000339674"
"NC","AZ","f","12","0.000339674"
"NC","AZ","f","13","0.000339674"
"NC","AZ","f","14","0.000339674"
"NC","AZ","f","15","0.000484202"
"NC","AZ","f","16","0.000484202"
"NC","AZ","f","17","0.000484202"
"NC","AZ","f","18","0.000484202"
"NC","AZ","f","19","0.000484202"
"NC","AZ","f","20","0.000754886"
"NC","AZ","f","21","0.000754886"
"NC","AZ","f","22","0.000754886"
"NC","AZ","f","23","0.000754886"
"NC","AZ","f","24","0.000754886"
"NC","AZ","f","25","0.000748353"
"NC","AZ","f","26","0.000748353"
"NC","AZ","f","27","0.000748353"
"NC","AZ","f","28","0.000748353"
"NC","AZ","f","29","0.000748353"
"NC","AZ","f","30","0.000697463"
"NC","AZ","f","31","0.000697463"
"NC","AZ","f","32","0.000697463"
"NC","AZ","f","33","0.000697463"
"NC","AZ","f","34","0.000697463"
"NC","AZ","f","35","0.000502523"
"NC","AZ","f","36","0.000502523"
"NC","AZ","f","37","0.000502523"
"NC","AZ","f","38","0.000502523"
"NC","AZ","f","39","0.000502523"
"NC","AZ","f","40","0.000347492"
"NC","AZ","f","41","0.000347492"
"NC","AZ","f","42","0.000347492"
"NC","AZ","f","43","0.000347492"
"NC","AZ","f","44","0.000347492"
"NC","AZ","f","45","0.000210021"
"NC","AZ","f","46","0.000210021"
"NC","AZ","f","47","0.000210021"
"NC","AZ","f","48","0.000210021"
"NC","AZ","f","49","0.000210021"
"NC","AZ","f","50","0.000256259"
"NC","AZ","f","51","0.000256259"
"NC","AZ","f","52","0.000256259"
"NC","AZ","f","53","0.000256259"
"NC","AZ","f","54","0.000256259"
"NC","AZ","f","55","0.000246713"
"NC","AZ","f","56","0.000246713"
"NC","AZ","f","57","0.000246713"
"NC","AZ","f","58","0.000246713"
"NC","AZ","f","59","0.000246713"
"NC","AZ","f","60","0.000220423"
"NC","AZ","f","61","0.000220423"
"NC","AZ","f","62","0.000220423"
"NC","AZ","f","63","0.000220423"
"NC","AZ","f","64","0.000220423"
"NC","AZ","f","65","0.000138474"
"NC","AZ","f","66","0.000138474"
"NC","AZ","f","67","0.000138474"
"NC","AZ","f","68","0.000138474"
"NC","AZ","f","69","0.000138474"
"NC","AZ","f","70","0.00012859"
"NC","AZ","f","71","0.00012859"
"NC","AZ","f","72","0.00012859"
"NC","AZ","f","73","0.00012859"
"NC","AZ","f","74","0.00012859"
"NC","AZ","f","75","0.000186032"
"NC","AZ","f","76","0.000186032"
"NC","AZ","f","77","0.000186032"
"NC","AZ","f","78","0.000186032"
"NC","AZ","f","79","0.000186032"
"NC","AZ","f","80","0.000227823"
"NC","AZ","f","81","0.000227823"
"NC","AZ","f","82","0.000227823"
"NC","AZ","f","83","0.000227823"
"NC","AZ","f","84","0.000227823"
"NC","AZ","f","85","0.000216656"
"NC","AZ","f","86","0.000216656"
"NC","AZ","f","87","0.000216656"
"NC","AZ","f","88","0.000216656"
"NC","AZ","f","89","0.000216656"
"NC","AZ","f","90","0.000143796"
"NC","AZ","f","91","0.000143796"
"NC","AZ","f","92","0.000143796"
"NC","AZ","f","93","0.000143796"
"NC","AZ","f","94","0.000143796"
"NC","AZ","f","95","0"
"NC","AZ","f","96","0"
"NC","AZ","f","97","0"
"NC","AZ","f","98","0"
"NC","AZ","f","99","0"
"NC","AZ","f","100","0"
"NC","AR","m","0","0.000183856"
"NC","AR","m","1","0.000183856"
"NC","AR","m","2","0.000183856"
"NC","AR","m","3","0.000183856"
"NC","AR","m","4","0.000183856"
"NC","AR","m","5","0.000134938"
"NC","AR","m","6","0.000134938"
"NC","AR","m","7","0.000134938"
"NC","AR","m","8","0.000134938"
"NC","AR","m","9","0.000134938"
"NC","AR","m","10","0.00013143"
"NC","AR","m","11","0.00013143"
"NC","AR","m","12","0.00013143"
"NC","AR","m","13","0.00013143"
"NC","AR","m","14","0.00013143"
"NC","AR","m","15","0.0002437"
"NC","AR","m","16","0.0002437"
"NC","AR","m","17","0.0002437"
"NC","AR","m","18","0.0002437"
"NC","AR","m","19","0.0002437"
"NC","AR","m","20","0.000400259"
"NC","AR","m","21","0.000400259"
"NC","AR","m","22","0.000400259"
"NC","AR","m","23","0.000400259"
"NC","AR","m","24","0.000400259"
"NC","AR","m","25","0.000366339"
"NC","AR","m","26","0.000366339"
"NC","AR","m","27","0.000366339"
"NC","AR","m","28","0.000366339"
"NC","AR","m","29","0.000366339"
"NC","AR","m","30","0.000294955"
"NC","AR","m","31","0.000294955"
"NC","AR","m","32","0.000294955"
"NC","AR","m","33","0.000294955"
