"from","to","gender","age","rate"
"AK","NC","m","0","0.004100266"
"AK","NC","m","1","0.004100266"
"AK","NC","m","2","0.004100266"
"AK","NC","m","3","0.004100266"
"AK","NC","m","4","0.004100266"
"AK","NC","m","5","0.000681816"
"AK","NC","m","6","0.000681816"
"AK","NC","m","7","0.000681816"
"AK","NC","m","8","0.000681816"
"AK","NC","m","9","0.000681816"
"AK","NC","m","10","0.003439192"
"AK","NC","m","11","0.003439192"
"AK","NC","m","12","0.003439192"
"AK","NC","m","13","0.003439192"
"AK","NC","m","14","0.003439192"
"AK","NC","m","15","0.000460324"
"AK","NC","m","16","0.000460324"
"AK","NC","m","17","0.000460324"
"AK","NC","m","18","0.000460324"
"AK","NC","m","19","0.000460324"
"AK","NC","m","20","0.003656342"
"AK","NC","m","21","0.003656342"
"AK","NC","m","22","0.003656342"
"AK","NC","m","23","0.003656342"
"AK","NC","m","24","0.003656342"
"AK","NC","m","25","0.003699984"
"AK","NC","m","26","0.003699984"
"AK","NC","m","27","0.003699984"
"AK","NC","m","28","0.003699984"
"AK","NC","m","29","0.003699984"
"AK","NC","m","30","0.003195493"
"AK","NC","m","31","0.003195493"
"AK","NC","m","32","0.003195493"
"AK","NC","m","33","0.003195493"
"AK","NC","m","34","0.003195493"
"AK","NC","m","35","0.001532979"
"AK","NC","m","36","0.001532979"
"AK","NC","m","37","0.001532979"
"AK","NC","m","38","0.001532979"
"AK","NC","m","39","0.001532979"
"AK","NC","m","40","0.001900857"
"AK","NC","m","41","0.001900857"
"AK","NC","m","42","0.001900857"
"AK","NC","m","43","0.001900857"
"AK","NC","m","44","0.001900857"
"AK","NC","m","45","0.00173379"
"AK","NC","m","46","0.00173379"
"AK","NC","m","47","0.00173379"
"AK","NC","m","48","0.00173379"
"AK","NC","m","49","0.00173379"
"AK","NC","m","50","0.000453952"
"AK","NC","m","51","0.000453952"
"AK","NC","m","52","0.000453952"
"AK","NC","m","53","0.000453952"
"AK","NC","m","54","0.000453952"
"AK","NC","m","55","0.000169055"
"AK","NC","m","56","0.000169055"
"AK","NC","m","57","0.000169055"
"AK","NC","m","58","0.000169055"
"AK","NC","m","59","0.000169055"
"AK","NC","m","60","0.00093013"
"AK","NC","m","61","0.00093013"
"AK","NC","m","62","0.00093013"
"AK","NC","m","63","0.00093013"
"AK","NC","m","64","0.00093013"
"AK","NC","m","65","0"
"AK","NC","m","66","0"
"AK","NC","m","67","0"
"AK","NC","m","68","0"
"AK","NC","m","69","0"
"AK","NC","m","70","0"
"AK","NC","m","71","0"
"AK","NC","m","72","0"
"AK","NC","m","73","0"
"AK","NC","m","74","0"
"AK","NC","m","75","0.000304607"
"AK","NC","m","76","0.000304607"
"AK","NC","m","77","0.000304607"
"AK","NC","m","78","0.000304607"
"AK","NC","m","79","0.000304607"
"AK","NC","m","80","0"
"AK","NC","m","81","0"
"AK","NC","m","82","0"
"AK","NC","m","83","0"
"AK","NC","m","84","0"
"AK","NC","m","85","0"
"AK","NC","m","86","0"
"AK","NC","m","87","0"
"AK","NC","m","88","0"
"AK","NC","m","89","0"
"AK","NC","m","90","0"
"AK","NC","m","91","0"
"AK","NC","m","92","0"
"AK","NC","m","93","0"
"AK","NC","m","94","0"
"AK","NC","m","95","0"
"AK","NC","m","96","0"
"AK","NC","m","97","0"
"AK","NC","m","98","0"
"AK","NC","m","99","0"
"AK","NC","m","100","0"
"AK","NC","f","0","0.001804803"
"AK","NC","f","1","0.001804803"
"AK","NC","f","2","0.001804803"
"AK","NC","f","3","0.001804803"
"AK","NC","f","4","0.001804803"
"AK","NC","f","5","0.001356336"
"AK","NC","f","6","0.001356336"
"AK","NC","f","7","0.001356336"
"AK","NC","f","8","0.001356336"
"AK","NC","f","9","0.001356336"
"AK","NC","f","10","0.001080228"
"AK","NC","f","11","0.001080228"
"AK","NC","f","12","0.001080228"
"AK","NC","f","13","0.001080228"
"AK","NC","f","14","0.001080228"
"AK","NC","f","15","0.002059838"
"AK","NC","f","16","0.002059838"
"AK","NC","f","17","0.002059838"
"AK","NC","f","18","0.002059838"
