"from","to","gender","age","rate"
"AK","OH","m","0","0.002214387"
"AK","OH","m","1","0.002214387"
"AK","OH","m","2","0.002214387"
"AK","OH","m","3","0.002214387"
"AK","OH","m","4","0.002214387"
"AK","OH","m","5","0.000808078"
"AK","OH","m","6","0.000808078"
"AK","OH","m","7","0.000808078"
"AK","OH","m","8","0.000808078"
"AK","OH","m","9","0.000808078"
"AK","OH","m","10","0"
"AK","OH","m","11","0"
"AK","OH","m","12","0"
"AK","OH","m","13","0"
"AK","OH","m","14","0"
"AK","OH","m","15","0.001465768"
"AK","OH","m","16","0.001465768"
"AK","OH","m","17","0.001465768"
"AK","OH","m","18","0.001465768"
"AK","OH","m","19","0.001465768"
"AK","OH","m","20","0.004240551"
"AK","OH","m","21","0.004240551"
"AK","OH","m","22","0.004240551"
"AK","OH","m","23","0.004240551"
"AK","OH","m","24","0.004240551"
"AK","OH","m","25","0.001060431"
"AK","OH","m","26","0.001060431"
"AK","OH","m","27","0.001060431"
"AK","OH","m","28","0.001060431"
"AK","OH","m","29","0.001060431"
"AK","OH","m","30","0.001880475"
"AK","OH","m","31","0.001880475"
"AK","OH","m","32","0.001880475"
"AK","OH","m","33","0.001880475"
"AK","OH","m","34","0.001880475"
"AK","OH","m","35","0.000954496"
"AK","OH","m","36","0.000954496"
"AK","OH","m","37","0.000954496"
"AK","OH","m","38","0.000954496"
"AK","OH","m","39","0.000954496"
"AK","OH","m","40","0.000245689"
"AK","OH","m","41","0.000245689"
"AK","OH","m","42","0.000245689"
"AK","OH","m","43","0.000245689"
"AK","OH","m","44","0.000245689"
"AK","OH","m","45","0.001695824"
"AK","OH","m","46","0.001695824"
"AK","OH","m","47","0.001695824"
"AK","OH","m","48","0.001695824"
"AK","OH","m","49","0.001695824"
"AK","OH","m","50","0.000191138"
"AK","OH","m","51","0.000191138"
"AK","OH","m","52","0.000191138"
"AK","OH","m","53","0.000191138"
"AK","OH","m","54","0.000191138"
"AK","OH","m","55","0.001794587"
"AK","OH","m","56","0.001794587"
"AK","OH","m","57","0.001794587"
"AK","OH","m","58","0.001794587"
"AK","OH","m","59","0.001794587"
"AK","OH","m","60","0.0000507"
"AK","OH","m","61","0.0000507"
"AK","OH","m","62","0.0000507"
"AK","OH","m","63","0.0000507"
"AK","OH","m","64","0.0000507"
"AK","OH","m","65","0.001177173"
"AK","OH","m","66","0.001177173"
"AK","OH","m","67","0.001177173"
"AK","OH","m","68","0.001177173"
"AK","OH","m","69","0.001177173"
"AK","OH","m","70","0"
"AK","OH","m","71","0"
"AK","OH","m","72","0"
"AK","OH","m","73","0"
"AK","OH","m","74","0"
"AK","OH","m","75","0.000609214"
"AK","OH","m","76","0.000609214"
"AK","OH","m","77","0.000609214"
"AK","OH","m","78","0.000609214"
"AK","OH","m","79","0.000609214"
"AK","OH","m","80","0"
"AK","OH","m","81","0"
"AK","OH","m","82","0"
"AK","OH","m","83","0"
"AK","OH","m","84","0"
"AK","OH","m","85","0"
"AK","OH","m","86","0"
"AK","OH","m","87","0"
"AK","OH","m","88","0"
"AK","OH","m","89","0"
"AK","OH","m","90","0"
"AK","OH","m","91","0"
"AK","OH","m","92","0"
"AK","OH","m","93","0"
"AK","OH","m","94","0"
"AK","OH","m","95","0"
"AK","OH","m","96","0"
"AK","OH","m","97","0"
"AK","OH","m","98","0"
"AK","OH","m","99","0"
"AK","OH","m","100","0"
"AK","OH","f","0","0.00065026"
"AK","OH","f","1","0.00065026"
"AK","OH","f","2","0.00065026"
"AK","OH","f","3","0.00065026"
"AK","OH","f","4","0.00065026"
"AK","OH","f","5","0.002684707"
"AK","OH","f","6","0.002684707"
"AK","OH","f","7","0.002684707"
"AK","OH","f","8","0.002684707"
"AK","OH","f","9","0.002684707"
"AK","OH","f","10","0.000461073"
"AK","OH","f","11","0.000461073"
"AK","OH","f","12","0.000461073"
"AK","OH","f","13","0.000461073"
"AK","OH","f","14","0.000461073"
"AK","OH","f","15","0.002153467"
"AK","OH","f","16","0.002153467"
"AK","OH","f","17","0.002153467"
"AK","OH","f","18","0.002153467"
"AK","OH","f","19","0.002153467"
"AK","OH","f","20","0.005806663"
"AK","OH","f","21","0.005806663"
"AK","OH","f","22","0.005806663"
"AK","OH","f","23","0.005806663"
"AK","OH","f","24","0.005806663"
"AK","OH","f","25","0.001856861"
"AK","OH","f","26","0.001856861"
"AK","OH","f","27","0.001856861"
"AK","OH","f","28","0.001856861"
"AK","OH","f","29","0.001856861"
"AK","OH","f","30","0.000439958"
"AK","OH","f","31","0.000439958"
"AK","OH","f","32","0.000439958"
"AK","OH","f","33","0.000439958"
"AK","OH","f","34","0.000439958"
"AK","OH","f","35","0.001568152"
"AK","OH","f","36","0.001568152"
"AK","OH","f","37","0.001568152"
"AK","OH","f","38","0.001568152"
"AK","OH","f","39","0.001568152"
"AK","OH","f","40","0.00222453"
"AK","OH","f","41","0.00222453"
"AK","OH","f","42","0.00222453"
"AK","OH","f","43","0.00222453"
"AK","OH","f","44","0.00222453"
"AK","OH","f","45","0.001715965"
"AK","OH","f","46","0.001715965"
"AK","OH","f","47","0.001715965"
