"from","to","gender","age","mrate"
"MA","AL","m","0","6.90091e-05"
"MA","AL","m","1","6.90091e-05"
"MA","AL","m","2","6.90091e-05"
"MA","AL","m","3","6.90091e-05"
"MA","AL","m","4","6.90091e-05"
"MA","AL","m","5","4.60061e-05"
"MA","AL","m","6","4.60061e-05"
"MA","AL","m","7","4.60061e-05"
"MA","AL","m","8","4.60061e-05"
"MA","AL","m","9","4.60061e-05"
"MA","AL","m","10","1.46875e-05"
"MA","AL","m","11","1.46875e-05"
"MA","AL","m","12","1.46875e-05"
"MA","AL","m","13","1.46875e-05"
"MA","AL","m","14","1.46875e-05"
"MA","AL","m","15","5.56713e-05"
"MA","AL","m","16","5.56713e-05"
"MA","AL","m","17","5.56713e-05"
"MA","AL","m","18","5.56713e-05"
"MA","AL","m","19","5.56713e-05"
"MA","AL","m","20","8.33734e-05"
"MA","AL","m","21","8.33734e-05"
"MA","AL","m","22","8.33734e-05"
"MA","AL","m","23","8.33734e-05"
"MA","AL","m","24","8.33734e-05"
"MA","AL","m","25","0.000124174"
"MA","AL","m","26","0.000124174"
"MA","AL","m","27","0.000124174"
"MA","AL","m","28","0.000124174"
"MA","AL","m","29","0.000124174"
"MA","AL","m","30","7.63176e-05"
"MA","AL","m","31","7.63176e-05"
"MA","AL","m","32","7.63176e-05"
"MA","AL","m","33","7.63176e-05"
"MA","AL","m","34","7.63176e-05"
"MA","AL","m","35","8.45339e-05"
"MA","AL","m","36","8.45339e-05"
"MA","AL","m","37","8.45339e-05"
"MA","AL","m","38","8.45339e-05"
"MA","AL","m","39","8.45339e-05"
"MA","AL","m","40","4.00126e-05"
"MA","AL","m","41","4.00126e-05"
"MA","AL","m","42","4.00126e-05"
"MA","AL","m","43","4.00126e-05"
"MA","AL","m","44","4.00126e-05"
"MA","AL","m","45","0.000108785"
"MA","AL","m","46","0.000108785"
"MA","AL","m","47","0.000108785"
"MA","AL","m","48","0.000108785"
"MA","AL","m","49","0.000108785"
"MA","AL","m","50","7.2867e-05"
"MA","AL","m","51","7.2867e-05"
"MA","AL","m","52","7.2867e-05"
"MA","AL","m","53","7.2867e-05"
"MA","AL","m","54","7.2867e-05"
"MA","AL","m","55","0.00011685"
"MA","AL","m","56","0.00011685"
"MA","AL","m","57","0.00011685"
"MA","AL","m","58","0.00011685"
"MA","AL","m","59","0.00011685"
"MA","AL","m","60","4.80769e-05"
"MA","AL","m","61","4.80769e-05"
"MA","AL","m","62","4.80769e-05"
"MA","AL","m","63","4.80769e-05"
"MA","AL","m","64","4.80769e-05"
"MA","AL","m","65","4.80769e-05"
"MA","AL","m","66","4.80769e-05"
"MA","AL","m","67","4.80769e-05"
"MA","AL","m","68","4.80769e-05"
"MA","AL","m","69","4.80769e-05"
"MA","AL","m","70","0"
"MA","AL","m","71","0"
"MA","AL","m","72","0"
"MA","AL","m","73","0"
"MA","AL","m","74","0"
"MA","AL","m","75","0"
"MA","AL","m","76","0"
"MA","AL","m","77","0"
"MA","AL","m","78","0"
"MA","AL","m","79","0"
"MA","AL","m","80","0"
"MA","AL","m","81","0"
"MA","AL","m","82","0"
"MA","AL","m","83","0"
"MA","AL","m","84","0"
"MA","AL","m","85","0"
"MA","AL","m","86","0"
"MA","AL","m","87","0"
"MA","AL","m","88","0"
"MA","AL","m","89","0"
"MA","AL","m","90","0"
"MA","AL","m","91","0"
"MA","AL","m","92","0"
"MA","AL","m","93","0"
"MA","AL","m","94","0"
"MA","AL","m","95","0"
"MA","AL","m","96","0"
"MA","AL","m","97","0"
"MA","AL","m","98","0"
"MA","AL","m","99","0"
"MA","AL","m","100","0"
"MA","AL","f","0","4.7592e-05"
"MA","AL","f","1","4.7592e-05"
"MA","AL","f","2","4.7592e-05"
"MA","AL","f","3","4.7592e-05"
"MA","AL","f","4","4.7592e-05"
"MA","AL","f","5","3.1728e-05"
"MA","AL","f","6","3.1728e-05"
"MA","AL","f","7","3.1728e-05"
"MA","AL","f","8","3.1728e-05"
"MA","AL","f","9","3.1728e-05"
"MA","AL","f","10","6.98037e-05"
"MA","AL","f","11","6.98037e-05"
"MA","AL","f","12","6.98037e-05"
"MA","AL","f","13","6.98037e-05"
"MA","AL","f","14","6.98037e-05"
"MA","AL","f","15","0.000100189"
"MA","AL","f","16","0.000100189"
"MA","AL","f","17","0.000100189"
"MA","AL","f","18","0.000100189"
