region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
RI,840-44,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.00519221,0.006552707,0.00519221,0.006552707,NA,NA
RI,840-44,1,99483.16438,99348.48593,99483.16438,99348.48593,NA,NA,0.00032843,0.000475595,0.00032843,0.000475595,NA,NA
RI,840-44,2,99450.49622,99301.24723,99450.49622,99301.24723,NA,NA,0.000206771,0.000342285,0.000206771,0.000342285,NA,NA
RI,840-44,3,99429.93491,99267.26413,99429.93491,99267.26413,NA,NA,0.000149478,0.00026035,0.000149478,0.00026035,NA,NA
RI,840-44,4,99415.07342,99241.42345,99415.07342,99241.42345,NA,NA,0.000122798,0.000233106,0.000122798,0.000233106,NA,NA
RI,840-44,5,99402.86617,99218.29238,99402.86617,99218.29238,NA,NA,1.14E-04,0.00020567,1.14E-04,0.00020567,NA,NA
RI,840-44,6,99391.51183,99197.88821,99391.51183,99197.88821,NA,NA,1.01E-04,0.000184046,1.01E-04,0.000184046,NA,NA
RI,840-44,7,99381.48205,99179.63296,99381.48205,99179.63296,NA,NA,9.14E-05,0.000165907,9.14E-05,0.000165907,NA,NA
RI,840-44,8,99372.39756,99163.17964,99372.39756,99163.17964,NA,NA,8.38E-05,1.46E-04,8.38E-05,1.46E-04,NA,NA
RI,840-44,9,99364.06871,99148.66045,99364.06871,99148.66045,NA,NA,7.91E-05,1.30E-04,7.91E-05,1.30E-04,NA,NA
RI,840-44,10,99356.21199,99135.72385,99356.21199,99135.72385,NA,NA,7.81E-05,1.23E-04,7.81E-05,1.23E-04,NA,NA
RI,840-44,11,99348.45015,99123.52215,99348.45015,99123.52215,NA,NA,8.29E-05,1.35E-04,8.29E-05,1.35E-04,NA,NA
RI,840-44,12,99340.21759,99110.10147,99340.21759,99110.10147,NA,NA,9.62E-05,0.000178012,9.62E-05,0.000178012,NA,NA
RI,840-44,13,99330.66502,99092.46024,99330.66502,99092.46024,NA,NA,1.18E-04,0.000256805,1.18E-04,0.000256805,NA,NA
RI,840-44,14,99318.94086,99067.01608,99318.94086,99067.01608,NA,NA,0.000148526,0.000364302,0.000148526,0.000364302,NA,NA
RI,840-44,15,99304.19065,99030.93209,99304.19065,99030.93209,NA,NA,0.000181925,0.000476734,0.000181925,0.000476734,NA,NA
RI,840-44,16,99286.1263,98983.73168,99286.1263,98983.73168,NA,NA,0.00021729,0.000590961,0.00021729,0.000590961,NA,NA
RI,840-44,17,99264.55484,98925.25379,99264.55484,98925.25379,NA,NA,0.000254615,0.00072387,0.000254615,0.00072387,NA,NA
RI,840-44,18,99239.28389,98853.67108,99239.28389,98853.67108,NA,NA,2.90E-04,0.000874,0.000290066,0.000874,NA,NA
RI,840-44,19,99210.50208,98767.31066,99210.50208,98767.31066,NA,NA,0.000324594,0.001026955,0.000324594,0.001026955,NA,NA
RI,840-44,20,99178.30413,98665.93313,99178.30413,98665.93313,NA,NA,0.000359154,0.00117964,0.000359154,0.00117964,NA,NA
RI,840-44,21,99142.69041,98549.61151,99142.69041,98549.61151,NA,NA,0.000392778,0.00131616,0.000392778,0.00131616,NA,NA
RI,840-44,22,99103.75714,98419.98976,99103.75714,98419.98976,NA,NA,0.000422578,0.001415588,0.000422578,0.001415588,NA,NA
RI,840-44,23,99061.88693,98280.76531,99061.88693,98280.76531,NA,NA,0.000448546,0.00147207,0.000448546,0.00147207,NA,NA
RI,840-44,24,99017.46287,98136.19472,99017.46287,98136.19472,NA,NA,0.000473566,0.001499748,0.000473566,0.001499748,NA,NA
RI,840-44,25,98970.58244,97989.12627,98970.58244,97989.12627,NA,NA,0.000499567,0.001516747,0.000499567,0.001516747,NA,NA
RI,840-44,26,98921.1528,97840.6142,98921.1528,97840.6142,NA,NA,0.000527497,0.001539052,0.000527497,0.001539052,NA,NA
RI,840-44,27,98868.98618,97690.14823,98868.98618,97690.14823,NA,NA,0.000556408,0.00156558,0.000556408,0.00156558,NA,NA
RI,840-44,28,98813.99047,97537.32609,98813.99047,97537.32609,NA,NA,0.000586291,0.001599489,0.000586291,0.001599489,NA,NA
RI,840-44,29,98756.07393,97381.43997,98756.07393,97381.43997,NA,NA,0.000616187,0.001639712,0.000616187,0.001639712,NA,NA
RI,840-44,30,98695.24048,97221.89238,98695.24048,97221.89238,NA,NA,0.000648996,0.001682008,0.000648996,0.001682008,NA,NA
RI,840-44,31,98631.20878,97058.50274,98631.20878,97058.50274,NA,NA,0.000685678,0.001723158,0.000685678,0.001723158,NA,NA
RI,840-44,32,98563.60304,96891.39957,98563.60304,96891.39957,NA,NA,0.000725268,0.001763207,0.000725268,0.001763207,NA,NA
RI,840-44,33,98492.14358,96720.71045,98492.14358,96720.71045,NA,NA,0.000771649,0.001802141,0.000771649,0.001802141,NA,NA
RI,840-44,34,98416.1712,96546.56206,98416.1712,96546.56206,NA,NA,0.000824831,0.001844207,0.000824831,0.001844207,NA,NA
RI,840-44,35,98335.02838,96368.67524,98335.02838,96368.67524,NA,NA,0.000887712,0.00189981,0.000887712,0.00189981,NA,NA
RI,840-44,36,98247.77435,96185.76575,98247.77435,96185.76575,NA,NA,0.000960311,0.001970025,0.000960311,0.001970025,NA,NA
RI,840-44,37,98153.4712,95996.46602,98153.4712,95996.46602,NA,NA,0.001038778,0.002049446,0.001038778,0.002049446,NA,NA
RI,840-44,38,98051.5645,95799.92893,98051.5645,95799.92893,NA,NA,0.001120206,0.002135978,0.001120206,0.002135978,NA,NA
RI,840-44,39,97941.78799,95595.52073,97941.78799,95595.52073,NA,NA,0.0012046,0.002231679,0.0012046,0.002231679,NA,NA
RI,840-44,40,97823.87834,95382.42121,97823.87834,95382.42121,NA,NA,0.001298757,0.002345778,0.001298757,0.002345778,NA,NA
RI,840-44,41,97696.9113,95158.93865,97696.9113,95158.93865,NA,NA,0.001404639,0.002484337,0.001404639,0.002484337,NA,NA
RI,840-44,42,97559.77876,94922.82645,97559.77876,94922.82645,NA,NA,0.001517394,0.002647124,0.001517394,0.002647124,NA,NA
RI,840-44,43,97411.85361,94671.8861,97411.85361,94671.8861,NA,NA,0.001641922,0.002841095,0.001641922,0.002841095,NA,NA
RI,840-44,44,97252.04213,94403.29429,97252.04213,94403.29429,NA,NA,0.001783081,0.003071059,0.001783081,0.003071059,NA,NA
RI,840-44,45,97078.78742,94113.82065,97078.78742,94113.82065,NA,NA,0.001934115,0.00332437,0.001934115,0.00332437,NA,NA
RI,840-44,46,96891.20728,93801.46892,96891.20728,93801.46892,NA,NA,0.002106709,0.003613018,0.002106709,0.003613018,NA,NA
RI,840-44,47,96687.29952,93463.17554,96687.29952,93463.17554,NA,NA,0.002318513,0.003961633,0.002318513,0.003961633,NA,NA
RI,840-44,48,96463.38719,93093.64075,96463.38719,93093.64075,NA,NA,0.002569632,0.004370506,0.002569632,0.004370506,NA,NA
RI,840-44,49,96215.82982,92687.65931,96215.82982,92687.65931,NA,NA,0.00284351,0.004816094,0.00284351,0.004816094,NA,NA
RI,840-44,50,95942.62757,92242.34169,95942.62757,92242.34169,NA,NA,0.003119637,0.005262255,0.003119637,0.005262255,NA,NA
RI,840-44,51,95643.78757,91758.21001,95643.78757,91758.21001,NA,NA,0.003393097,0.005712299,0.003393097,0.005712299,NA,NA
RI,840-44,52,95319.80855,91235.54949,95319.80855,91235.54949,NA,NA,0.003676628,0.006198688,0.003676628,0.006198688,NA,NA
RI,840-44,53,94969.99615,90671.75622,94969.99615,90671.75622,NA,NA,0.003977161,0.006741594,0.003977161,0.006741594,NA,NA
RI,840-44,54,94593.03869,90062.54102,94593.03869,90062.54102,NA,NA,0.004301512,0.007339468,0.004301512,0.007339468,NA,NA
RI,840-44,55,94187.0209,89403.95044,94187.0209,89403.95044,NA,NA,0.004650801,0.007976333,0.004650801,0.007976333,NA,NA
RI,840-44,56,93749.99434,88693.66752,93749.99434,88693.66752,NA,NA,0.005016195,0.008626011,0.005016195,0.008626011,NA,NA
RI,840-44,57,93280.90507,87931.88054,93280.90507,87931.88054,NA,NA,0.005386847,0.009289554,0.005386847,0.009289554,NA,NA
RI,840-44,58,92779.76487,87118.81379,92779.76487,87118.81379,NA,NA,0.005760838,0.009959264,0.005760838,0.009959264,NA,NA
RI,840-44,59,92246.81081,86255.47861,92246.81081,86255.47861,NA,NA,0.006147986,0.010646756,0.006147986,0.010646756,NA,NA
RI,840-44,60,91681.41377,85342.00561,91681.41377,85342.00561,NA,NA,0.006568194,0.011393847,0.006568194,0.011393847,NA,NA
RI,840-44,61,91081.20364,84375.1456,91081.20364,84375.1456,NA,NA,0.007039231,0.012198188,0.007039231,0.012198188,NA,NA
RI,840-44,62,90442.30723,83352.16097,90442.30723,83352.16097,NA,NA,0.007568285,0.013010563,0.007568285,0.013010563,NA,NA
RI,840-44,63,89760.39084,82274.71784,89760.39084,82274.71784,NA,NA,0.008164519,0.013798789,0.008164519,0.013798789,NA,NA
RI,840-44,64,89030.5239,81147.20548,89030.5239,81147.20548,NA,NA,0.008826943,0.014577545,0.008826943,0.014577545,NA,NA
RI,840-44,65,88248.10971,79972.83817,88248.10971,79972.83817,NA,NA,0.009552035,0.01537686,0.009552035,0.01537686,NA,NA
RI,840-44,66,87409.17213,78752.48215,87409.17213,78752.48215,NA,NA,0.010353714,0.016275654,0.010353714,0.016275654,NA,NA
RI,840-44,67,86508.81845,77481.0883,86508.81845,77481.0883,NA,NA,0.011261507,0.017319532,0.011261507,0.017319532,NA,NA
RI,840-44,68,85540.04814,76150.68147,85540.04814,76150.68147,NA,NA,0.012299923,0.018585926,0.012299923,0.018585926,NA,NA
RI,840-44,69,84494.34919,74748.39089,84494.34919,74748.39089,NA,NA,0.013521373,0.020143804,0.013521373,0.020143804,NA,NA
