region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
NC,840-37,0,1.00E+05,1.00E+05,1.00E+05,1.00E+05,NA,NA,0.006177779,0.007427106,0.006177779,0.007427106,NA,NA
NC,840-37,1,99385.59599,99262.1118,99385.59599,99262.1118,NA,NA,0.000417793,0.000499835,0.000417793,0.000499835,NA,NA
NC,840-37,2,99344.08152,99212.50923,99344.08152,99212.50923,NA,NA,0.000266001,0.00035635,0.000266001,0.00035635,NA,NA
NC,840-37,3,99317.65938,99177.16164,99317.65938,99177.16164,NA,NA,0.000193816,0.000268927,0.000193816,0.000268927,NA,NA
NC,840-37,4,99298.41189,99150.49401,99298.41189,99150.49401,NA,NA,0.000159982,0.000240023,0.000159982,0.000240023,NA,NA
NC,840-37,5,99282.52709,99126.69849,99282.52709,99126.69849,NA,NA,1.49E-04,0.000211013,1.49E-04,0.000211013,NA,NA
NC,840-37,6,99267.72675,99105.78365,99267.72675,99105.78365,NA,NA,1.32E-04,0.000188226,1.32E-04,0.000188226,NA,NA
NC,840-37,7,99254.61408,99087.13116,99254.61408,99087.13116,NA,NA,1.20E-04,0.00016917,1.20E-04,0.00016917,NA,NA
NC,840-37,8,99242.7091,99070.36988,99242.7091,99070.36988,NA,NA,1.10E-04,1.49E-04,1.10E-04,1.49E-04,NA,NA
NC,840-37,9,99231.77168,99055.63189,99231.77168,99055.63189,NA,NA,1.04E-04,1.32E-04,1.04E-04,1.32E-04,NA,NA
NC,840-37,10,99221.43996,99042.54374,99221.43996,99042.54374,NA,NA,1.03E-04,1.24E-04,1.03E-04,1.24E-04,NA,NA
NC,840-37,11,99211.23027,99030.21978,99211.23027,99030.21978,NA,NA,1.09E-04,1.37E-04,1.09E-04,1.37E-04,NA,NA
NC,840-37,12,99200.41714,99016.6275,99200.41714,99016.6275,NA,NA,1.26E-04,0.000181881,1.26E-04,0.000181881,NA,NA
NC,840-37,13,99187.91577,98998.6199,99187.91577,98998.6199,NA,NA,1.54E-04,0.000265161,1.54E-04,0.000265161,NA,NA
NC,840-37,14,99172.64898,98972.37282,99172.64898,98972.37282,NA,NA,0.000192612,0.000379951,0.000192612,0.000379951,NA,NA
NC,840-37,15,99153.54922,98934.77511,99153.54922,98934.77511,NA,NA,0.000234766,0.000501066,0.000234766,0.000501066,NA,NA
NC,840-37,16,99130.27395,98885.21439,99130.27395,98885.21439,NA,NA,0.000279199,0.000624965,0.000279199,0.000624965,NA,NA
NC,840-37,17,99102.60095,98823.43425,99102.60095,98823.43425,NA,NA,0.000325903,0.000769994,0.000325903,0.000769994,NA,NA
NC,840-37,18,99070.3086,98747.37053,99070.3086,98747.37053,NA,NA,3.70E-04,0.000934735,0.000370107,0.000934735,NA,NA
NC,840-37,19,99033.64881,98655.11102,99033.64881,98655.11102,NA,NA,0.000413033,0.001103416,0.000413033,0.001103416,NA,NA
NC,840-37,20,98992.75305,98546.31338,98992.75305,98546.31338,NA,NA,0.000455889,0.001272524,0.000455889,0.001272524,NA,NA
NC,840-37,21,98947.63387,98420.9906,98947.63387,98420.9906,NA,NA,0.000497488,0.001424265,0.000497488,0.001424265,NA,NA
NC,840-37,22,98898.4211,98280.91275,98898.4211,98280.91275,NA,NA,0.000534282,0.001535067,0.000534282,0.001535067,NA,NA
NC,840-37,23,98845.59554,98130.15974,98845.59554,98130.15974,NA,NA,0.000566294,0.00159811,0.000566294,0.00159811,NA,NA
NC,840-37,24,98789.63542,97973.46117,98789.63542,97973.46117,NA,NA,0.000597094,0.00162903,0.000597094,0.00162903,NA,NA
NC,840-37,25,98730.66594,97813.99032,98730.66594,97813.99032,NA,NA,0.000629064,0.001648027,0.000629064,0.001648027,NA,NA
NC,840-37,26,98668.57835,97652.92296,98668.57835,97652.92296,NA,NA,0.000663356,0.001672964,0.000663356,0.001672964,NA,NA
NC,840-37,27,98603.14808,97489.68972,98603.14808,97489.68972,NA,NA,0.000698808,0.001702636,0.000698808,0.001702636,NA,NA
NC,840-37,28,98534.26831,97323.84148,98534.26831,97323.84148,NA,NA,0.000735403,0.001740583,0.000735403,0.001740583,NA,NA
NC,840-37,29,98461.833,97154.58749,98461.833,97154.58749,NA,NA,0.000771967,0.001785627,0.000771967,0.001785627,NA,NA
NC,840-37,30,98385.85301,96981.25933,98385.85301,96981.25933,NA,NA,0.000812048,0.001833028,0.000812048,0.001833028,NA,NA
NC,840-37,31,98305.99188,96803.65385,98305.99188,96803.65385,NA,NA,0.000856801,0.001879176,0.000856801,0.001879176,NA,NA
NC,840-37,32,98221.79979,96621.9135,98221.79979,96621.9135,NA,NA,0.000905034,0.00192412,0.000905034,0.00192412,NA,NA
NC,840-37,33,98132.94544,96436.18,98132.94544,96436.18,NA,NA,0.000961461,0.00196784,0.000961461,0.00196784,NA,NA
NC,840-37,34,98038.63924,96246.5944,98038.63924,96246.5944,NA,NA,0.001026064,0.00201511,0.001026064,0.00201511,NA,NA
NC,840-37,35,97938.09753,96052.84331,97938.09753,96052.84331,NA,NA,0.001102315,0.002077636,0.001102315,0.002077636,NA,NA
NC,840-37,36,97830.19898,95853.48632,97830.19898,95853.48632,NA,NA,0.001190186,0.002156672,0.001190186,0.002156672,NA,NA
NC,840-37,37,97713.83206,95646.98708,97713.83206,95646.98708,NA,NA,0.001284979,0.002246164,0.001284979,0.002246164,NA,NA
NC,840-37,38,97588.35249,95432.39058,97588.35249,95432.39058,NA,NA,0.001383165,0.002343782,0.001383165,0.002343782,NA,NA
NC,840-37,39,97453.46501,95208.97968,97453.46501,95208.97968,NA,NA,0.001484742,0.002451879,0.001484742,0.002451879,NA,NA
NC,840-37,40,97308.87911,94975.82612,97308.87911,94975.82612,NA,NA,0.001597866,0.002580927,0.001597866,0.002580927,NA,NA
NC,840-37,41,97153.51664,94731.01786,97153.51664,94731.01786,NA,NA,0.001724837,0.002737883,0.001724837,0.002737883,NA,NA
NC,840-37,42,96986.08702,94472.01158,96986.08702,94472.01158,NA,NA,0.001859792,0.002922604,0.001859792,0.002922604,NA,NA
NC,840-37,43,96805.87951,94196.31022,96805.87951,94196.31022,NA,NA,0.002008558,0.003143134,0.002008558,0.003143134,NA,NA
NC,840-37,44,96611.63437,93900.70134,96611.63437,93900.70134,NA,NA,0.002176853,0.003405146,0.002176853,0.003405146,NA,NA
NC,840-37,45,96401.5524,93581.4992,96401.5524,93581.4992,NA,NA,0.002356565,0.003694406,0.002356565,0.003694406,NA,NA
NC,840-37,46,96174.64321,93236.40647,96174.64321,93236.40647,NA,NA,0.002561505,0.004024793,0.002561505,0.004024793,NA,NA
NC,840-37,47,95928.60501,92861.90525,95928.60501,92861.90525,NA,NA,0.002812447,0.004424816,0.002812447,0.004424816,NA,NA
NC,840-37,48,95659.18811,92451.91551,95659.18811,92451.91551,NA,NA,0.003109245,0.004895264,0.003109245,0.004895264,NA,NA
NC,840-37,49,95362.22191,92000.44112,95362.22191,92000.44112,NA,NA,0.003432126,0.005409399,0.003432126,0.005409399,NA,NA
NC,840-37,50,95035.48749,91504.11958,95035.48749,91504.11958,NA,NA,0.003756881,0.005925549,0.003756881,0.005925549,NA,NA
NC,840-37,51,94679.11993,90963.50569,94679.11993,90963.50569,NA,NA,0.0040778,0.006447466,0.0040778,0.006447466,NA,NA
NC,840-37,52,94293.82303,90378.90245,94293.82303,90378.90245,NA,NA,0.004409862,0.007012855,0.004409862,0.007012855,NA,NA
NC,840-37,53,93878.91517,89747.303,93878.91517,89747.303,NA,NA,0.004761155,0.007645434,0.004761155,0.007645434,NA,NA
NC,840-37,54,93433.01009,89063.76326,93433.01009,89063.76326,NA,NA,0.005139536,0.008343733,0.005139536,0.008343733,NA,NA
NC,840-37,55,92954.04154,88323.73107,92954.04154,88323.73107,NA,NA,0.005546223,0.009089345,0.005546223,0.009089345,NA,NA
NC,840-37,56,92439.92659,87524.55815,92439.92659,87524.55815,NA,NA,0.005970848,0.009851709,0.005970848,0.009851709,NA,NA
NC,840-37,57,91889.6281,86666.51824,91889.6281,86666.51824,NA,NA,0.00640079,0.01063203,0.00640079,0.01063203,NA,NA
NC,840-37,58,91303.33823,85749.95563,91303.33823,85749.95563,NA,NA,0.006833863,0.0114212,0.006833863,0.0114212,NA,NA
NC,840-37,59,90681.50851,84776.15564,90681.50851,84776.15564,NA,NA,0.007281422,0.012232884,0.007281422,0.012232884,NA,NA
NC,840-37,60,90023.60927,83745.41009,90023.60927,83745.41009,NA,NA,0.00776642,0.013116608,0.00776642,0.013116608,NA,NA
NC,840-37,61,89327.15263,82654.11874,89327.15263,82654.11874,NA,NA,0.008309142,0.014069863,0.008309142,0.014069863,NA,NA
NC,840-37,62,88587.98686,81499.31065,88587.98686,81499.31065,NA,NA,0.008917634,0.015034453,0.008917634,0.015034453,NA,NA
NC,840-37,63,87801.49344,80283.1635,87801.49344,80283.1635,NA,NA,0.009602132,0.015971961,0.009602132,0.015971961,NA,NA
NC,840-37,64,86962.4456,79011.0431,86962.4456,79011.0431,NA,NA,0.010361108,0.016899686,0.010361108,0.016899686,NA,NA
NC,840-37,65,86066.06207,77686.96949,86066.06207,77686.96949,NA,NA,0.01119026,0.017853327,0.01119026,0.017853327,NA,NA
NC,840-37,66,85108.32538,76312.2604,85108.32538,76312.2604,NA,NA,0.012105094,0.018927341,0.012105094,0.018927341,NA,NA
NC,840-37,67,84084.27246,74881.42347,84084.27246,74881.42347,NA,NA,0.013138874,0.02017675,0.013138874,0.02017675,NA,NA
NC,840-37,68,82986.70286,73385.66047,82986.70286,73385.66047,NA,NA,0.014318834,0.021695267,0.014318834,0.021695267,NA,NA
NC,840-37,69,81806.88482,71810.63594,81806.88482,71810.63594,NA,NA,0.015703467,0.023567185,0.015703467,0.023567185,NA,NA
NC,840-37,70,80532.2413,70137.98392,80532.2413,70137.98392,NA,NA,0.017338506,0.025779728,0.017338506,0.025779728,NA,NA
NC,840-37,71,79147.93346,68352.86941,79147.93346,68352.86941,NA,NA,0.019172751,0.028233342,0.019172751,0.028233342,NA,NA
NC,840-37,72,77644.84845,66449.90301,77644.84845,66449.90301,NA,NA,0.021128577,0.030895517,0.021128577,0.030895517,NA,NA
NC,840-37,73,76021.47314,64428.14683,76021.47314,64428.14683,NA,NA,0.023253572,0.03369342,0.023253572,0.03369342,NA,NA
NC,840-37,74,74274.0196,62293.30723,74274.0196,62293.30723,NA,NA,0.025544915,0.036644316,0.025544915,0.036644316,NA,NA
NC,840-37,75,72400.62393,60051.70178,72400.62393,60051.70178,NA,NA,0.028050859,0.039823858,0.028050859,0.039823858,NA,NA
NC,840-37,76,70397.81448,57706.8604,70397.81448,57706.8604,NA,NA,0.030969066,0.043541707,0.030969066,0.043541707,NA,NA
NC,840-37,77,68250.92023,55247.76422,68250.92023,55247.76422,NA,NA,0.034315183,0.04790158,0.034315183,0.04790158,NA,NA
NC,840-37,78,65948.38341,52663.23502,65948.38341,52663.23502,NA,NA,0.038302954,0.052700711,0.038302954,0.052700711,NA,NA
NC,840-37,79,63469.8334,49959.09999,63469.8334,49959.09999,NA,NA,0.043051138,0.058309972,0.043051138,0.058309972,NA,NA
NC,840-37,80,60794.94073,47128.48352,60794.94073,47128.48352,NA,NA,0.048057192,0.064610829,0.048057192,0.064610829,NA,NA
NC,840-37,81,57941.86204,44178.76499,57941.86204,44178.76499,NA,NA,0.053537164,0.071419196,0.053537164,0.071419196,NA,NA
NC,840-37,82,54920.71864,41132.30561,54920.71864,41132.30561,NA,NA,0.059467026,0.079012282,0.059467026,0.079012282,NA,NA
NC,840-37,83,51749.08147,38005.82476,51749.08147,38005.82476,NA,NA,0.06654676,0.087965922,0.06654676,0.087965922,NA,NA
NC,840-37,84,48416.24258,34803.45694,48416.24258,34803.45694,NA,NA,0.074844474,0.097552427,0.074844474,0.097552427,NA,NA
NC,840-37,85,44923.23264,31566.24127,44923.23264,31566.24127,NA,NA,0.083447972,0.108837461,0.083447972,0.108837461,NA,NA
NC,840-37,86,41324.58783,28307.91399,41324.58783,28307.91399,NA,NA,0.094096897,0.121682636,0.094096897,0.121682636,NA,NA
NC,840-37,87,37610.80029,25060.83191,37610.80029,25060.83191,NA,NA,0.105961474,0.135833065,0.105961474,0.135833065,NA,NA
NC,840-37,88,33826.07415,21873.29212,33826.07415,21873.29212,NA,NA,0.119139735,0.151352707,0.119139735,0.151352707,NA,NA
NC,840-37,89,30022.61614,18795.55269,30022.61614,18795.55269,NA,NA,0.133729839,0.168328069,0.133729839,0.168328069,NA,NA
NC,840-37,90,26259.20823,15877.27151,26259.20823,15877.27151,NA,NA,0.149839879,0.186815432,0.149839879,0.186815432,NA,NA
NC,840-37,91,22598.77134,13164.46548,22598.77134,13164.46548,NA,NA,0.167538963,0.206875313,0.167538963,0.206875313,NA,NA
NC,840-37,92,19105.17537,10696.44073,19105.17537,10696.44073,NA,NA,0.18691744,0.228487822,0.18691744,0.228487822,NA,NA
NC,840-37,93,15839.30862,8502.929906,15839.30862,8502.929906,NA,NA,0.208023597,0.251718289,0.208023597,0.251718289,NA,NA
NC,840-37,94,12854.7844,6601.854644,12854.7844,6601.854644,NA,NA,0.23089658,0.276504512,0.23089658,0.276504512,NA,NA
