"from","to","gender","age","rate"
"NC","AK","m","0","0.0000794069"
"NC","AK","m","1","0.0000794069"
"NC","AK","m","2","0.0000794069"
"NC","AK","m","3","0.0000794069"
"NC","AK","m","4","0.0000794069"
"NC","AK","m","5","0.000140831"
"NC","AK","m","6","0.000140831"
"NC","AK","m","7","0.000140831"
"NC","AK","m","8","0.000140831"
"NC","AK","m","9","0.000140831"
"NC","AK","m","10","0.000123921"
"NC","AK","m","11","0.000123921"
"NC","AK","m","12","0.000123921"
"NC","AK","m","13","0.000123921"
"NC","AK","m","14","0.000123921"
"NC","AK","m","15","0"
"NC","AK","m","16","0"
"NC","AK","m","17","0"
"NC","AK","m","18","0"
"NC","AK","m","19","0"
"NC","AK","m","20","0.000117303"
"NC","AK","m","21","0.000117303"
"NC","AK","m","22","0.000117303"
"NC","AK","m","23","0.000117303"
"NC","AK","m","24","0.000117303"
"NC","AK","m","25","0.000438673"
"NC","AK","m","26","0.000438673"
"NC","AK","m","27","0.000438673"
"NC","AK","m","28","0.000438673"
"NC","AK","m","29","0.000438673"
"NC","AK","m","30","0.000141283"
"NC","AK","m","31","0.000141283"
"NC","AK","m","32","0.000141283"
"NC","AK","m","33","0.000141283"
"NC","AK","m","34","0.000141283"
"NC","AK","m","35","0.0000168"
"NC","AK","m","36","0.0000168"
"NC","AK","m","37","0.0000168"
"NC","AK","m","38","0.0000168"
"NC","AK","m","39","0.0000168"
"NC","AK","m","40","0.0000219"
"NC","AK","m","41","0.0000219"
"NC","AK","m","42","0.0000219"
"NC","AK","m","43","0.0000219"
"NC","AK","m","44","0.0000219"
"NC","AK","m","45","0.000012"
"NC","AK","m","46","0.000012"
"NC","AK","m","47","0.000012"
"NC","AK","m","48","0.000012"
"NC","AK","m","49","0.000012"
"NC","AK","m","50","0"
"NC","AK","m","51","0"
"NC","AK","m","52","0"
"NC","AK","m","53","0"
"NC","AK","m","54","0"
"NC","AK","m","55","0"
"NC","AK","m","56","0"
"NC","AK","m","57","0"
"NC","AK","m","58","0"
"NC","AK","m","59","0"
"NC","AK","m","60","0.0000332"
"NC","AK","m","61","0.0000332"
"NC","AK","m","62","0.0000332"
"NC","AK","m","63","0.0000332"
"NC","AK","m","64","0.0000332"
"NC","AK","m","65","0"
"NC","AK","m","66","0"
"NC","AK","m","67","0"
"NC","AK","m","68","0"
"NC","AK","m","69","0"
"NC","AK","m","70","0"
"NC","AK","m","71","0"
"NC","AK","m","72","0"
"NC","AK","m","73","0"
