region,region_code,age,net_male,net_female,net_all
UT,840-49,0,0.013864133,0.014404713,NA
UT,840-49,1,0.013864133,0.014404713,NA
UT,840-49,2,0.013864133,0.014404713,NA
UT,840-49,3,0.013864133,0.014404713,NA
UT,840-49,4,0.013864133,0.014404713,NA
UT,840-49,5,0.008499041,0.008809087,NA
UT,840-49,6,0.008499041,0.008809087,NA
UT,840-49,7,0.008499041,0.008809087,NA
UT,840-49,8,0.008499041,0.008809087,NA
UT,840-49,9,0.008499041,0.008809087,NA
UT,840-49,10,0.005039348,0.005178136,NA
UT,840-49,11,0.005039348,0.005178136,NA
UT,840-49,12,0.005039348,0.005178136,NA
UT,840-49,13,0.005039348,0.005178136,NA
UT,840-49,14,0.005039348,0.005178136,NA
UT,840-49,15,0.00529833,0.005395293,NA
UT,840-49,16,0.00529833,0.005395293,NA
UT,840-49,17,0.00529833,0.005395293,NA
UT,840-49,18,0.00529833,0.005395293,NA
UT,840-49,19,0.00529833,0.005395293,NA
UT,840-49,20,0.028762915,0.02886303,NA
UT,840-49,21,0.028762915,0.02886303,NA
UT,840-49,22,0.028762915,0.02886303,NA
UT,840-49,23,0.028762915,0.02886303,NA
UT,840-49,24,0.028762915,0.02886303,NA
UT,840-49,25,0.042376058,0.042216196,NA
UT,840-49,26,0.042376058,0.042216196,NA
UT,840-49,27,0.042376058,0.042216196,NA
UT,840-49,28,0.042376058,0.042216196,NA
UT,840-49,29,0.042376058,0.042216196,NA
UT,840-49,30,0.032774011,0.032709066,NA
UT,840-49,31,0.032774011,0.032709066,NA
UT,840-49,32,0.032774011,0.032709066,NA
UT,840-49,33,0.032774011,0.032709066,NA
UT,840-49,34,0.032774011,0.032709066,NA
UT,840-49,35,0.021025529,0.020880862,NA
UT,840-49,36,0.021025529,0.020880862,NA
UT,840-49,37,0.021025529,0.020880862,NA
UT,840-49,38,0.021025529,0.020880862,NA
UT,840-49,39,0.021025529,0.020880862,NA
UT,840-49,40,0.013610735,0.013427436,NA
UT,840-49,41,0.013610735,0.013427436,NA
UT,840-49,42,0.013610735,0.013427436,NA
UT,840-49,43,0.013610735,0.013427436,NA
UT,840-49,44,0.013610735,0.013427436,NA
UT,840-49,45,0.009904934,0.009824473,NA
UT,840-49,46,0.009904934,0.009824473,NA
UT,840-49,47,0.009904934,0.009824473,NA
UT,840-49,48,0.009904934,0.009824473,NA
UT,840-49,49,0.009904934,0.009824473,NA
UT,840-49,50,0.007012106,0.006955095,NA
UT,840-49,51,0.007012106,0.006955095,NA
UT,840-49,52,0.007012106,0.006955095,NA
UT,840-49,53,0.007012106,0.006955095,NA
UT,840-49,54,0.007012106,0.006955095,NA
UT,840-49,55,0.005090766,0.005008995,NA
UT,840-49,56,0.005090766,0.005008995,NA
UT,840-49,57,0.005090766,0.005008995,NA
UT,840-49,58,0.005090766,0.005008995,NA
UT,840-49,59,0.005090766,0.005008995,NA
UT,840-49,60,0.004014744,0.003837991,NA
UT,840-49,61,0.004014744,0.003837991,NA
UT,840-49,62,0.004014744,0.003837991,NA
UT,840-49,63,0.004014744,0.003837991,NA
UT,840-49,64,0.004014744,0.003837991,NA
UT,840-49,65,0.002727348,0.002489628,NA
UT,840-49,66,0.002727348,0.002489628,NA
UT,840-49,67,0.002727348,0.002489628,NA
UT,840-49,68,0.002727348,0.002489628,NA
UT,840-49,69,0.002727348,0.002489628,NA
UT,840-49,70,0,0,NA
UT,840-49,71,0,0,NA
UT,840-49,72,0,0,NA
UT,840-49,73,0,0,NA
UT,840-49,74,0,0,NA
UT,840-49,75,0,0,NA
UT,840-49,76,0,0,NA
UT,840-49,77,0,0,NA
UT,840-49,78,0,0,NA
UT,840-49,79,0,0,NA
UT,840-49,80,0,0,NA
UT,840-49,81,0,0,NA
UT,840-49,82,0,0,NA
UT,840-49,83,0,0,NA
UT,840-49,84,0,0,NA
UT,840-49,85,0,0,NA
UT,840-49,86,0,0,NA
UT,840-49,87,0,0,NA
UT,840-49,88,0,0,NA
UT,840-49,89,0,0,NA
UT,840-49,90,0,0,NA
UT,840-49,91,0,0,NA
UT,840-49,92,0,0,NA
UT,840-49,93,0,0,NA
UT,840-49,94,0,0,NA
UT,840-49,95,0,0,NA
UT,840-49,96,0,0,NA
UT,840-49,97,0,0,NA
UT,840-49,98,0,0,NA
UT,840-49,99,0,0,NA
UT,840-49,100,0,0,NA
