region,region_code,age,net_male,net_female,net_all
UT,840-49,0,-0.00109826,0.006282448,NA
UT,840-49,1,-0.00109826,0.006282448,NA
UT,840-49,2,-0.00109826,0.006282448,NA
UT,840-49,3,-0.00109826,0.006282448,NA
UT,840-49,4,-0.00109826,0.006282448,NA
UT,840-49,5,0.007186663,0.00153212,NA
UT,840-49,6,0.007186663,0.00153212,NA
UT,840-49,7,0.007186663,0.00153212,NA
UT,840-49,8,0.007186663,0.00153212,NA
UT,840-49,9,0.007186663,0.00153212,NA
UT,840-49,10,0.003246065,0.003462337,NA
UT,840-49,11,0.003246065,0.003462337,NA
UT,840-49,12,0.003246065,0.003462337,NA
UT,840-49,13,0.003246065,0.003462337,NA
UT,840-49,14,0.003246065,0.003462337,NA
UT,840-49,15,0.018884105,0.032238828,NA
UT,840-49,16,0.018884105,0.032238828,NA
UT,840-49,17,0.018884105,0.032238828,NA
UT,840-49,18,0.018884105,0.032238828,NA
UT,840-49,19,0.018884105,0.032238828,NA
UT,840-49,20,0.02962153,0.012035911,NA
UT,840-49,21,0.02962153,0.012035911,NA
UT,840-49,22,0.02962153,0.012035911,NA
UT,840-49,23,0.02962153,0.012035911,NA
UT,840-49,24,0.02962153,0.012035911,NA
UT,840-49,25,-0.022415424,-0.005888853,NA
UT,840-49,26,-0.022415424,-0.005888853,NA
UT,840-49,27,-0.022415424,-0.005888853,NA
UT,840-49,28,-0.022415424,-0.005888853,NA
UT,840-49,29,-0.022415424,-0.005888853,NA
UT,840-49,30,0.002987783,0.001729201,NA
UT,840-49,31,0.002987783,0.001729201,NA
UT,840-49,32,0.002987783,0.001729201,NA
UT,840-49,33,0.002987783,0.001729201,NA
UT,840-49,34,0.002987783,0.001729201,NA
UT,840-49,35,-0.00127394,0.00157601,NA
UT,840-49,36,-0.00127394,0.00157601,NA
UT,840-49,37,-0.00127394,0.00157601,NA
UT,840-49,38,-0.00127394,0.00157601,NA
UT,840-49,39,-0.00127394,0.00157601,NA
UT,840-49,40,0.000951066,-0.000321899,NA
UT,840-49,41,0.000951066,-0.000321899,NA
UT,840-49,42,0.000951066,-0.000321899,NA
UT,840-49,43,0.000951066,-0.000321899,NA
UT,840-49,44,0.000951066,-0.000321899,NA
UT,840-49,45,6.44883E-06,0.006665797,NA
UT,840-49,46,6.44883E-06,0.006665797,NA
UT,840-49,47,6.44883E-06,0.006665797,NA
UT,840-49,48,6.44883E-06,0.006665797,NA
UT,840-49,49,6.44883E-06,0.006665797,NA
UT,840-49,50,0.004169311,-0.000218064,NA
UT,840-49,51,0.004169311,-0.000218064,NA
UT,840-49,52,0.004169311,-0.000218064,NA
UT,840-49,53,0.004169311,-0.000218064,NA
UT,840-49,54,0.004169311,-0.000218064,NA
UT,840-49,55,0.004847661,0.00463044,NA
UT,840-49,56,0.004847661,0.00463044,NA
UT,840-49,57,0.004847661,0.00463044,NA
UT,840-49,58,0.004847661,0.00463044,NA
UT,840-49,59,0.004847661,0.00463044,NA
UT,840-49,60,0.002767078,0.004343057,NA
UT,840-49,61,0.002767078,0.004343057,NA
UT,840-49,62,0.002767078,0.004343057,NA
UT,840-49,63,0.002767078,0.004343057,NA
UT,840-49,64,0.002767078,0.004343057,NA
UT,840-49,65,0.003469579,0.001458566,NA
UT,840-49,66,0.003469579,0.001458566,NA
UT,840-49,67,0.003469579,0.001458566,NA
UT,840-49,68,0.003469579,0.001458566,NA
UT,840-49,69,0.003469579,0.001458566,NA
UT,840-49,70,-0.002344347,0.006130861,NA
UT,840-49,71,-0.002344347,0.006130861,NA
UT,840-49,72,-0.002344347,0.006130861,NA
UT,840-49,73,-0.002344347,0.006130861,NA
UT,840-49,74,-0.002344347,0.006130861,NA
UT,840-49,75,-0.000632541,-0.000301142,NA
UT,840-49,76,-0.000632541,-0.000301142,NA
UT,840-49,77,-0.000632541,-0.000301142,NA
UT,840-49,78,-0.000632541,-0.000301142,NA
UT,840-49,79,-0.000632541,-0.000301142,NA
UT,840-49,80,0.003799541,0.00044434,NA
UT,840-49,81,0.003799541,0.00044434,NA
UT,840-49,82,0.003799541,0.00044434,NA
UT,840-49,83,0.003799541,0.00044434,NA
UT,840-49,84,0.003799541,0.00044434,NA
UT,840-49,85,-0.015704781,0.005797564,NA
UT,840-49,86,-0.015704781,0.005797564,NA
UT,840-49,87,-0.015704781,0.005797564,NA
UT,840-49,88,-0.015704781,0.005797564,NA
UT,840-49,89,-0.015704781,0.005797564,NA
UT,840-49,90,0.000819001,0.011350854,NA
UT,840-49,91,0.000819001,0.011350854,NA
UT,840-49,92,0.000819001,0.011350854,NA
UT,840-49,93,0.000819001,0.011350854,NA
UT,840-49,94,0.000819001,0.011350854,NA
UT,840-49,95,0,0,NA
UT,840-49,96,0,0,NA
UT,840-49,97,0,0,NA
UT,840-49,98,0,0,NA
UT,840-49,99,0,0,NA
UT,840-49,100,0,0,NA
