region,region.code,age,rural_female,rural_male,urban_female,urban_male,all_female,all_male
VA,840-51,0,,,47720,49250,,
VA,840-51,1,,,48330,50720,,
VA,840-51,2,,,50500,53960,,
VA,840-51,3,,,50850,53620,,
VA,840-51,4,,,50010,50800,,
VA,840-51,5,,,50180,53250,,
VA,840-51,6,,,50710,52300,,
VA,840-51,7,,,49220,51460,,
VA,840-51,8,,,50190,52560,,
VA,840-51,9,,,51390,53400,,
VA,840-51,10,,,51100,53570,,
VA,840-51,11,,,48520,52630,,
VA,840-51,12,,,49580,51790,,
VA,840-51,13,,,50080,52980,,
VA,840-51,14,,,48660,52400,,
VA,840-51,15,,,51020,55750,,
VA,840-51,16,,,53000,54170,,
VA,840-51,17,,,53780,56690,,
VA,840-51,18,,,56680,56980,,
VA,840-51,19,,,57210,59580,,
VA,840-51,20,,,57340,61220,,
VA,840-51,21,,,56510,58470,,
VA,840-51,22,,,55050,57940,,
VA,840-51,23,,,54840,58130,,
VA,840-51,24,,,55950,58170,,
VA,840-51,25,,,55910,57090,,
VA,840-51,26,,,54280,55540,,
VA,840-51,27,,,57950,58100,,
VA,840-51,28,,,55750,57250,,
VA,840-51,29,,,56520,56730,,
VA,840-51,30,,,56400,57750,,
VA,840-51,31,,,52410,52560,,
VA,840-51,32,,,52730,51900,,
VA,840-51,33,,,51560,50840,,
VA,840-51,34,,,52010,49900,,
VA,840-51,35,,,52650,51460,,
VA,840-51,36,,,51770,49660,,
VA,840-51,37,,,54900,52360,,
VA,840-51,38,,,56160,55640,,
VA,840-51,39,,,58540,57630,,
VA,840-51,40,,,60880,58920,,
VA,840-51,41,,,55680,55440,,
VA,840-51,42,,,55690,54760,,
VA,840-51,43,,,57310,54640,,
VA,840-51,44,,,58860,56750,,
VA,840-51,45,,,64290,61460,,
VA,840-51,46,,,63710,61040,,
VA,840-51,47,,,64120,62320,,
VA,840-51,48,,,61460,60340,,
VA,840-51,49,,,62100,59800,,
VA,840-51,50,,,63470,61580,,
VA,840-51,51,,,60820,57870,,
VA,840-51,52,,,61690,58600,,
VA,840-51,53,,,58380,56610,,
VA,840-51,54,,,59060,54050,,
VA,840-51,55,,,56930,53940,,
VA,840-51,56,,,55150,50720,,
VA,840-51,57,,,53090,49890,,
VA,840-51,58,,,51970,47220,,
VA,840-51,59,,,51060,45160,,
VA,840-51,60,,,49380,45810,,
VA,840-51,61,,,47250,44570,,
VA,840-51,62,,,48020,45420,,
VA,840-51,63,,,48370,44730,,
VA,840-51,64,,,35520,32540,,
VA,840-51,65,,,35730,32970,,
VA,840-51,66,,,37130,32270,,
VA,840-51,67,,,35220,32120,,
VA,840-51,68,,,31220,27860,,
VA,840-51,69,,,29300,25440,,
VA,840-51,70,,,27010,23690,,
VA,840-51,71,,,25990,21570,,
VA,840-51,72,,,25110,21410,,
VA,840-51,73,,,23260,19640,,
VA,840-51,74,,,22710,17990,,
VA,840-51,75,,,21220,17330,,
VA,840-51,76,,,19900,15060,,
VA,840-51,77,,,19890,15040,,
VA,840-51,78,,,18860,13500,,
VA,840-51,79,,,18210,12800,,
VA,840-51,80,,,18030,12850,,
VA,840-51,81,,,17080,11170,,
VA,840-51,82,,,15830,10120,,
VA,840-51,83,,,15600,9520,,
VA,840-51,84,,,14440,8050,,
VA,840-51,85,,,13650,7340,,
VA,840-51,86,,,11550,6590,,
VA,840-51,87,,,10690,4960,,
VA,840-51,88,,,10310,4940,,
VA,840-51,89,,,8030,4180,,
VA,840-51,90,,,6729.752646,2797.578618,,
VA,840-51,91,,,5265.582807,2063.451158,,
VA,840-51,92,,,4503.033174,1651.306996,,
VA,840-51,93,,,3483.52317,1190.768392,,
VA,840-51,94,,,2783.459634,867.0835723,,
VA,840-51,95,,,2178.111867,627.9010667,,
VA,840-51,96,,,1647.462391,435.7478288,,
VA,840-51,97,,,1186.621944,292.3055949,,
VA,840-51,98,,,822.8870851,187.9983595,,
VA,840-51,99,,,571.6710502,120.8278237,,
VA,840-51,100,,,987.894231,185.0305891,,
