"from","to","gender","age","rate"
"AK","MS","m","0","0"
"AK","MS","m","1","0"
"AK","MS","m","2","0"
"AK","MS","m","3","0"
"AK","MS","m","4","0"
"AK","MS","m","5","0.0000883835"
"AK","MS","m","6","0.0000883835"
"AK","MS","m","7","0.0000883835"
"AK","MS","m","8","0.0000883835"
"AK","MS","m","9","0.0000883835"
"AK","MS","m","10","0.0000761445"
"AK","MS","m","11","0.0000761445"
"AK","MS","m","12","0.0000761445"
"AK","MS","m","13","0.0000761445"
"AK","MS","m","14","0.0000761445"
"AK","MS","m","15","0.001175037"
"AK","MS","m","16","0.001175037"
"AK","MS","m","17","0.001175037"
"AK","MS","m","18","0.001175037"
"AK","MS","m","19","0.001175037"
"AK","MS","m","20","0"
"AK","MS","m","21","0"
"AK","MS","m","22","0"
"AK","MS","m","23","0"
"AK","MS","m","24","0"
"AK","MS","m","25","0"
"AK","MS","m","26","0"
"AK","MS","m","27","0"
"AK","MS","m","28","0"
"AK","MS","m","29","0"
"AK","MS","m","30","0.000407655"
"AK","MS","m","31","0.000407655"
"AK","MS","m","32","0.000407655"
"AK","MS","m","33","0.000407655"
"AK","MS","m","34","0.000407655"
"AK","MS","m","35","0.000144621"
"AK","MS","m","36","0.000144621"
"AK","MS","m","37","0.000144621"
"AK","MS","m","38","0.000144621"
"AK","MS","m","39","0.000144621"
"AK","MS","m","40","0.001836202"
"AK","MS","m","41","0.001836202"
"AK","MS","m","42","0.001836202"
"AK","MS","m","43","0.001836202"
"AK","MS","m","44","0.001836202"
"AK","MS","m","45","0"
"AK","MS","m","46","0"
"AK","MS","m","47","0"
"AK","MS","m","48","0"
"AK","MS","m","49","0"
"AK","MS","m","50","0.0000597"
"AK","MS","m","51","0.0000597"
"AK","MS","m","52","0.0000597"
"AK","MS","m","53","0.0000597"
"AK","MS","m","54","0.0000597"
"AK","MS","m","55","0.000390128"
"AK","MS","m","56","0.000390128"
"AK","MS","m","57","0.000390128"
"AK","MS","m","58","0.000390128"
"AK","MS","m","59","0.000390128"
"AK","MS","m","60","0"
"AK","MS","m","61","0"
"AK","MS","m","62","0"
"AK","MS","m","63","0"
"AK","MS","m","64","0"
"AK","MS","m","65","0"
"AK","MS","m","66","0"
"AK","MS","m","67","0"
"AK","MS","m","68","0"
"AK","MS","m","69","0"
"AK","MS","m","70","0"
"AK","MS","m","71","0"
"AK","MS","m","72","0"
"AK","MS","m","73","0"
"AK","MS","m","74","0"
"AK","MS","m","75","0"
"AK","MS","m","76","0"
"AK","MS","m","77","0"
"AK","MS","m","78","0"
"AK","MS","m","79","0"
"AK","MS","m","80","0"
"AK","MS","m","81","0"
"AK","MS","m","82","0"
"AK","MS","m","83","0"
"AK","MS","m","84","0"
"AK","MS","m","85","0"
"AK","MS","m","86","0"
"AK","MS","m","87","0"
"AK","MS","m","88","0"
"AK","MS","m","89","0"
"AK","MS","m","90","0"
"AK","MS","m","91","0"
"AK","MS","m","92","0"
"AK","MS","m","93","0"
"AK","MS","m","94","0"
"AK","MS","m","95","0"
"AK","MS","m","96","0"
"AK","MS","m","97","0"
"AK","MS","m","98","0"
"AK","MS","m","99","0"
"AK","MS","m","100","0"
"AK","MS","f","0","0"
"AK","MS","f","1","0"
"AK","MS","f","2","0"
"AK","MS","f","3","0"
"AK","MS","f","4","0"
"AK","MS","f","5","0"
"AK","MS","f","6","0"
"AK","MS","f","7","0"
"AK","MS","f","8","0"
"AK","MS","f","9","0"
"AK","MS","f","10","0.001093402"
"AK","MS","f","11","0.001093402"
"AK","MS","f","12","0.001093402"
"AK","MS","f","13","0.001093402"
"AK","MS","f","14","0.001093402"
"AK","MS","f","15","0.001083421"
"AK","MS","f","16","0.001083421"
"AK","MS","f","17","0.001083421"
"AK","MS","f","18","0.001083421"
"AK","MS","f","19","0.001083421"
"AK","MS","f","20","0.002009999"
"AK","MS","f","21","0.002009999"
"AK","MS","f","22","0.002009999"
"AK","MS","f","23","0.002009999"
"AK","MS","f","24","0.002009999"
"AK","MS","f","25","0.000610297"
"AK","MS","f","26","0.000610297"
"AK","MS","f","27","0.000610297"
"AK","MS","f","28","0.000610297"
"AK","MS","f","29","0.000610297"
"AK","MS","f","30","0"
"AK","MS","f","31","0"
"AK","MS","f","32","0"
"AK","MS","f","33","0"
"AK","MS","f","34","0"
"AK","MS","f","35","0.000874546"
"AK","MS","f","36","0.000874546"
"AK","MS","f","37","0.000874546"
"AK","MS","f","38","0.000874546"
"AK","MS","f","39","0.000874546"
"AK","MS","f","40","0.0000839445"
"AK","MS","f","41","0.0000839445"
"AK","MS","f","42","0.0000839445"
"AK","MS","f","43","0.0000839445"
"AK","MS","f","44","0.0000839445"
"AK","MS","f","45","0"
"AK","MS","f","46","0"
"AK","MS","f","47","0"
"AK","MS","f","48","0"
"AK","MS","f","49","0"
"AK","MS","f","50","0.000491245"
"AK","MS","f","51","0.000491245"
"AK","MS","f","52","0.000491245"
"AK","MS","f","53","0.000491245"
"AK","MS","f","54","0.000491245"
"AK","MS","f","55","0"
"AK","MS","f","56","0"
"AK","MS","f","57","0"
"AK","MS","f","58","0"
"AK","MS","f","59","0"
"AK","MS","f","60","0"
"AK","MS","f","61","0"
"AK","MS","f","62","0"
"AK","MS","f","63","0"
"AK","MS","f","64","0"
"AK","MS","f","65","0"
"AK","MS","f","66","0"
"AK","MS","f","67","0"
"AK","MS","f","68","0"
"AK","MS","f","69","0"
"AK","MS","f","70","0"
"AK","MS","f","71","0"
"AK","MS","f","72","0"
"AK","MS","f","73","0"
"AK","MS","f","74","0"
"AK","MS","f","75","0"
