region,region_code,age,net_male,net_female,net_all
NY,840-36,0,0.013864133,0.014404713,NA
NY,840-36,1,0.013864133,0.014404713,NA
NY,840-36,2,0.013864133,0.014404713,NA
NY,840-36,3,0.013864133,0.014404713,NA
NY,840-36,4,0.013864133,0.014404713,NA
NY,840-36,5,0.008499041,0.008809087,NA
NY,840-36,6,0.008499041,0.008809087,NA
NY,840-36,7,0.008499041,0.008809087,NA
NY,840-36,8,0.008499041,0.008809087,NA
NY,840-36,9,0.008499041,0.008809087,NA
NY,840-36,10,0.005039348,0.005178136,NA
NY,840-36,11,0.005039348,0.005178136,NA
NY,840-36,12,0.005039348,0.005178136,NA
NY,840-36,13,0.005039348,0.005178136,NA
NY,840-36,14,0.005039348,0.005178136,NA
NY,840-36,15,0.00529833,0.005395293,NA
NY,840-36,16,0.00529833,0.005395293,NA
NY,840-36,17,0.00529833,0.005395293,NA
NY,840-36,18,0.00529833,0.005395293,NA
NY,840-36,19,0.00529833,0.005395293,NA
NY,840-36,20,0.028762915,0.02886303,NA
NY,840-36,21,0.028762915,0.02886303,NA
NY,840-36,22,0.028762915,0.02886303,NA
NY,840-36,23,0.028762915,0.02886303,NA
NY,840-36,24,0.028762915,0.02886303,NA
NY,840-36,25,0.042376058,0.042216196,NA
NY,840-36,26,0.042376058,0.042216196,NA
NY,840-36,27,0.042376058,0.042216196,NA
NY,840-36,28,0.042376058,0.042216196,NA
NY,840-36,29,0.042376058,0.042216196,NA
NY,840-36,30,0.032774011,0.032709066,NA
NY,840-36,31,0.032774011,0.032709066,NA
NY,840-36,32,0.032774011,0.032709066,NA
NY,840-36,33,0.032774011,0.032709066,NA
NY,840-36,34,0.032774011,0.032709066,NA
NY,840-36,35,0.021025529,0.020880862,NA
NY,840-36,36,0.021025529,0.020880862,NA
NY,840-36,37,0.021025529,0.020880862,NA
NY,840-36,38,0.021025529,0.020880862,NA
NY,840-36,39,0.021025529,0.020880862,NA
NY,840-36,40,0.013610735,0.013427436,NA
NY,840-36,41,0.013610735,0.013427436,NA
NY,840-36,42,0.013610735,0.013427436,NA
NY,840-36,43,0.013610735,0.013427436,NA
NY,840-36,44,0.013610735,0.013427436,NA
NY,840-36,45,0.009904934,0.009824473,NA
NY,840-36,46,0.009904934,0.009824473,NA
NY,840-36,47,0.009904934,0.009824473,NA
NY,840-36,48,0.009904934,0.009824473,NA
NY,840-36,49,0.009904934,0.009824473,NA
NY,840-36,50,0.007012106,0.006955095,NA
NY,840-36,51,0.007012106,0.006955095,NA
NY,840-36,52,0.007012106,0.006955095,NA
NY,840-36,53,0.007012106,0.006955095,NA
NY,840-36,54,0.007012106,0.006955095,NA
NY,840-36,55,0.005090766,0.005008995,NA
NY,840-36,56,0.005090766,0.005008995,NA
NY,840-36,57,0.005090766,0.005008995,NA
NY,840-36,58,0.005090766,0.005008995,NA
NY,840-36,59,0.005090766,0.005008995,NA
NY,840-36,60,0.004014744,0.003837991,NA
NY,840-36,61,0.004014744,0.003837991,NA
NY,840-36,62,0.004014744,0.003837991,NA
NY,840-36,63,0.004014744,0.003837991,NA
NY,840-36,64,0.004014744,0.003837991,NA
NY,840-36,65,0.002727348,0.002489628,NA
NY,840-36,66,0.002727348,0.002489628,NA
NY,840-36,67,0.002727348,0.002489628,NA
NY,840-36,68,0.002727348,0.002489628,NA
NY,840-36,69,0.002727348,0.002489628,NA
NY,840-36,70,0,0,NA
NY,840-36,71,0,0,NA
NY,840-36,72,0,0,NA
NY,840-36,73,0,0,NA
NY,840-36,74,0,0,NA
NY,840-36,75,0,0,NA
NY,840-36,76,0,0,NA
NY,840-36,77,0,0,NA
NY,840-36,78,0,0,NA
NY,840-36,79,0,0,NA
NY,840-36,80,0,0,NA
NY,840-36,81,0,0,NA
NY,840-36,82,0,0,NA
NY,840-36,83,0,0,NA
NY,840-36,84,0,0,NA
NY,840-36,85,0,0,NA
NY,840-36,86,0,0,NA
NY,840-36,87,0,0,NA
NY,840-36,88,0,0,NA
NY,840-36,89,0,0,NA
NY,840-36,90,0,0,NA
NY,840-36,91,0,0,NA
NY,840-36,92,0,0,NA
NY,840-36,93,0,0,NA
NY,840-36,94,0,0,NA
NY,840-36,95,0,0,NA
NY,840-36,96,0,0,NA
NY,840-36,97,0,0,NA
NY,840-36,98,0,0,NA
NY,840-36,99,0,0,NA
NY,840-36,100,0,0,NA
